,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,12826867599.92,7046786648.74,12609865498.21,9699633879.67,10349103563.84,15347919257.80,11609321332.80,11020967164.00,9038328174.83,15050917496.24,12018722960.69,7435102140.46,8451568474.05,9229403968.73,6691776291.10,8807205530.76,6633782392.95,7749893764.41,6183171840.05,6912134181.20,5189585343.06,3885842552.26,4737567288.57,3345072193.29,5418528600.84,2512175544.06,4001504847.94,3799100227.13,4733739283.06,5104408311.09,4199440192.67,4320063870.30,5015390584.92,4425145410.35,4676007080.92,3236208128.56,4060863433.89,2818661280.50,2425429082.64,2503582704.20,1907640218.86,2039771420.29,1971646469.90,702650248.29,400752600.38,457688905.39,611542940.97,623827258.50,790593069.85,1035202453.61,847630882.41,596858895.76,578189388.21,738337967.07,857770249.34,594734374.22,402624902.39,283464994.39,448150957.63,606817323.43,215701239.17,199590740.87,200129669.76,104840821.14,58291670.23,209584270.13,246338755.06,260404757.55,179142262.21,389508293.65,268344412.42,118119897.46,275813658.58,15940604.74,106936617.04,182768675.14,233987673.88,208303618.23,276319377.71,266558218.71,269728484.04,0,54034891.85,0,33143861.88,0,38740980.00,0,67401360.89,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101640.00,0,0,0,0,0,452000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865760.00,1039010.00,1691108.54,16691108.54,1691108.54,2381348.54,0,6720000.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2788049329.05,2361994036.77,3001107178.31,2826358867.88,2766131212.60,2103585458.28,1879257511.62,984950768.63,1397224645.83,0,1238957515.16,1257279271.19,1436578361.38,0,1491156688.97,1919661954.01,1655646580.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,68266330.14,18000000.00,24573805.00,0,4000000.00,0,2020000.00,1731135.40,0,16804005.58,13657281.07,6083926.34,7578926.34,7396445.00,19476723.00,22292409.00,9816235.47,3226179.80,33700500.00,31658000.00,3824442.00,3580000.00,3586067.20,4200000.00,100000.00,30000000.00,2569447.21,0,7000000.00,2200000.00,1500000.00,500000.00,0,0,5000000.00,0,0,34200000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128820.00,8258074.00,100000.00,8661449.60,9194174.00,11078965.00,5655460.00,0,1044410.00,0,2937350.00,0,0,0,47760.00,0.0
7,应收账款,2719782998.91,2343994036.77,2976533373.31,2826358867.88,2762131212.60,2103585458.28,1877237511.62,983219633.23,1397224645.83,951068203.10,1225300234.09,1251195344.85,1428999435.04,1176579252.51,1471679965.97,1897369545.01,1645830344.85,1325907597.35,1492974659.38,1090725641.11,1082705970.70,804270323.34,1242825252.29,726629804.68,729064882.82,540657954.14,601134785.25,566977649.65,436329053.24,641712967.47,734209179.85,298588914.32,293229721.75,128394687.76,511271564.52,1031058203.42,877209681.79,214528232.41,157806984.25,266760226.91,45116041.03,75022601.05,40030611.32,34127855.65,7035713.65,11539445.02,24897926.98,29861492.69,21202402.69,-9088836.62,45468827.50,4673319.85,10908626.70,18107528.85,8966453.71,553957.75,180929.50,542788.50,542788.50,37172161.50,37624570.88,633253.25,633253.25,633253.25,633253.25,723718.00,723718.00,723718.00,723718.00,0,0,2866831.16,8800973.46,14886302.35,9839051.71,40539727.80,52965130.27,67354036.25,44450599.75,53475733.15,37921845.92,0,27114162.14,0,26715429.06,0,0,0,12009540.39,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
