,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1372328427.66,1759736718.17,2365803030.39,2619513785.55,3081197192.43,2236962958.78,1718765820.45,1667160854.76,2052935124.98,2675808088.66,1685367384.72,2439381285.95,2572922550.31,2698229944.23,3748164551.74,878547075.40,926650655.10,871848559.36,895038017.70,1003847353.52,941766622.29,1154535115.33,1538032364.00,846310962.39,902927378.97,890948699.69,874048597.58,927116199.15,805005183.11,1018132595.55,810587618.47,913548421.83,885191891.12,896974492.35,747753614.59,741364017.41,680807472.95,781090369.48,596845279.46,774309572.71,656397316.67,726467143.78,796561321.83,697599825.56,1124570930.38,746324408.07,626860896.21,755572672.10,494749789.98,476620057.60,373800846.59,405746237.41,473260831.63,445876859.95,350713374.99,405916098.67,399967684.45,371606115.15,271812036.78,341724534.56,240815340.82,274940321.76,219682939.57,344732546.54,241765184.77,239685894.66,349602336.80,386534608.89,297745202.87,400031483.00,379900545.86,680641207.87,159308693.08,124163307.55,230816392.95,178153570.72,200420707.27,157849342.83,75208354.98,70494016.15,0,73454435.17,0,46526877.94,31324889.29,34479855.00,12112313.00,0.0
3,交易性金融资产,83721.02,77017.67,173333347.06,98537.42,137909.65,310080.86,429462.76,602281.06,167405.85,170044.42,85221302.93,151039.72,198515.37,4166918.91,161128.57,152551.16,30963920.39,45321477.85,175435884.19,8529822.05,809766.02,12532982.70,65897372.20,746916.77,21844239.99,21888626.22,27135640.11,39288308.45,38563405.26,19657887.84,21355994.20,15491296.98,9591863.71,16118469.01,21222461.23,24522989.53,7130131.83,1221113.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000.00,60000.00,60000.00,60000.00,60000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200000.00,0,128612.02,200000.00,1000000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3628281154.00,3673778741.18,3871921512.31,3477610936.56,3899745297.27,3773442026.44,3627571920.23,3255332412.58,0,3434200929.27,0,2521391676.13,0,2746070220.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,684135949.46,546423499.86,816766287.66,648798390.21,571970245.68,750913368.78,510697185.79,541571130.25,916817081.43,851198164.57,962628427.37,714356116.36,945744142.90,1102217012.96,618971940.21,417692511.17,409175422.94,368561271.53,473801419.76,431310197.23,179680264.82,251849201.58,283359702.28,327515502.99,244919363.06,337445852.52,253381812.89,305786303.79,352336898.97,401527477.10,235201604.10,231775111.21,236587473.97,323936455.58,348304821.19,322733462.46,217529145.47,322479717.35,252280118.33,226124889.82,100457417.62,127020565.37,161417580.86,257292731.50,163276236.06,139931959.70,191574487.26,180688082.49,140552244.42,177160812.88,151938220.62,195492455.77,153853975.14,171491903.32,122597131.49,179403514.37,51602681.12,133814421.74,136672765.28,123489957.70,93594740.27,111861161.94,90945955.62,103636722.52,103156814.06,93974787.60,62252730.23,74883556.95,34269425.00,23555365.00,20444588.00,25854903.00,48920000.00,11024000.00,5172407.26,11846000.00,4666714.54,11995000.00,19638331.00,23136119.40,0,12650000.00,0,10170000.00,6800000.00,0,0,0.0
7,应收账款,2944145204.54,3127355241.32,3055155224.65,2828812546.35,3327775051.59,3022528657.66,3116874734.44,2713761282.33,2862161080.02,2583002764.70,2218020530.52,1807035559.77,1890089082.95,1643853207.10,1753616494.75,1619469142.00,1654849805.34,1486482546.13,1439793196.87,1274513102.24,1280253396.27,1252110502.18,1226200598.20,950437628.28,1120470151.26,1055399939.51,1018106732.06,884491121.24,762688781.45,771235506.00,744630931.64,602318207.34,707511583.96,579588221.99,617454188.15,563009124.34,591273210.29,564580837.86,419301230.52,445780203.43,322849631.63,460956711.29,402326238.35,411915591.36,404881821.39,363291064.92,400552109.00,320933303.81,345893700.92,376821453.75,368039773.39,350399875.07,416968986.62,317245107.29,381390760.56,300568891.62,468808515.08,440225899.25,392596878.99,370463893.65,399478710.55,374883004.17,351874106.57,342696001.95,303204145.38,301378453.36,296788562.80,297873630.74,336572117.47,341294043.23,276501744.73,299371020.53,157231923.42,179096256.07,188189876.87,173397016.52,218492745.08,190310319.40,278150848.78,267125665.19,0,66114848.19,0,20776133.88,9255360.15,4446605.00,1402287.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
