,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1843914798.73,1723768680.60,1761615299.59,1298787563.08,1097016407.20,1109853767.55,1610657958.79,1548031799.46,1248135127.64,1044314035.38,1174692930.01,1666109029.43,1486925480.95,1132698281.83,1191911585.16,918797006.65,778238121.69,1402071995.99,1317418088.59,1166832685.23,1366320918.78,1096299110.82,1497224168.91,1309273929.71,1410017796.46,1186730699.75,1218717837.49,1100827042.03,1004714106.75,873286421.26,1101549995.12,1077517612.81,1104508383.23,834870897.07,955086154.91,1082749091.28,1056622475.60,992201185.10,1156341099.66,884967890.54,1023518357.49,952710714.29,1062295566.02,1007254397.41,1028431264.73,913875062.72,891558492.39,602755595.99,654288053.40,491886028.97,484398262.22,454396402.74,451955483.71,440029116.49,597789199.69,656193623.53,668570292.70,718602334.57,754589514.65,421326481.11,573683065.00,408004569.00,439234903.00,534002243.34,444693503.00,414799564.00,430372419.00,518129360.55,513674001.00,501000847.52,539408800.00,560357908.07,555298418.00,398576364.88,204463758.00,308109487.10,318745384.26,222372089.74,140659320.14,283790553.18,337902080.01,0,9167009.90,14276606.16,1084418.81,0.0
3,交易性金融资产,758137132.73,954840072.32,557622249.10,777471760.63,878683306.75,791249961.23,236872920.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120000.00,120000.00,0,0,0,0,0,0,0,0,0,0,0,0,2600.00,2600.00,2600.00,57610.00,98382124.00,100000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1189470761.24,1428123194.29,1353586349.11,2256399081.30,1872136629.90,1995510196.15,1922153104.62,2087698332.22,1791733671.48,0,1732238141.79,0,1758155566.59,0,1872398254.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,788807213.10,806087385.37,602401258.24,0,859059887.33,835946747.21,675874168.88,644253525.44,768562582.25,864077550.44,777217839.75,711792917.71,689399776.33,704219134.35,482005751.93,456995539.54,528625319.11,645708449.37,596942556.09,726294793.83,808683756.53,989320831.80,637720329.84,691245344.74,673686035.74,735928870.34,724064434.66,632099912.82,531642667.67,522779800.48,563384400.58,471446143.19,407704136.23,468394009.62,426782101.00,270676224.73,477268326.45,421374695.93,340618536.70,227765390.86,209280020.19,173274488.96,348555478.30,311874535.28,343885072.02,251624538.47,238381188.28,202380956.24,184460392.79,155890426.93,147955935.30,79780575.77,178771408.49,111302118.73,101420642.52,64107520.94,49398243.55,43341306.00,42063365.00,33762612.00,46113754.87,95479500.00,62382244.00,48893761.00,60624714.64,29170539.00,16242199.29,14397974.00,10435403.28,3880000.00,3653181.41,2060000.00,1600000.00,2212000.00,2972500.00,2949000.00,0,0,0,0,0,0,0.0
7,应收账款,1189470761.24,1428123194.29,1353586349.11,1467591868.20,1066049244.53,1393108937.91,0,1228638444.89,955786924.27,1186263786.88,1087984616.35,1034608776.49,894078016.15,1043563556.20,1160605337.08,1043849603.34,896584013.85,807957037.17,860913951.80,807005049.55,597570549.16,831646082.68,784350401.85,765804478.92,615052529.75,1380684853.99,1314412488.62,1283091541.68,886915918.05,1217427143.30,1114550421.84,1263704142.28,961823035.05,1069252317.59,968361266.76,894008286.72,647556103.27,842601297.57,788376343.51,846472459.29,573459175.05,740025712.26,654244901.38,652944055.30,535406211.69,634738928.15,593975304.59,608437681.69,499675230.68,591697858.53,552471690.63,590365226.44,508804818.34,581139535.78,557332992.49,587705291.51,593537428.86,894934231.02,857069329.31,891947067.75,813750205.00,1013259715.00,1026619841.00,1252719244.96,1037695130.00,1113447409.00,922605667.00,888107666.59,824159831.00,797075368.04,780755770.00,733348069.87,541744273.00,400119774.02,265592357.00,210985776.42,185604830.60,85422910.36,55230289.73,28616906.45,33135921.58,0,6564139.64,14611911.85,23282678.53,0.0
8,应收款项融资,814421788.75,740447395.88,648805462.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,106713846.26,127767487.49,93767679.00,101631289.73,113546786.71,114807373.32,110711508.13,103703870.45,79043826.86,140436890.95,122018062.77,120208345.18,81975576.20,69741258.23,98614278.57,86429504.63,95263754.72,95105527.87,163752071.13,104971692.87,108291431.86,215182026.97,201623660.56,195232004.91,160812739.02,288596091.33,240768508.46,314004021.88,249731681.78,269452620.44,182222547.11,224446208.01,216047927.29,334556407.26,351326738.20,310443919.90,209315641.83,310100166.54,201538997.50,210039513.60,152789181.58,276058511.88,314246640.61,293139773.30,221199514.33,237527207.18,185336895.24,195978532.65,145532007.79,193214765.19,152402542.79,181010353.71,164983649.44,140654130.98,105554846.90,112325310.75,113983794.21,130051548.19,97041760.57,96227809.08,90559619.00,85555252.00,90362053.00,94148347.39,93963442.00,136922945.00,114466197.00,74875793.42,91428438.00,109364885.05,77415488.00,83866431.11,84217531.00,48242125.43,40751755.00,26602180.41,34454656.58,34884566.84,35262945.79,20436428.70,615671.50,0,199949.50,3411851.83,3038292.79,0.0
10,其他应收款(合计),20300654.14,39483659.74,34804081.03,36272718.18,31800858.07,44231422.86,37770927.72,28118791.20,21946371.13,0,34854669.83,0,24594015.65,0,30428854.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
