,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3461324888.09,2660925455.35,2678299016.90,3056960523.14,2153809971.69,2087295230.50,2400470840.37,2601667277.67,2295488856.63,2711559067.89,3147708888.87,3789223789.77,2224912411.06,2592320222.77,2996881136.77,3337853398.65,3097912510.91,3066768828.97,3340757802.30,3644114879.06,3330282865.23,3310211736.50,3374602103.29,3850260840.59,3491298216.11,2080529384.21,2361933552.93,2686214617.86,1841522254.75,2034423218.55,1879667534.81,2181648174.08,1321054759.88,1396568486.82,1709197079.57,1979762200.44,1531945803.49,1744033240.21,1945448539.62,1920571224.60,1151353409.91,1302948181.45,1487466417.08,1555805016.77,1020114574.65,1167501746.93,1294327525.81,1664258022.72,645931340.21,489779917.74,565707677.22,598558602.17,482907462.82,435565351.21,483710369.15,557709329.69,371525494.14,373131172.78,485838471.37,519539442.05,437189573.90,375407706.12,442806772.90,482924916.62,392151965.03,358221313.90,0,335080995.63,124920155.23,157588080.35,104977965.56,98701569.21,103668022.00,74217305.49,125778708.85,65964522.07,47167900.96,112977521.20,111175933.22,78434143.46,15915311.00,15475704.00,12585135.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878122.00,559711.00,389098.00,389098.00,389985.00,389985.00,613770.00,613770.00,610220.00,610220.00,1497854.59,1497854.59,1497854.59,1516881.48,1639268.32,0,0,30076720.00,30074520.00,30074520.00,30768520.00,30768520.00,36794230.62,38455320.00,0,30000000.00,40000000.00,0,0,30000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,5219005589.10,4765637629.11,3672027383.40,2695512711.02,5109181718.59,4665512879.80,3266406085.94,2666653698.09,4544063161.86,3807074378.76,0,2886281017.71,4545827278.95,3939132383.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,242589203.69,111751468.05,65588120.84,182601383.72,104670355.33,175160489.17,152806370.28,253211664.60,168163854.36,155013638.00,143993938.00,190656440.46,163122071.06,162030315.00,108136800.00,83574600.00,118138773.00,159184877.00,131384445.50,117690427.50,119609440.00,46708213.00,44814999.52,105690422.52,84925280.00,46715830.87,79086025.13,114952833.33,45816250.00,33330000.00,46054050.26,43937352.64,6568103.00,27565006.60,6090100.00,4440010.00,4518209.96,3306649.98,3371895.92,4618068.94,2596379.98,2912500.00,7810549.00,17182500.00,30243000.00,15647000.00,557000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,4976416385.41,4653886161.06,3606439262.56,2512911327.30,5004511363.26,4490352390.63,3113599715.66,2413442033.49,4375899307.50,3652060740.76,3427333680.99,2695624577.25,4382705207.89,3777102068.73,3188756272.99,2704682482.83,3862992885.03,3641055974.64,2909596618.63,2387289780.96,3551641360.08,3316350818.69,2682667046.49,1969983401.89,2669704793.11,2343625968.19,1533611959.75,1101475530.23,2161217957.61,1742821725.74,1224178169.72,901753797.53,2173118757.69,1739489330.60,1084523324.57,873761696.24,1352491599.25,1161702178.72,695347525.89,608934671.03,1253721808.00,867836934.10,618831862.79,486633580.81,657542353.47,461213366.45,407348576.30,405922837.76,281546465.95,219303965.95,121377417.41,103669917.41,144021057.27,133721944.20,22348377.39,22566620.91,21172533.58,22815392.21,45265486.29,59855979.04,51362467.80,43952806.05,46832351.27,52343050.77,81183509.77,56150564.18,0,45723303.86,45338396.77,16021923.20,11991432.60,6678307.28,13266105.84,11105453.81,17866210.76,11638348.56,17290767.33,18792113.11,40171106.42,25719628.30,29555860.00,38831016.00,46349801.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
