84,减：库存股,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,46796342.84,50388276.94,50388276.94,46796342.84,46796342.84,89401492.36,89401492.36,89401492.36,89401492.36,89239927.83,89239927.83,90262192.83,90262192.83,90945236.73,90945236.73,90945236.73,90180236.73,86806767.00,86806767.00,86806767.00,86806767.00,78545579.96,78545579.96,78545579.96,78545579.96,64743506.13,64743506.13,64754487.51,64743506.13,55408923.64,55408923.64,41274314.14,32179723.71,32179723.71,32861740.33,32861740.33,25431677.16,25431677.16,18967494.75,19042988.28,13695496.65,13695496.65,9086485.96,5433000.00,4302931.40,2024810.62,575969.76,0,0,0,0,0,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,-766900468.00,-767019996.47,-767313057.70,-768047973.44,-767518571.74,-766918109.48,-766619681.26,-765521632.61,-850924459.53,-840973243.11,-833993144.80,-827842837.64,-825507802.36,-819449397.86,-811488595.88,-804046494.97,-856715302.31,-851015451.74,-845239917.12,-839038071.52,-830569944.92,-839347409.23,-833885409.05,-826472990.27,-845321668.03,-847718326.56,-829327747.65,-823333354.56,-923996741.19,-912172424.60,-896415859.22,-885524136.59,-874363570.85,-870194362.84,-859702304.44,-901991293.76,-983467847.51,-939891986.48,-930222838.79,-922959497.29,-769369797.29,-761382429.89,-727689267.36,-714552158.00,-651806784.79,-648761319.70,-632289093.99,-636378121.00,-583842122.75,-603954806.25,-329402357.83,-347070789.87,-376583415.17,-338853672.35,-238460914.88,-223684974.20,8463198.80,37938531.54,37597776.34,29540345.98,43070586.66,55073735.71,44780232.39,37747851.41,35337778.44,27016719.76,18873400.98,12477805.69,18841681.61,9815573.75,-3720389.31,-6995409.08,11077734.58,127496.16,137069.79,14645171.73,13108967.01,24990564.85,15300808.61,22875459.50,13791672.45,16952481.65,13459335.78,3689117.36,1421426.19,15898166.53,12598000.00,6193658.82,11523807.34,7347352.48,3743803.47,2305501.40,98152.02,0,348048.71,0.0
90,归属于母公司股东权益合计,57426397.62,57306869.15,57013807.92,56278892.18,56808293.88,57408756.14,57707184.36,58805233.01,-36230553.96,-26279337.54,-19299239.23,-13148932.07,-10813896.79,-4755492.29,3205309.69,10647410.60,-42021396.74,-36321546.17,-30546011.55,-24344165.95,-15876039.35,-11836970.94,-6374970.76,1037448.02,-16821017.33,-19217675.86,-827096.95,5167296.14,-96450274.68,-84870553.16,-69108828.49,-58215529.77,-46951545.49,-43003909.93,-117167959.12,-159298773.87,-218731662.67,-192769831.65,-183069869.44,-175805630.92,-22116080.13,-21596464.15,12183829.76,25324562.61,87389020.98,90367447.93,103747004.16,105791751.56,201068672.84,184293072.55,208640045.71,218106557.85,260663307.29,294912852.87,396865084.94,412124462.67,664041717.67,693394075.84,693124219.16,684314690.80,693138433.90,687104130.95,676810627.63,669778246.65,371549694.15,363228635.47,355085316.69,348689721.40,341251523.49,332225415.63,318703443.95,315414432.80,324152993.97,313202755.55,299077719.68,284603370.56,211619607.54,224183222.00,214493465.76,201038287.48,191954500.43,175744173.11,172326520.77,159579502.24,149632666.07,122147376.92,115194000.00,108757375.04,102984197.39,97773040.89,59055746.88,52837240.62,23451152.02,23567000.00,23701048.71,0.0
91,少数股东权益,4739544.00,4768866.24,4784612.10,4797191.90,4743486.92,4799446.61,4830026.92,4874765.51,8492130.37,9970690.41,11199291.02,11294067.66,11009907.43,11313286.23,11913724.23,12962065.53,12702196.39,12567037.31,12814660.05,12977593.58,13962450.04,10498740.98,11111319.17,11391371.01,18343789.97,18605407.25,19301325.89,19260157.30,26981184.38,26913068.06,26786108.15,64530395.12,61772607.81,59354150.68,56746429.92,60489259.05,100535083.16,50509541.15,48472020.93,47194109.97,54536195.84,27409242.06,28276307.87,28254564.58,28256013.86,16188222.70,15089187.98,16433414.50,18371944.28,18325711.95,24751640.12,19869904.98,37485253.83,39317318.28,40195788.03,42287247.75,49220781.40,53019897.60,53414183.26,53660058.82,83149682.06,86158359.47,81222068.50,84703797.52,84607609.55,83133918.34,83913554.46,81490971.72,70172573.19,71031878.82,44620399.60,41993943.86,38364884.12,10144857.15,9289946.90,7028515.55,6757038.43,6732553.10,6300089.35,6896814.46,6324630.47,5394695.21,2915163.75,3339633.80,2964676.14,3518661.47,2980000.00,3041202.21,2855738.17,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,62165941.62,62075735.39,61798420.02,61076084.08,61551780.80,62208202.75,62537211.28,63679998.52,-27738423.59,-16308647.13,-8099948.21,-1854864.41,196010.64,6557793.94,15119033.92,23609476.13,-29319200.35,-23754508.86,-17731351.50,-11366572.37,-1913589.31,-1338229.96,4736348.41,12428819.03,1522772.64,-612268.61,18474228.94,24427453.44,-69469090.30,-57957485.10,-42322720.34,6314865.35,14821062.32,16350240.75,-60421529.20,-98809514.82,-118196579.51,-142260290.50,-134597848.51,-128611520.95,32420115.71,5812777.91,40460137.63,53579127.19,115645034.84,106555670.63,118836192.14,122225166.06,219440617.12,202618784.50,233391685.83,237976462.83,298148561.12,334230171.15,437060872.97,454411710.42,713262499.07,746413973.44,746538402.42,737974749.62,776288115.96,773262490.42,758032696.13,754482044.17,456157303.70,446362553.81,438998871.15,430180693.12,411424096.68,403257294.45,363323843.55,357408376.66,362517878.09,323347612.70,308367666.58,291631886.11,218376645.97,230915775.10,220793555.11,207935101.94,198279130.90,181138868.32,175241684.52,162919136.04,152597342.21,125666038.39,118174000.00,111798577.25,105839935.56,97773040.89,59055746.88,52837240.62,23451152.02,23567000.00,23701048.71,0.0
93,负债和所有者权益(或股东权益)总计,173543364.28,175577692.26,174798636.15,172609601.99,171925612.08,173296716.54,189145571.39,189644579.95,236104921.42,149291736.53,179539016.00,192820713.37,301342378.35,224078962.42,232504840.09,267683008.02,190137029.60,191893400.35,189255809.93,195217776.36,245147675.45,222528123.22,215776265.35,227775831.91,217100910.13,210691937.42,227563486.86,234415389.57,244460971.90,267579023.56,273397017.78,372095034.66,362895910.17,364380807.31,327639341.81,395258780.10,464678470.79,472778501.73,511835523.57,495560163.79,776069419.83,740721294.85,758744727.13,784237916.20,811679661.71,815989957.28,830362805.73,905806884.28,1006720693.05,1007666241.27,1024699308.63,1008548529.65,1102242924.27,1117964036.51,1306488925.66,1385711618.84,1381814260.84,1457064946.05,1391157666.03,1636715792.91,1482522875.94,1621205678.97,1558380038.98,1602035169.78,1271443229.60,1152980244.56,957298540.74,899655154.17,1029554476.91,964985766.60,843451254.65,658178693.53,651629842.27,566607482.17,462313335.54,374451248.50,323252885.90,336870364.75,342701002.68,348745943.83,294410151.14,274783328.69,257653889.19,244840030.94,249946270.89,209246681.24,190818000.00,169792907.91,145989622.19,131379346.05,85281744.08,86257420.63,59437087.30,0,52937133.24,0.0
