,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1535476204.69,1336454538.99,1466107245.42,1287154504.74,1412422271.26,1419529688.88,1403104471.92,1471820646.42,924292327.27,1233387802.23,1506384763.80,2438533258.52,262141510.26,142625183.15,182822435.65,420259903.68,170884995.57,164651868.85,204577047.65,375690489.02,131294104.97,120845730.21,194930959.60,219781934.15,242757224.53,281662358.95,266636268.15,313865449.81,310434751.18,219927262.68,234755259.97,314223962.72,236280481.45,204648208.96,204317143.55,267741114.04,222065426.99,272256717.45,300376639.11,382623583.64,293699267.27,349758684.68,367360757.37,479346508.41,426646964.86,539005282.44,554910254.53,668002275.50,496057537.28,490275063.79,390081030.32,407952013.77,371428291.15,330082639.01,243809620.34,230906304.80,189237038.82,197329968.36,201231111.77,220192540.20,145658475.00,171627979.62,198472868.56,176639714.24,82404929.10,109176979.88,137378388.19,183244229.15,200289761.68,208171092.37,129369862.39,211411169.60,91638403.81,144924478.64,155447839.82,201825526.06,105283932.37,68555110.60,45357630.72,24461106.06,157480642.54,0,4250754.00,43845862.00,786791.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60350.00,0,0,112020.00,45845.00,594000.00,261720.00,261720.00,261720.00,261720.00,0,143415.00,4845690.00,0,119000.00,0,0,0,0,0,0,0,0,0,60520250.00,55303530.00,60111900.00,60018750.00,60548507.50,60548507.50,30042000.00,50042000.00,0,0,2615945.25,2615945.25,3199793.90,481440.00,67827860.00,24985872.73,162940353.85,104945536.86,89935959.88,119982404.83,33252290.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1541846470.22,1094237287.44,1181660647.37,1452643329.07,733815275.38,766537171.90,1014129204.10,1200157275.80,0,0,1577374568.70,1582258467.56,0,0,362103156.01,383447848.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,19783304.70,28250963.71,43161214.97,65149930.36,13780385.90,10339000.00,26875494.14,17423544.95,13544923.38,12136981.01,27184777.74,54117463.67,16847072.74,11223310.77,10775201.80,7819705.78,11381540.00,28130421.35,23968981.90,23841676.00,18993183.20,5793544.20,12385549.01,10199240.26,400000.00,362854.16,19832000.00,12219410.76,5072400.00,7396816.31,71250.00,6671250.00,22709978.38,1759978.38,10000000.00,31970980.81,69755587.01,16847500.00,20000000.00,20650000.00,21236500.00,4600000.00,0,1000000.00,940000.00,622708.00,27181631.60,96937729.05,225405296.55,155799199.10,79114644.90,113505072.00,315000.00,1300000.00,1800000.00,0,0,2300000.00,1250000.00,2350000.00,1100000.00,2955824.10,7760000.00,4600000.00,7500000.00,0,0,0,10000000.00,0,0,0,0,0,13413837.00,0,0,0,0,0,1000000.00,0,0,0,0,0.0
7,应收账款,1522063165.52,1065986323.73,1138499432.49,1387493398.71,720034889.48,756198171.90,987253709.96,1182733730.85,1615391365.06,1518315077.99,1550189790.96,1528141003.89,338980874.28,356896145.86,351327954.21,375628142.98,445682580.76,471312264.95,463097524.81,483316764.17,376677891.30,345188444.89,315130987.12,412863916.62,306651415.16,254630939.73,295921209.59,500416938.15,337454389.38,343094529.66,355386021.05,392068476.83,387433686.41,580204525.53,355597010.96,387845021.40,414844816.79,368227486.02,335344892.54,336342060.61,246862403.67,217136793.02,179219750.91,268295820.54,304292160.51,228673932.08,140287431.14,136046206.05,120381867.83,119513017.85,116588732.85,121899362.65,163584335.46,162816053.66,145001739.06,184028000.83,191495676.17,224886793.72,234750853.09,237784068.73,148305311.49,176708568.29,190423916.86,218046003.03,114188802.79,180022730.69,165124835.36,212703316.86,203644428.57,207199625.83,216064153.11,226871652.74,246962867.87,281063482.21,208451010.85,187575788.39,285540817.77,116488673.64,84728771.07,119609676.23,78494175.48,0,27459162.00,27707776.00,15117987.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
