,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1776600.49,1894725.76,2719998.67,5077706.04,4735928.44,5129783.45,8360357.35,194391639.37,62583181.96,71364005.63,47518144.12,144570956.43,207489600.51,213567329.90,284439594.92,259903820.99,316668441.89,365485070.44,398392139.42,441928156.29,460019697.81,430673380.25,414945176.91,530294963.49,499038622.78,286237412.68,256735270.60,182604657.81,198614602.17,134807342.46,122118815.78,205552727.02,136078101.73,168489747.59,110804764.84,130602894.51,117522992.34,138932250.85,71237461.94,225207666.73,126622755.78,63899639.18,66578317.76,73809537.33,87124193.14,112815007.35,114809126.70,32001450.27,28828475.65,53058942.04,32092885.62,38860188.60,55722704.05,63191039.67,47607432.36,23330935.35,55490170.17,71026873.05,40537072.19,11072168.23,54667901.81,26255444.75,15789237.55,11003325.03,37101533.67,51664422.10,39338953.86,29779528.97,47498751.19,81312326.57,92158109.26,103281219.25,135672258.46,209780776.31,122025130.42,123368612.77,24628710.40,3107267.67,29927614.38,91971127.80,0.0
3,交易性金融资产,0,0,0,0,0,0,38006920.00,39571420.00,0,0,0,0,0,0,0,0,0.00,0,1290081.53,1180668.30,763903.33,678360.07,662447.42,715164.70,734063.35,672394.07,754951.33,773849.98,676000.00,727000.00,715000.00,685000.00,718000.00,848000.00,889000.00,843000.00,790000.00,744000.00,954000.00,1012000.00,1000000.00,539300.00,530500.00,548100.00,524450.00,502600.00,500000.00,0,0,0,0,0,0,0,0,320000.00,320000.00,0,0,0,480196.80,480196.80,500000.00,500000.00,500000.00,500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,4748523.32,4756586.63,5237211.06,5406929.71,5273217.92,6407747.34,8312920.38,8761528.98,0,0,0,0,0,132611001.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,300000.00,50000.00,50000.00,0,200000.00,100000.00,233022.00,383022.00,500000.00,590000.00,240000.00,1640286.00,200000.00,767206.00,2725134.00,300000.00,1100000.00,732180.00,500000.00,830000.00,0.00,950000.00,100000.00,0,310776.00,609000.00,0,1400000.00,2460600.00,1726800.00,0,0,0,0,0,850000.00,0,3000000.00,100000.00,914303.00,915218.00,0,800000.00,0,0,800000.00,0,0,0,450000.00,1200000.00,850000.00,0,0,0,0,0,100000.00,300000.00,450000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,4748523.32,4756586.63,4937211.06,5356929.71,5223217.92,6407747.34,8112920.38,8661528.98,8070753.81,9219214.22,16221855.83,7517907.22,30092000.66,130970715.99,196793018.06,173346493.32,151100619.95,127369851.39,132407305.80,129026811.25,95179438.04,89269944.87,66846939.90,57795761.95,52553863.38,82543258.66,78562148.79,76140163.87,61822778.33,59196106.80,49329332.43,57179629.94,59740619.60,68261672.07,71834962.67,68582192.57,35629426.78,27325911.59,17867200.73,19624714.95,15010688.99,13831628.73,30768598.01,17559028.42,16597479.48,46481070.66,44423530.71,53076901.16,30468659.36,62417029.86,62120384.97,36068798.87,38110117.76,28742576.65,45182228.82,45641347.12,24445781.91,18246393.40,24998311.94,28795658.30,22048766.27,29148238.28,30949382.74,29392255.64,31550219.94,49665263.92,59943166.37,75470420.23,43555063.16,44277247.08,80882318.33,85415253.04,34561415.72,61662852.17,30227656.40,33441797.50,5722518.96,7330891.43,4597613.58,16461976.86,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
