,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070630,20070331,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,5563970821.37,5979978763.67,5799456117.20,4382825734.03,3405823225.73,3686598506.70,4492736835.40,4887620222.73,3983087964.37,4234806533.93,11164561032.27,6561678339.59,7728419992.38,6785151056.32,8306552692.60,5922903119.16,6620841544.32,14641581651.07,6079988555.96,3824380330.30,2784004250.15,3568330893.29,1809981134.03,1954464703.07,2491189146.97,2335234701.97,2419337943.87,2422262595.28,2013714730.63,3193440900.71,2916613305.55,3360771542.64,2867004470.60,3298817590.49,3549538776.29,3717498259.53,3872402249.56,3391719240.76,3267961378.53,3440425068.63,3953429894.41,3213714683.98,3144914809.92,1658680137.44,1967421114.00,1645624628.07,2736475867.75,2728387476.84,3065116159.36,2554054695.80,755158439.06,475295156.69,918194259.66,0.0
3,其中：客户资金存款,3568126931.07,4493873544.04,4862218245.91,2483570737.96,2513073012.36,2859346220.24,3866519966.70,4065685010.42,2829459692.03,3067149514.89,3222965987.30,3436985484.77,3327630585.73,4464508525.62,4572757992.85,4693065074.92,4932024431.36,8044608742.53,5098886890.02,2707093246.37,2298898119.07,1463089972.21,1251247942.17,1335909405.41,1256263001.47,1324322500.37,1473012182.01,1478933833.23,1366333679.44,1714232283.42,1743098559.92,1518666371.52,1684318856.29,2008708834.67,2524070810.35,2055171291.16,2282059961.31,2255454833.86,2256478330.38,2651925635.35,2864379184.10,2195885031.45,2219245408.13,1060681582.01,1459432444.92,1195525226.81,1944314539.51,1732804894.37,2015115337.95,1557000165.42,723976502.42,285853326.85,341946663.55,0.0
4,结算备付金,1760086611.43,1211281300.89,1802502275.95,1125986292.01,930494433.04,1493819036.03,1659696391.39,1665012511.66,1266441012.79,1309778184.56,1271154670.06,1702930780.52,1652908231.46,1762666128.70,1844704704.80,1583280234.52,1391485919.20,1775141966.50,947555916.96,1474848343.04,457104649.03,552493915.20,402775563.07,287593109.16,368357073.45,416566206.57,521611052.35,282464514.12,413359964.69,323820281.57,330809791.85,255735015.17,238278653.64,285506692.23,376670154.56,1034653315.56,614864839.35,670795434.34,1097207873.79,1195187809.89,887006444.47,707903553.22,750851822.23,909136690.28,389815178.28,618331804.60,516210583.62,1324680637.46,862430399.11,709006397.47,419873502.23,45680102.41,11962107.39,0.0
5,其中：客户备付金,1492585065.02,781522092.60,1368327181.05,656796347.13,775437586.17,1151446121.87,1275812997.09,948207157.11,937423465.28,844769519.84,846813109.88,914078318.19,1171545269.71,902707376.06,1424676782.46,716298962.37,1123434586.89,1040392993.42,607097922.55,1200432704.67,369827245.12,438870027.67,300402071.65,221826076.56,320059261.44,307529679.93,295811871.57,194620197.36,197035377.29,225431867.66,243144562.78,189815949.18,194626248.83,268154613.22,232592421.23,940828535.41,460926237.68,533756394.85,931050449.01,933097860.73,673180772.73,477575712.64,477462513.83,623602298.95,284649401.97,464393619.79,394468357.88,944659165.14,494208531.59,249101883.17,127341950.63,45398921.03,11952231.93,0.0
6,融出资金,2411697510.82,2523948455.17,2352064869.88,2283420173.75,2611532222.43,2718630015.59,2791694070.26,2459520621.47,2249825842.94,2080012962.56,2153832204.02,2223610520.76,2026748992.13,2000169183.87,2230564147.44,2999221827.64,2572072503.28,7031719920.92,3534788103.83,2252301796.01,1003647595.36,247704036.14,50326845.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,15950161064.03,16325673101.05,22553443408.26,19833704256.28,16874169264.72,13797481838.95,17505051349.64,15193764460.97,11609639559.21,9480448649.13,6936744916.53,7563931191.26,9216147163.54,7467647224.99,7329209923.61,5891519030.15,9575311542.12,5395430687.30,3627194117.33,2476074794.40,2354186456.30,2743468032.32,2074797071.56,1316440925.56,1457550263.61,916003313.14,1289010562.95,1520662067.41,1664729839.41,1010987129.10,1346726406.49,1081946270.97,1737989528.93,705907270.90,1647687918.82,567961016.07,172387204.46,536035781.59,600856954.38,1145867268.05,319107554.15,247693700.02,176080726.18,381591452.48,750759511.76,982873040.76,890796494.07,724547748.22,331678589.80,53367940.00,214370063.31,78981628.52,1789.00,0.0
8,衍生金融资产,17887316.30,18838137.10,24216217.25,18035882.05,18006168.90,19907810.50,270782309.12,248577297.80,239974393.72,235361670.88,232459904.88,243444369.60,278953053.08,781153840.17,865592354.16,1088982976.21,498119578.37,34806755.20,10097645.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
