,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3012863611.34,2820309956.67,3126239947.63,3181867570.75,2708316461.51,2740650687.92,2457005393.27,2331740460.14,2004420546.70,2148943909.51,2175935526.16,2746116250.17,245808927.86,230582726.57,223203785.77,364828284.60,287725431.82,338282380.64,172618106.24,541838592.24,363380936.26,453846618.23,965474314.05,1349206951.89,42180846.53,16742322.36,27423547.24,17804621.37,14864081.11,24035050.31,7627155.66,12377579.83,18332029.48,25083124.46,14724460.38,14420700.88,20167426.29,8844637.54,11464181.03,33581818.11,29735243.19,28261942.18,20897032.30,27215331.83,21439613.98,28693884.84,61638399.56,101580605.34,64984741.18,80881488.63,103482225.77,66635717.15,66358645.24,83591070.01,82656570.21,92329317.88,25771433.62,19037370.97,4255169.30,12150652.87,500676.52,14699257.62,15160908.95,52939401.78,60115685.93,40947841.91,29467944.18,64828495.97,31617934.99,53480262.97,80934170.07,93207080.48,131744883.35,28106174.80,62816195.74,30192128.50,15781480.35,26601990.24,6065382.82,4010694.06,0,4810380.90,0,2691805.50,0,3779648.17,0,33300617.92,0,15525271.58,0.0
3,交易性金融资产,0,0,0,0,1677900.00,1087800.00,1449000.00,1887900.00,7062450.00,5206710.00,6388710.00,6666480.00,8285820.00,7422960.00,6524640.00,8469030.00,4887570.00,7683000.00,4982130.00,4420680.00,5100330.00,3646470.00,3930150.00,3936060.00,3634650.00,3268230.00,3894690.00,3611010.00,3811950.00,3888780.00,3817860.00,3687840.00,4343850.00,4509330.00,5242170.00,5378100.00,5224440.00,3876960.00,5531760.00,5933640.00,5345850.00,4749250.00,6858000.00,5590200.00,5959800.00,6853000.00,10164000.00,11550000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9065948.67,8600000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1410494033.95,1459720447.86,1175250806.22,1239216810.95,1468306544.90,1572123802.39,1773042318.12,2044695684.83,1592024633.16,1466735683.38,1278509804.31,1426100027.48,0,794382047.69,0,730047021.49,0,0,0,650120172.76,0,0,0,448012217.22,375117659.93,0,0,0,121087709.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,634324807.81,577683203.36,550721115.05,618563558.19,575942604.65,877400392.67,1129389404.17,1122081636.79,630387337.01,532478915.63,557678331.34,404683127.46,176442228.93,216138132.13,135983180.62,126653075.23,93379391.67,120378990.64,171257483.80,233230082.33,115317994.53,161498313.77,143904285.71,164380505.18,106047307.34,11737689.71,20634644.68,37162494.99,40802444.50,27461756.18,34012427.68,53651403.56,46523135.00,58705445.00,42650602.80,30852392.68,40621035.00,51658950.37,23724330.60,52845770.38,21159410.71,26545500.00,24435556.90,38398932.00,22270161.56,41276369.56,22885600.00,40521777.09,15333038.10,18670309.16,23242039.41,46066997.39,15697375.00,22271216.00,13100538.00,12308212.50,4739747.50,3833023.50,6092007.50,5527542.50,5176773.50,2428237.12,4127616.00,4580684.88,2518952.00,4388021.43,767700.00,6354342.00,2733000.00,5720266.00,6829000.00,7200750.00,2490530.00,1960000.00,2705400.00,3523000.00,3350000.00,3778450.00,200000.00,1149000.00,0,1340000.00,0,100000.00,0,0,0,0,0,0,0.0
7,应收账款,776169226.14,882037244.50,624529691.17,620653252.76,892363940.25,694723409.72,643652913.95,922614048.04,961637296.15,934256767.75,720831472.97,1021416900.02,600715700.17,578243915.56,615553057.68,603393946.26,654671893.66,564371974.55,529803242.48,416890090.43,370633338.80,323379338.61,312820312.41,283631712.04,269070352.59,101256832.90,92009152.65,75321954.52,80285265.22,87243490.93,88634976.37,64691444.04,94994585.91,82137687.23,91035406.36,63698477.01,99482354.51,85848455.60,96235497.97,67504695.51,84616364.20,69776856.78,80189572.72,53557821.95,83049385.85,89254210.51,86383258.21,49149502.70,71720379.55,69468694.26,72818461.76,49064690.42,74052452.85,67214252.66,58278156.01,44213567.77,66800469.68,74225811.18,59553525.73,59278004.90,80292104.12,95782951.85,83880552.95,73188227.93,79995208.17,72736492.59,73502995.63,64264950.23,77933557.63,77987597.80,70238865.60,64194461.40,89983350.61,55578476.63,94902669.05,95973637.20,78146176.64,71142496.55,72985981.10,64429354.13,0,57910185.01,0,48536988.44,0,44555286.82,0,30902548.30,628882.16,4004598.56,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
