,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,304829901.32,477192627.26,393541758.39,348629140.62,441154148.03,318430891.35,717009662.37,855594933.65,848087373.82,762522063.50,680069401.74,558971230.64,357042673.56,351548541.24,227730406.12,219282330.94,250105568.28,153652615.81,131613039.68,133948188.30,130396047.78,159141459.81,369670714.87,384689132.44,276982524.94,305284439.08,264183171.26,399067708.01,408568685.21,7445260.14,3052326.22,5387178.32,3760269.12,11329384.37,199300.03,489116.60,870133.92,953515.62,148820.33,1294582.47,446723.76,1272548.94,27881.97,82942.52,369363.20,2411895.09,3832609.07,347585.24,9543755.48,240775.47,783803.44,515029.04,585318.77,640817.11,1085434.97,980268.43,4223968.89,5129576.65,11245708.81,12102270.29,114372687.90,125095943.42,163600155.50,301793157.76,628125091.39,1047421424.26,395365048.76,367387828.99,431638900.53,594121245.14,801735535.85,834313715.95,482264373.79,798023687.24,817718572.41,555780291.71,205826755.59,186544826.62,20726463.64,32327641.96,83969177.03,61597171.60,0,51930977.86,0,0,0,0.0
3,交易性金融资产,20063809.32,20490698.88,21949238.21,49212190.00,133929597.66,204532717.50,190120679.41,187225033.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676268.00,1676268.00,1676268.00,1676268.00,1854864.00,1854864.00,1904958.00,1974258.00,3084400.00,1884400.00,1725000.00,1725000.00,2000000.00,2000000.00,0,0,79038658.44,49038658.44,12000000.00,12000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,40521853.35,24561018.98,118325012.30,146199700.66,157416789.03,166376723.56,95276120.02,64742210.60,184279349.32,103896006.57,0,199363247.88,0,158624172.87,0,198001013.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,44752001.00,35267342.00,24265000.00,28400000.00,20478200.00,11982000.00,44866353.37,17019943.58,18600000.00,20200000.00,32497000.00,32397540.00,27400000.00,20394237.34,23420196.24,16165163.54,14301947.02,6415359.20,6149109.60,25451717.96,18807138.76,16100000.00,12000000.00,45763930.21,37728930.21,35981666.67,35726666.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,650000.00,0,0,0,0,431600.00,431600.00,0,0,0,0,0,1968110.00,0,421945.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,40521853.35,24561018.98,73573011.30,110932358.66,133151789.03,137976723.56,74797920.02,52760210.60,139412995.95,86876062.99,112938297.67,179163247.88,184053430.55,126226632.87,188900298.16,177606776.45,135037043.50,313554586.05,119270576.79,134878809.38,109644389.73,173584111.88,125256213.23,136432168.45,63977527.77,63122908.02,48494977.30,76075417.38,18542119.70,546703.41,0,163592.54,802199.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5392695.83,5218578.28,5322229.04,5893399.40,6926869.67,6146727.64,47766241.96,48145774.20,98827962.96,102110205.75,92698785.86,97240303.80,98332990.96,150451819.69,272253319.29,257385809.57,179633200.87,157252478.79,108578857.80,133649207.22,118298434.57,94591093.57,88332722.22,56778667.77,5414050.00,13886493.83,115138533.11,82104596.16,92776289.32,85623507.79,63466941.96,47757653.52,0,18488739.86,0,0,0,0.0
8,应收款项融资,9077600.82,41530000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
