,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,584692366.29,680455481.83,525835192.71,619159043.23,695772300.15,715164041.94,999711052.64,804997529.54,718924416.71,1440968512.81,1142794499.15,840871818.29,1101049318.99,1422262961.55,793582429.62,711438752.75,1047395310.49,1190134863.70,1282267095.67,1035508472.30,988106368.29,1199224148.90,1202437587.58,502587259.90,800713653.62,1419064536.12,788212426.93,594917243.22,852553479.18,1879907259.97,816566205.47,610881898.76,944723729.48,974640415.63,302334528.53,582524538.71,387775322.19,361919104.44,416060035.12,273335391.96,491615851.12,432408191.25,182792218.37,289046562.25,507779302.43,358119145.80,179929743.87,386621806.65,382007695.40,468609523.32,165382949.73,166149126.83,257742157.79,329445785.00,97343957.28,157365366.58,218196775.78,336107471.79,141541476.49,217467421.02,194278351.49,206995824.45,52695639.80,141349320.31,194435237.82,117398328.87,130363810.78,160621079.79,211871289.50,200615676.85,129273280.33,211528062.83,203626919.34,167199128.47,127381228.58,428234149.77,121343229.89,150067798.79,120379544.96,28978328.48,6235009.12,37380626.54,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,898800.00,193800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39820.00,155290.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,688464136.72,648722696.16,717875965.76,795353668.42,853975772.70,767704593.05,775715206.08,892188325.63,899388652.80,977035418.26,0,722495303.91,1082041796.04,1140104666.33,0,624430382.78,672352874.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,312136668.00,334175080.00,358669200.00,332140000.00,371000000.00,335216654.00,333499244.00,333015138.00,354173549.95,348650034.15,319290122.50,186211067.50,332210945.00,387990000.00,341930000.00,378950000.00,370180000.00,261846201.86,343685371.23,265457630.00,334162316.75,357307535.37,103821475.37,177220000.00,441319684.61,497523167.60,345048649.10,351313125.94,262346393.18,207914614.72,80545279.26,33797039.90,14713776.47,11645429.84,16344568.28,6200000.00,2106263.31,8244487.40,2664059.56,1300000.00,900000.00,1519976.00,0,0,0,2250000.00,373931.00,1398685.00,2274728.50,3962530.50,1227966.00,2173044.51,787526.80,1394350.20,322264.06,297869.50,2000000.00,0,0,0,0,0,300000.00,390000.00,0,0,0,0,0,0,0,0,0,780000.00,0,2000000.00,500000.00,350000.00,1300000.00,0,0,0,0.0
7,应收账款,376327468.72,314547616.16,359206765.76,463213668.42,482975772.70,432487939.05,442215962.08,559173187.63,545215102.85,628385384.11,341021169.59,536284236.41,749830851.04,752114666.33,312195247.95,245480382.78,302172874.36,597524992.88,457824437.20,440696805.32,601197502.69,413935999.85,783640563.82,545935306.94,398597663.62,551593114.10,270933949.09,308757307.47,251395922.45,202967481.44,270429083.15,424807054.57,328258767.97,548324475.18,559188709.17,789420462.23,619238170.53,680717231.48,102116482.08,101951371.05,189791974.98,195739122.44,155657522.93,253607201.53,210414416.30,189511532.52,68582513.66,178704764.85,251456858.65,309675644.55,87741570.66,66502176.39,132327656.57,187052494.74,40582918.18,48542103.65,95698376.85,136646501.24,65846674.41,100430976.60,171788767.70,255758321.40,36548092.64,106874517.06,105515079.59,168513673.01,40196678.64,62385341.86,67828971.38,125969137.87,39619369.68,68774414.12,36206370.43,74263149.01,13404144.18,54491739.54,44545873.53,153295272.11,140741633.00,74776360.94,37974683.01,16988033.65,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
