,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160630,20151231,20141231,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,
2,货币资金,637323909.89,626008760.97,608535219.91,931880885.31,313771310.82,355942855.56,540302733.55,850960290.63,211784515.42,311478029.21,952275096.09,1067776042.48,234619060.51,202194882.79,191887647.63,193017141.48,58839462.02,97138031.00,178832883.96,0.0
3,交易性金融资产,200000000.00,300000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2155202922.58,1967213985.78,1677800888.38,1603070922.73,1592970645.98,1508385817.81,1486135526.30,1537679837.93,0,1300140436.33,0,1325976850.32,1229459615.66,0,0,0,0,0,0,0.0
6,应收票据,1101520648.41,976837580.37,717958132.68,737678614.04,713062282.36,699726667.07,737308166.30,797262950.37,650868127.83,591362541.22,668785811.43,705199810.90,623185348.43,667185578.79,437448201.91,209007091.35,244133814.55,91984273.19,75384850.00,0.0
7,应收账款,1053682274.17,990376405.41,959842755.70,865392308.69,879908363.62,808659150.74,748827360.00,740416887.56,786561796.57,708777895.11,591131250.09,620777039.42,606274267.23,600265186.02,415051037.31,444427965.07,296252636.65,295654013.33,263408799.94,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,29510799.69,9525424.49,31457457.80,12920065.26,10869282.69,5117875.44,11767819.47,1582177.19,15402581.18,2462741.31,11139873.60,4503392.95,1793217.01,1351117.28,2638294.19,13622811.85,24289412.70,16097782.85,2956766.77,0.0
10,其他应收款(合计),3694576.59,3575057.32,8493552.99,3006557.35,11877336.53,5602698.74,9410339.46,3696238.28,0,6547508.72,0,6903473.80,12861528.97,0,0,0,0,0,0,0.0
