,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,860593256.06,999721657.72,1032347093.10,1100945199.58,670020317.73,821706885.52,697860220.92,875683585.68,718513380.46,1033204227.90,942327482.42,1094234085.38,770033060.60,927791479.07,1068295446.67,1208455357.44,1049177811.01,489738830.28,668416961.82,699601011.98,514237710.99,514142360.83,579434889.71,583715224.07,453325284.89,184851840.22,284089893.35,365215311.94,294897623.56,441004995.17,475315200.10,364312695.18,333109618.14,407007136.30,418324812.23,576053797.80,511323794.73,390395676.60,468089256.55,456337095.56,469202703.48,806579516.85,263257759.81,239726183.81,206904710.82,162391171.35,146262052.08,110353260.60,145082386.98,165673431.47,184661639.49,138781075.39,105540202.29,57729224.98,69827362.34,75854839.56,79416995.10,99436422.58,111572566.98,90013328.78,85107056.74,74648909.91,48544468.63,51136076.21,95260418.39,90141562.53,86876705.38,144804079.15,115832878.29,172779121.00,159069756.53,211227946.46,108369119.19,145830728.20,156326243.89,245244518.98,82325503.64,35110563.01,47108105.69,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37439600.00,33039050.00,34086800.00,19348450.00,17741900.00,17322800.00,18580100.00,19907250.00,20186650.00,22491700.00,21304250.00,18580100.00,19837400.00,19907250.00,20116800.00,20605750.00,23399750.00,26752550.00,27660600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780321.80,3780321.80,3589258.87,3589258.87,3589258.87,3589258.87,3994200.00,3994200.00,3974398.02,1994200.00,1706600.00,1706600.00,1706600.00,1706600.00,2000000.00,2000000.00,0,0,10000000.00,10000000.00,10000000.00,10000000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,516478048.57,438063556.52,542319630.16,316298033.61,515854809.76,351199771.87,474611570.12,290451200.58,475136940.48,305209946.48,396362190.05,204557796.78,343142312.94,302724657.27,367372137.56,172476108.00,279111196.09,268432382.03,274691946.96,271867643.77,287857870.44,216665605.18,244585833.18,281794515.07,279541563.15,224139656.79,250315058.38,250100951.89,240285598.21,233513856.95,249539327.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,4213038.04,11849003.67,521200.00,4974180.00,3679464.00,9488452.46,6200823.48,8362111.71,3163101.41,5225321.26,2577178.69,8884791.39,561412.59,2739304.58,6220858.07,6579816.09,5212067.06,65879923.25,74014367.56,146291333.51,83871776.72,54430436.03,96022409.53,149752092.17,122742846.33,94302800.96,96577128.93,102715143.68,90905553.02,100339187.54,114834775.05,174407188.11,186083319.19,207711159.90,130055381.18,169132745.70,118737269.48,98412852.06,58243065.66,46348576.76,44214510.40,47223004.55,57020705.38,70701141.56,70709639.58,110875105.38,83689052.04,135054550.08,75964870.42,93452135.73,68539294.49,110580849.87,60084587.34,85659508.57,68724694.85,120154969.37,44036634.75,61472827.08,51640463.77,81940460.14,37575273.08,50357844.32,42121150.66,76872604.05,60519123.50,44439228.00,17806459.10,52603076.97,43752048.49,55929274.92,47215033.81,62235400.28,50693919.90,33955664.20,43507618.95,22097168.44,22565850.00,23186398.21,29207220.00,0.0
7,应收账款,512265010.53,426214552.85,541798430.16,311323853.61,512175345.76,341711319.41,468410746.64,282089088.87,471973839.07,299984625.22,393785011.36,195673005.39,342580900.35,299985352.69,361151279.49,165896291.91,273899129.03,202552458.78,200677579.40,125576310.26,203986093.72,162235169.15,148563423.65,132042422.90,156798716.82,129836855.83,153737929.45,147385808.21,149380045.19,133174669.41,134704552.81,107805204.70,153532334.40,102463372.19,149232035.27,114798184.85,155213312.57,128608866.56,154688374.62,112535703.31,133826111.85,129465614.96,164333417.19,140242433.47,192622762.98,196081036.47,207601458.82,169220439.50,238695961.06,239717257.27,350943699.56,254136414.38,294539483.30,296709649.19,314191391.55,262094356.09,284241785.27,251124447.79,246788860.19,218850712.00,262050001.72,255565432.92,282686439.09,217486392.52,273137886.18,268560311.91,285414692.29,232592313.03,264009374.43,264272254.97,287654647.22,233356901.77,300500518.64,313528067.67,237211170.77,292544341.89,254822666.07,234133178.16,221887405.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,129187386.60,101750590.04,93216116.58,85279677.35,110634530.44,92402543.93,64374745.96,55465336.99,69392706.97,48906054.93,62128074.31,26021409.56,53169401.99,29602552.59,26753854.84,29875080.54,38793608.43,15339213.42,19765195.89,19087388.13,63340992.97,55385648.62,85779439.59,48681056.66,50516234.67,20803420.55,22561344.25,26852463.79,106925138.45,24391690.98,23533884.74,24546692.13,43502583.89,39279509.85,55430787.49,55724843.37,72749379.10,67784719.97,45874689.78,45370738.70,48293564.55,53475706.87,64619371.86,61764880.69,98885594.14,100128795.75,76710320.57,68567548.58,57899126.51,68076730.94,75449233.95,61594109.71,93883733.63,79957529.17,66437327.00,65136014.93,45749654.70,53951868.59,72135717.13,51464531.04,69935338.03,49845568.18,54895491.78,45263037.70,48317148.99,39664832.09,42172857.13,41117723.53,29995639.13,28935780.73,3794096.67,74484587.93,46817434.47,53241518.90,54303740.85,53291020.45,59256123.07,18463942.01,18000000.00,0.0
