,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,3750653797.01,2913684814.00,3620774692.15,4043118024.18,3997581539.75,4251756946.91,2607404787.54,2794122999.84,2074944030.67,2316678220.93,2716253546.74,2596277344.32,4035511844.50,4606405382.59,3526305758.23,3254412295.37,2728762642.76,2696101800.35,3245456532.38,2981007649.48,3518560228.58,3299445920.70,2719457769.86,2906008459.13,2561371049.02,2261119352.96,1693194321.49,1552562681.45,3884606502.04,4539572212.95,2440619939.62,2766219940.16,2543816004.54,3450700606.37,2301580800.06,2436906457.92,2086153081.27,2120590048.60,2365000764.66,2198314507.27,861199244.14,906995519.91,636982325.75,675799349.09,454496890.71,533378707.73,466408780.96,621948643.17,506718392.12,438137765.29,526896742.26,731098809.75,507750128.45,463476655.52,312655920.02,688139952.20,902857707.63,675887644.20,715677947.51,738729969.31,780216444.00,601496221.90,635426153.02,711548198.49,670861203.55,500256631.25,718845201.68,917305883.15,532313159.70,850018680.10,1061196830.27,1111318157.27,1064102888.67,210645065.11,206445209.71,224791511.07,74585337.81,152092021.01,120711562.55,183989271.71,0,60359553.13,37798536.92,30956689.93,0.0
3,交易性金融资产,7107204298.66,7706102400.00,2817950.55,2022500.00,674576.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2441340.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19730355.70,19730355.70,19566895.70,19566895.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,8233940434.04,7205088077.45,8055906171.00,10746367547.10,9785010356.46,8399038376.00,10924346586.70,10932991455.47,11139993168.41,9387370858.88,9423745257.37,10825905494.90,0,9844182567.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5686822693.29,4770033532.35,5855755040.23,8159253646.24,6835128269.94,6556868328.25,8950870139.25,8584803348.32,8674466201.07,7396329060.54,7696033804.05,8498557751.62,7191768318.45,8066470870.85,9660829876.55,9598734013.38,9103879512.90,8542839637.04,9992078290.18,9347764520.59,8423872659.24,8680967285.47,10279464803.38,9935224827.37,7949814326.14,7710631996.60,8680742849.51,8680061208.82,7063743739.65,5758417902.12,7896015244.40,8225683678.34,7923287509.62,5708952793.66,6312077196.58,5060534848.57,4159132387.68,2568753852.54,2887728459.56,3619239251.72,3092420608.30,2639518484.31,2798305699.35,2324644678.38,2279423096.35,1116365353.20,649660004.76,1585138953.49,1485578859.40,1261944461.93,886583809.32,998443795.60,984468482.13,1034383916.91,1225979002.77,1032740084.66,858172388.29,808738689.55,576691814.30,417283977.06,385782181.87,416543786.06,216997322.91,462169611.15,286653841.70,322900664.38,232822553.68,255801445.86,276222687.09,140283167.24,208782182.71,321995762.89,147357439.65,62674009.98,102500601.00,124130865.00,157490170.00,382379500.00,471280355.00,512525121.96,0,37494800.00,28266897.39,25433600.00,0.0
7,应收账款,2547117740.75,2435054545.10,2200151130.77,2587113900.86,2949882086.52,1842170047.75,1973476447.45,2348188107.15,2465526967.34,1991041798.34,1727711453.32,2327347743.28,2505219094.00,1777711696.69,1912049360.63,2091612041.29,2379297661.54,1694979640.11,1635165617.37,1742469068.18,2035038668.49,1504575963.10,1484250596.59,1390150119.22,1550177794.45,1149189431.08,1102244610.12,1243531528.15,1168717461.63,692401904.13,757653206.68,1041732919.39,1012377938.00,589011220.00,629358367.55,821704143.28,971956177.79,646173065.11,527279837.25,633968257.23,650707982.75,478440321.16,503825871.69,515560695.80,724291569.45,548675381.42,707875922.32,749152787.79,1161151498.78,691543743.36,562205260.93,467131472.68,723320617.25,643280250.64,550627742.68,418223735.29,418083827.27,363853589.30,397113780.40,332029538.82,445845121.86,333140830.05,370687012.75,234656292.33,275943619.38,241375971.62,316507425.27,262215374.29,314945019.88,219975131.91,259318298.64,168868669.63,145599323.67,213523379.86,127345815.30,314455432.51,374453496.90,338431110.71,248287740.01,131933605.77,0,41583913.01,9219928.78,30748244.91,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
