,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20081231,20080630,20071231,20070630,20061231,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2995806012.16,3954779859.52,4645116913.35,3810769169.01,3673678378.10,3639705750.35,2644449039.64,3403637363.54,2801146683.18,4315579759.84,4505643150.51,3235362512.88,3961342906.95,3489799420.49,3487865129.52,2659494034.71,3202799158.55,2385949151.48,2748150271.68,3294035226.60,3752077040.68,4016732609.20,3334190578.55,2844734458.67,1930425410.63,2349689259.52,2398208364.03,2122701877.56,1898326997.80,1848610917.85,2485459770.49,1320136851.81,1788939592.66,1947137552.56,1993628924.14,2598828351.55,1283719345.93,2008397355.79,1756249022.53,1934340646.57,1805761869.62,1086423247.27,1419670558.92,1148820695.83,973292000.00,640865544.05,539419432.54,417218174.83,743962773.24,878855122.30,645379704.87,0.0
3,交易性金融资产,73933482.87,69488416.32,0,0,0,0,0,0,0,0,0,5780.36,85954.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,495256080.28,341664917.17,311066098.57,202504326.39,191338016.53,198500711.46,192258903.71,192019657.35,205247254.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,25822570.73,14643870.73,10000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000000.00,1000000.00,0,55272915.61,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,469433509.55,327021046.44,301066098.57,202504326.39,191338016.53,198500711.46,0,192019657.35,205247254.00,479114845.31,417870663.17,463941284.74,669116089.83,452890907.07,392781215.72,238833161.92,369724526.57,214448179.07,300269165.27,245084037.96,561975068.07,193668392.99,777557144.55,276141370.81,398482517.93,529356811.33,520368292.45,70730539.65,113607210.77,89137425.40,92014163.86,63484705.16,77812834.96,409931771.56,261473694.05,18914840.95,16638130.10,15384645.98,16353296.98,3757607.67,4445786.32,2448164.29,2537700.35,9837403.87,3687000.00,9997958.48,8226807.57,8520059.57,3573039.85,7073898.06,13960628.51,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,300607596.71,509858188.12,377114227.37,292191259.02,334443220.11,367818206.73,286496643.49,309149488.98,232510604.97,407497933.19,315025884.06,293346072.26,232890360.10,425315293.66,331385973.78,975325372.96,925004295.01,1072839639.99,1010598658.24,1036814371.09,762698624.20,1059079261.06,1033732345.85,1050325214.07,769821966.69,200907751.16,95275543.54,877887571.38,13992087.45,520151538.05,545424921.99,635089903.63,500569413.12,572372858.03,445012701.92,563512950.03,418387547.80,414111402.62,377475413.44,478967461.98,402028347.51,188772923.00,11495404.25,112253736.18,100000000.00,111890202.92,26081508.12,142167735.68,107377441.73,4222665.80,182864178.52,0.0
10,其他应收款(合计),193183919.09,120671223.36,69899314.95,90720650.58,123205301.25,140975233.08,146705054.28,230160292.12,241157092.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,103316.59,64157.83,95239.76,65630.88,2096872.38,6990110.20,0,14945548.25,14532980.05,12367625.18,12329503.67,12310343.43,12383988.22,10213078.88,17284791.35,17610333.24,17409160.30,12627501.81,12581165.93,12554527.98,12692252.22,7396463.80,7331407.76,7297222.82,7499834.88,4776295.68,4675145.44,488966.34,989192.79,237330.12,171946.62,137167.50,398937.34,301586.56,194066.65,117693.23,204565.65,153765.18,10811585.33,219169.75,142918.29,131931.77,76823.58,0,0,0,0,0,0,1768192.00,450000.00,0.0
12,应收股利,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
