,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,14317366099.93,4751342968.18,7033700046.08,7746424039.84,10337887158.50,9463586073.55,9572863937.77,8833319544.47,12005275747.16,9180656993.98,8426013582.72,9734958017.16,12347969978.26,16111221211.22,17185278346.39,19599319346.19,17664365754.92,14551333619.43,14828264258.78,15833545566.21,8168932666.56,5764026631.93,7192956209.89,9276466773.49,6155600440.06,5772803300.93,5643315842.39,5524939573.66,6124741029.25,5911824392.06,5843111790.75,5624504797.07,6562746466.84,6996404950.72,7548610214.97,6725830167.06,7216518560.26,6620377744.10,6127287969.43,5808377175.91,5452246037.69,5828121659.58,5592705049.67,5751347901.37,6132593874.55,8449582856.45,8334374005.88,7657522823.82,6854408172.27,6133224693.05,4946144215.46,4708950527.45,4338007057.97,1428955363.25,1267505606.99,935256961.79,644429949.78,274780132.63,300561261.35,355335715.99,377700484.15,419924712.23,473700861.59,218275631.50,391535307.44,229835028.67,278644466.86,165095193.59,284848655.76,208042488.43,143895668.80,225546643.17,272713762.79,353867264.89,173658559.64,576427247.18,479045047.75,218563000.00,164670000.00,77320000.00,350361000.00,0,130234000.00,0,304402000.00,0,225934000.00,0,607833051.45,27560177.88,0.0
3,交易性金融资产,48785784.80,35630259.00,47015330.33,13947689.81,11685155.01,9916466.03,11802666.85,22656486.98,6602255.91,8313710.67,0,0,0,214442.41,1928068.11,19395640.51,13063411.11,22728879.51,61925184.49,23965441.47,13007994.71,24779246.54,29296939.92,28418508.95,69210083.75,46519533.75,32648663.78,30957014.65,22862044.25,323379.65,2138286.82,13840692.67,20229536.04,25394321.47,36173867.46,27786233.54,21227664.57,22720687.16,2654649.57,39903637.42,63993056.22,89237587.20,126538898.68,150687016.89,157360902.20,281474569.68,332038310.99,346860160.65,294309931.43,196785296.14,149513350.00,6658251.70,295363680.00,99265100.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000000.00,18000000.00,18000000.00,18000000.00,18000000.00,35000000.00,50000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2983945303.70,2699750753.30,3616864725.19,2791719826.36,2693105872.48,1509866156.95,1833938194.21,1721455664.60,1698395336.48,0,0,1473074950.32,1403914061.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,633564863.60,124154493.71,102780137.27,156696178.53,130810712.06,76003321.48,0,40387481.85,157166528.30,35128066.19,61291937.59,94962110.05,122945274.57,34031740.38,20446582.89,21728087.25,21097180.25,23941985.00,21389867.00,18633107.00,10678923.83,34558307.22,12560135.81,15263268.00,9196551.00,9629928.00,8983093.56,4459625.00,3492665.00,0,81363.00,2424000.00,560000.00,3024128.86,2443097.50,1462640.40,106957384.82,873291.80,0,400000.00,300000.00,0,0,0,0,581028.00,0,0,0,700000.00,0,100000.00,500000.00,289500.00,0,0,500000.00,0,0,1032840.00,300000.00,400000.00,0,0,397837.56,713570.80,745000.00,1150000.00,0,0,0,0,0,0,0,195300.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,2350380440.10,2575596259.59,3514084587.92,2635023647.83,2562295160.42,1433862835.47,0,1681068182.75,1541228808.18,1771678066.36,1705230847.51,1378112840.27,1280968787.17,1877610180.37,2284110490.57,1650402072.86,1709967395.06,1559501655.22,2033948226.94,1702516450.02,501638302.39,820132813.90,772010067.13,838857018.69,666273490.04,738743373.73,997165988.05,733820980.04,776755319.25,911624089.75,817888357.67,814871974.18,736726644.10,950306620.38,408439009.86,149428188.52,237930326.60,346868455.59,204096569.32,372602647.22,334867278.77,469378642.78,252830783.65,249000116.57,392666954.58,464060376.28,172144996.31,290021812.24,314322502.65,368502640.58,196882482.48,227060964.07,179485584.05,363487743.49,276460427.97,278975238.42,220461108.24,230933593.13,207025766.49,57284658.45,183564292.00,136230084.85,229688784.11,465580005.73,442749389.09,375135906.10,426224032.03,410906616.52,612892696.75,569930656.91,525071879.53,400356655.69,458400505.98,404705365.92,581068804.77,526594573.04,836563524.05,786132000.00,613001000.00,598621000.00,503585000.00,0,631655000.00,0,573527000.00,0,0,0,166055502.18,166711130.84,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
