,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20071231,20061231,20051231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1060694952.95,1071291744.09,1148698910.23,1269512209.84,1100662977.12,1021334535.16,459715811.92,872339630.73,558542188.81,515018612.09,481286440.70,512055793.78,446762968.70,362631779.77,313605587.55,321134187.65,366430247.02,284024740.71,262866867.61,289621140.31,461560649.07,462913213.64,670129325.17,726071377.38,333957066.65,341644381.52,217462398.67,203198083.99,184566825.01,241653857.50,329998596.30,269289516.87,241627269.50,314912159.94,211825649.08,315982715.25,321497783.76,193058962.37,270799106.45,374578080.66,357541946.29,395590024.77,478276126.64,475407624.79,443790432.63,128944799.05,173876067.34,125066811.99,90438336.01,0.0
3,交易性金融资产,0,0,25174.80,1003376.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17005.00,0,141620.00,256809.92,256809.92,256809.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,215280336.86,205579698.37,202900093.62,322788010.17,405257859.32,335355275.95,319945404.60,220392757.82,0,490294551.79,0,426489060.46,0,400603592.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,1050000.00,10894000.00,4915056.48,1840000.00,3010000.00,11423600.00,17158649.00,19220000.00,19454399.00,13852000.00,3010000.00,3248668.90,2900000.00,36730000.00,528850.00,500000.00,1280000.00,27180000.00,9100000.00,45329719.40,9697000.00,59743750.00,57433750.00,10342500.00,13800000.00,19600000.00,19258750.00,26317550.00,31650400.00,70241600.00,32754500.00,29650000.00,38900000.00,79490758.00,17000000.00,3850000.00,0,5178157.64,320000.00,2940000.00,16100000.00,28562842.31,10000000.00,6655281.08,47500000.00,0,0,0.0
7,应收账款,215280336.86,205579698.37,201850093.62,311894010.17,400342802.84,333515275.95,316935404.60,208969157.82,538064414.54,471074551.79,353457163.09,412637060.46,423568744.36,397354923.90,352078623.42,346773912.29,305177103.49,438785520.97,329052539.59,317171666.99,462513624.30,336786243.13,320365564.11,375162310.16,563712080.51,487651989.57,601854619.30,534660155.81,638909777.35,750135477.41,790177642.31,741249244.69,1009999220.63,870121831.74,945157190.64,846802621.33,893522336.86,818111876.48,627873526.18,630493354.84,395916061.56,295307394.12,265596551.80,218926989.16,220098286.83,160340943.69,122761019.70,57880285.07,19225067.09,0.0
8,应收款项融资,100000.00,5101783.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
