,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19911231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,57371061.22,82803389.76,73395840.82,59012656.66,65937508.89,96397645.97,131001409.63,166575958.16,70507733.87,124351409.09,91754560.79,96420007.08,7645589.97,30358140.35,41033521.49,46788085.53,23148910.22,15230528.26,21609089.43,26719835.21,2415817.97,1884377.57,17345502.66,27915062.65,7080187.35,6529265.14,7522301.13,8232801.00,6548380.89,9189765.14,9284769.96,27623627.15,9276112.05,10622072.86,14648549.39,16007849.09,32506677.43,57521280.06,43846239.89,59126258.87,88155830.55,86174153.88,78283116.95,50995984.06,75943149.12,39531181.30,33532746.60,75717805.97,29121175.51,53161029.20,35172226.24,48584256.21,46407446.78,31242934.90,82941617.01,66860105.86,64826886.06,50538354.49,35788883.25,50979371.40,41603574.62,80067251.19,90788480.70,68243955.42,58277664.33,71177062.52,80901587.12,67722750.86,22269934.24,9285046.66,0,37976077.84,83394256.40,11524408.34,4614320.33,5492980.27,6604758.88,7360568.32,8391020.45,10156680.64,0,18712037.95,0,20597873.16,0,19433271.67,0,128988617.00,61074923.00,28329593.32,0.0
3,交易性金融资产,985115.00,1049833.00,1274429.00,1085539.00,1118669.00,1125127.00,1236492.00,1407990.00,1553252.00,1332467.00,1582347.00,1696073.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939400.00,1992682.08,1955780.56,2172576.99,2274056.17,2334021.14,2596944.47,3394939.84,3242721.07,3279622.59,3127403.82,2813740.90,4036103.75,3182756.10,2412436.87,2555430.26,2112612.02,1471448.18,1789723.72,2817308.09,5313818.88,6541723.00,29968933.33,7559718.01,12799277.88,14859373.73,7336351.09,6451901.00,10952300.62,11340688.42,12591010.61,11812404.50,11334923.17,10865084.05,11569617.49,11122164.91,3740223.25,3561246.95,3157977.99,2218399.99,3150609.99,2903110.80,3115281.39,2407210.00,0,2748578.90,5244238.00,8313852.06,6244111.23,7320563.04,12638156.15,11330243.00,13019502.42,9455000.00,0,6455000.00,0,62103300.00,0,61363300.00,0,99046940.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,39560858.06,34700501.81,30709963.19,26139610.09,14285599.47,13289385.69,9241793.05,5215761.42,0,0,28745696.21,37090133.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,28483.32,3765.96,41256.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,39532374.74,34696735.85,30668707.04,26139610.09,14285599.47,13289385.69,9241793.05,5215761.42,7963937.68,9215001.20,28745696.21,37090133.66,6791033.61,6608877.24,5797017.38,6144562.78,10042326.07,7931387.31,7303370.84,8634339.96,10586248.83,11070875.56,12506169.94,13270471.78,19468165.61,21472569.03,23055957.87,31699411.17,46778186.54,44979982.84,43127386.92,41181568.89,63951462.07,61060771.24,58384814.30,57153429.72,95316359.75,92413490.92,83011036.76,81114921.25,115497906.59,116760034.69,159213674.71,127517442.76,138644443.97,118932274.53,130642546.66,111321138.37,117353913.43,107885757.26,156588635.16,156646435.28,150190275.15,150177684.96,139990888.76,137746680.37,146993404.58,139410865.91,142433736.35,129249669.92,115327597.55,106869014.94,97852446.39,97617172.57,82723882.29,82912872.00,76042702.56,75279252.40,91240049.00,93668930.95,0,72481399.99,69134467.36,92657754.59,21988279.09,23558885.32,25002936.79,25040026.34,39653305.01,42337758.28,0,54787302.76,0,156041813.20,0,136868679.74,0,152268501.00,76416411.00,21416032.79,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
