,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1536080699.71,1472991205.68,1351316732.83,1692687004.62,1415140577.94,1502271483.04,1295337442.87,1565866621.06,1330211602.13,1397144840.94,974563977.86,1170872398.35,1688151321.41,1191491995.18,744125013.18,1630483191.26,1164107822.69,1542392977.36,1030208840.46,1220777362.19,1178286103.02,1266434978.21,890760044.74,1614652316.89,1357304954.55,1407850779.35,1264944913.36,1348894339.19,1498058156.94,1665138805.75,1091077307.30,1098818487.21,988210570.16,1111829273.92,896874227.87,1302937902.91,1305924701.27,1399633564.66,1228674680.06,972322504.49,1700110702.96,1162373168.11,1435064618.60,1489873539.01,1543673844.99,1576748473.17,1247376575.89,1500691541.13,1569973795.98,1567926663.74,1531714260.94,843117680.98,730883193.69,947149238.68,644227962.47,699003880.15,350146290.42,294797039.90,293449442.30,292050601.55,344099612.47,218661804.48,251394758.67,246378961.86,199015628.33,204810250.28,205929841.46,194848420.89,132271109.94,99581917.44,199912074.55,233361247.44,193922546.73,159761808.72,231019288.18,219995010.60,273510488.77,34742769.34,15578682.15,11853166.46,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1138542939.01,1041293975.72,913674478.96,875436329.55,967232615.20,913779106.04,816783471.26,922990682.53,0,936038004.64,0,901152942.96,0,842730462.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,53201348.64,44890102.84,46708344.07,113989608.70,92098168.38,110941497.26,137819711.39,198792812.54,134339442.34,105245248.40,126530259.55,245042425.61,117725676.87,95177153.95,139035128.91,189921658.70,89959115.80,146492820.95,155197298.90,328263059.88,286877426.73,255805091.03,193443190.32,423476879.91,206170150.32,166258326.16,152648659.57,322529598.62,232366462.85,197341896.54,250006302.97,452063636.58,183267237.53,160057205.51,173717664.58,310998995.50,192348002.16,204462289.29,65693605.67,271828714.78,109983812.02,73181442.20,82571835.87,204631488.33,78467115.32,79308174.52,132721616.74,310707708.89,185327713.35,117740438.14,36336838.34,54778198.11,100188329.91,78053659.97,17721764.33,26287814.41,31294070.66,20239549.48,13654038.42,45558155.57,9930174.84,13359380.71,18230326.43,57230806.71,44065912.50,45205290.78,51132808.44,68696976.47,32797390.50,28746308.90,17547084.00,16446691.96,17638309.41,10337055.42,5479840.00,14044564.70,1280000.00,1350000.00,1910000.00,3700000.00,0.0
7,应收账款,1085341590.37,996403872.88,866966134.89,761446720.85,875134446.82,802837608.78,678963759.87,724197869.99,841856630.41,830792756.24,721319861.87,656110517.35,738595166.29,747553308.42,567616925.49,505815116.17,1091626459.47,1161398908.90,1035857534.13,838294239.88,1256707056.12,1207415203.17,1076010827.04,796924206.78,1328191449.56,1200943704.34,1075570469.40,880265436.94,1310967741.16,1311833303.86,1004995637.89,889050462.89,1109250180.93,964758448.23,731422135.82,515923653.41,832218750.05,721109792.30,732061125.22,544027208.46,710563172.00,598541930.14,693270966.27,516137518.98,589303547.84,614019370.95,640327042.82,546545063.79,690028164.17,601756162.05,577086502.05,389343575.95,562709809.71,625615567.83,370033093.37,322425199.49,404460550.20,346218232.87,359825867.46,269280972.52,352452531.23,371217931.45,354001346.75,260653889.28,330976693.77,344665679.85,346532161.64,255396773.52,331973473.65,231231087.76,267061149.78,233286590.55,223444444.50,201582433.55,193535856.02,204714109.70,158156004.38,205906877.54,153001353.01,109387286.36,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
