,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1481781532.74,1268455491.30,1637333199.85,1996183630.17,1091817546.78,1019743243.46,1564786220.08,881778976.48,960925703.98,1212073691.96,744491578.45,1167812036.91,883863158.26,1275134292.00,1632728779.27,632390700.27,570492891.95,468855019.04,472527442.37,569880062.01,369324809.53,394300502.95,443958031.05,578620981.11,366314829.41,261693363.50,394519878.98,433800669.56,402477596.63,441973799.91,896555736.70,487074987.75,325712071.19,524752627.39,536178262.81,549704860.95,310505143.34,364266078.49,390317448.14,608266741.85,215568905.59,329040341.26,321858170.89,331960084.22,237101569.26,417991933.22,507717315.74,432265875.21,123867460.29,213348979.00,192646315.00,248304005.58,292058895.45,505345010.96,404951958.26,482125931.69,464352142.78,606895613.49,236702851.46,212501032.07,181496153.82,277893591.84,273035627.44,298268220.60,350232680.62,377699642.81,493928712.88,468551733.32,428238134.02,508906764.95,505897704.46,573153222.92,719364414.23,733770125.08,580347946.70,28247667.66,5483802.61,8739464.03,0.0
3,交易性金融资产,264497640.00,185514600.00,129302880.00,232405520.00,257364103.00,163204860.25,95726703.50,59805000.00,122215697.88,90048725.00,116924222.03,0.00,75429000.00,40672026.01,16108884.08,0,0.00,0.00,0.00,2764633.95,5883171.90,28551380.04,34944670.87,11053887.58,4744954.93,6861695.43,7137525.90,12027814.15,11853063.29,20403399.46,12347561.04,15683961.79,11811746.84,14573154.64,10607700.96,14335094.84,41485762.34,25414326.67,33554378.80,9572035.49,53002313.01,27387151.33,47477583.49,17593256.73,38386839.43,45255966.75,35171108.03,21060196.23,27912309.96,15566883.00,41110800.88,7378633.94,52486434.36,46187252.80,36968576.56,36857465.90,44259039.24,42597168.00,25280968.50,25280968.50,95656238.35,120852642.15,111236396.98,52349007.00,65723536.35,129212545.41,20080617.43,18612072.30,130118672.13,115184530.23,83635752.33,33434614.27,10412709.72,29999005.00,200000000.00,0,0,15200.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,601774201.75,1131816323.77,1084640978.82,797594025.98,557429118.99,905263407.66,786327310.44,540800038.22,0,430426065.38,0,333608532.61,0,280218060.81,0,0,0,0,0,259741467.48,161765395.15,195969332.27,217960289.16,165275726.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1070000.00,1070000.00,1070000.00,1070000.00,0,0,0.00,0,0.00,0.00,0.00,0.00,660000.00,0,0,0,0.00,300000.00,1000000.00,50000.00,0.00,0,0,0,0,0,1006356.05,5350000.00,3135502.35,313896.00,180000.00,494089.51,500000.00,2320000.00,116250.00,533595.00,0,0,400000.00,200000.00,1800000.00,975866.00,1800000.00,0,0,0,0,115538.16,0,0,5190000.00,190000.00,955000.00,0,0,3130400.00,9207800.00,800000.00,0,1300000.00,0,200000.00,1235000.00,3952644.65,570000.00,0,379100.00,379100.00,300000.00,0,300000.00,270000.00,0,0,100000.00,0,0,0,0.0
7,应收账款,600704201.75,1130746323.77,1083570978.82,796524025.98,557429118.99,905263407.66,786327310.44,540800038.22,386501064.39,430426065.38,581932413.63,333608532.61,223005860.64,280218060.81,370262895.79,303928439.75,209595397.34,281636088.19,306935089.55,259691467.48,161765395.15,195969332.27,217960289.16,165275726.61,77076965.32,125409247.34,221696949.48,145011171.50,120671775.38,99153168.08,136067740.23,154405232.74,108496349.49,123943802.84,123885765.80,158068356.57,88580270.02,99223632.75,148481735.82,106157112.23,94645649.30,87107633.41,105519056.93,116770022.20,145571398.51,122347123.79,147081943.20,101906079.97,82720148.27,67684767.42,61121478.96,68491897.98,84448590.94,77007172.19,86546107.15,67602027.86,61417895.97,47191894.76,58902971.76,34151174.67,23585538.99,37437188.86,53919923.13,47184949.55,5937942.81,17970181.53,24002190.74,19350084.12,12922399.21,14551888.79,17034832.31,16346794.78,15334467.96,7261887.36,15141866.91,12479161.03,4251710.07,11056231.55,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,383854083.34,354039456.98,361885552.11,163116126.38,308737364.92,304627233.77,441002547.13,141596635.67,267696148.94,326055155.48,271767400.89,99027577.70,225512534.76,240220747.07,178206438.44,84704736.56,263341390.23,214692699.07,150635216.18,119176029.99,166784302.92,135255446.54,132478870.75,95783908.02,167143174.07,179096595.12,183439990.27,100315003.82,393784405.57,311610701.14,239318725.17,246493774.05,384575266.77,240275007.69,217422056.28,130019735.85,324506481.96,181297832.52,227468816.49,129308238.53,339447529.99,297985642.44,292845828.09,276669538.53,347150307.75,247356188.19,325364523.37,237594779.09,354549524.14,401847651.45,396666717.62,354855018.72,353236855.06,230047596.23,244236898.15,199950882.59,426453286.01,157792443.12,123202863.36,85808141.27,169304174.13,97370544.12,87190896.69,78529608.10,141123535.98,70291884.75,119646620.88,90742653.85,77221066.56,60595833.85,62509293.35,64348205.14,24632736.10,31766851.14,3882388.11,8707453.29,5432237.21,7762717.13,0.0
