,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20051231,20041231,20031231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,628895201.43,814396720.98,736517189.40,684823689.31,542939607.77,260607666.04,239745255.48,202384864.70,302727378.64,253503742.43,148915916.52,294131009.19,218768372.02,164929346.01,222937374.70,162632126.97,210218793.43,198582453.20,275638209.45,531837135.12,981675939.54,235008497.30,111809909.50,82047161.05,104895989.17,49340104.92,74693628.28,72443281.37,77497049.72,82264280.64,73318610.87,30860773.44,53214110.92,132908404.41,36529760.80,29628172.67,33015457.02,34154927.29,40568622.24,42361640.40,47723792.98,29667893.69,43441360.80,24835611.21,26975073.85,25247405.43,58376833.90,78821695.29,29195403.28,14895718.61,48786998.21,23645992.29,20189132.96,32004574.01,66567506.48,26908650.83,9093142.61,0.0
3,交易性金融资产,0.00,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1192214262.39,1106143655.95,1266588112.39,1195274300.22,1422157616.73,1388742387.74,1339775735.13,1507577262.65,0,1096535196.91,0,1002708319.42,0,885218918.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,445238830.75,465037884.01,582611873.58,752080966.98,733236941.07,695650374.63,786827118.48,1074729711.08,716183845.40,498959875.55,726881050.78,574462725.15,290019935.90,297612800.26,376765501.02,446953537.99,327146031.54,240738354.38,271861852.90,497595171.26,389500312.06,323076127.95,481127321.45,642574864.90,558161382.16,393920316.64,342151664.33,394780038.96,280093197.34,150207582.95,218178222.75,250832209.65,238023744.24,221490914.02,349551919.45,366387210.80,245947049.15,234704358.77,242707613.63,152749707.49,163308495.38,123602842.42,100913201.56,116009009.48,84686046.61,44236299.72,121997074.48,112445913.65,62552999.00,47166066.20,86081842.09,68208853.42,76229760.09,68545810.09,58741256.98,57119496.02,31715811.91,0.0
7,应收账款,746975431.64,641105771.94,683976238.81,443193333.24,688920675.66,693092013.11,552948616.65,432847551.57,641936672.27,597575321.36,498803721.47,428245594.27,630251192.80,587606118.11,523334358.50,443989744.80,582432117.10,490346398.68,368209504.45,290033262.28,357178134.73,375331489.94,313879212.87,243994264.25,347540653.38,329555886.62,264379075.14,246573969.61,283035358.10,271047645.45,208992295.30,231705446.00,213799892.18,183327945.11,164247157.58,156944070.27,184654839.39,184032636.93,135101198.97,136093543.76,140132499.68,134440941.15,115291661.65,100685368.43,149965069.42,129752451.71,113574395.91,141355515.46,114299862.53,117051543.58,74102316.00,88812908.58,92153022.03,90358450.53,94013169.75,76144075.42,49228767.14,0.0
8,应收款项融资,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
