,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,19560507081.78,23524358602.42,27076564915.74,28150260140.00,23447012214.71,21269788838.51,17463643751.38,17014800101.73,17222227547.65,14236423710.95,15596470791.67,14271602834.45,17851691091.14,16079341693.30,14064309402.32,16679696766.12,13645704046.49,12932711198.74,13197799322.18,12026212566.11,10976335520.19,13145742066.99,12046479172.33,12344823690.86,9175702711.58,7917629554.14,13847782340.28,10163875962.70,8217990562.78,10189476447.22,10852828069.84,10998807841.07,5771844083.16,6734334777.20,8877970551.87,5273986418.94,7224887239.79,8550648631.76,9991524322.51,11788866984.51,6144357942.55,5418580722.43,6217502760.16,5873504930.91,6727828327.14,7532744357.92,5761627483.74,5065174228.26,3359293082.05,2743638884.82,4440288203.37,5459077344.46,5241322935.74,4311908926.40,4019479989.76,4938913239.24,4239495116.95,3398326269.55,3932366399.85,4238432089.78,3594668017.07,3179931582.33,1777761864.68,1518362604.47,1673865383.09,1618412621.37,1053798105.62,968887209.49,1640849444.14,1318865825.12,1101793877.49,1223496572.74,545011047.66,512211651.42,572303351.51,401259341.83,113369965.74,250468536.63,166494292.47,260485842.54,0,111263000.00,37084000.00,94773000.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48554022.35,45742631.40,45742631.40,47293398.65,47293398.65,55600000.00,55600000.00,55600000.00,5600000.00,4100000.00,4100000.00,4100000.00,174100000.00,72000000.00,72000000.00,60700000.00,60700000.00,507500000.00,567592640.00,540744620.00,100000000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,20536593073.88,17445971103.74,12516355282.58,13175983359.27,15631236575.63,10897327748.17,9844500924.65,8833730307.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,17583591410.61,14395047826.56,9290896828.32,9156736332.66,13290598394.53,8249714540.72,6909320838.85,6290498509.93,4507358465.29,5356006929.25,2479196129.94,2998018586.10,1810590313.74,3354324423.15,2416147969.22,2828422603.90,4350316394.42,6455946069.28,6876347719.22,4550396946.59,4385743878.79,4793643194.52,7214536570.47,9126079494.37,7948326733.83,8175888340.39,5451831704.02,10124277701.15,6946920259.24,8451488907.87,7305746605.82,7253840206.28,8042744778.77,10812007191.67,5820804651.30,11453740023.25,10321098374.00,9279398979.31,10921283746.45,10371619908.65,5348895237.94,4216682572.66,3332564867.88,4461156442.76,3975516567.09,3304736823.75,5057859196.82,3728150183.53,3853955494.06,3983491141.31,3813096515.70,3454540107.97,3294657794.43,4076809177.91,3841796875.18,2973494037.22,3340993929.13,4093532261.29,2910591976.35,2800030301.06,3477865346.56,3950032709.11,4038441225.94,3062803156.37,2175899416.86,2518626621.71,1529189654.89,1450451787.31,1430168554.00,1350166973.94,1151678235.23,706717792.59,806499500.56,469403493.74,232539918.24,363168229.67,179737884.20,290536691.65,263696941.00,431396534.20,0,367710000.00,212757000.00,0,0.0
7,应收账款,2953001663.27,3050923277.18,3225458454.26,4019247026.61,2340638181.10,2647613207.45,2935180085.80,2543231797.28,2323556014.17,2066233653.10,2187976269.41,2117810708.69,2126316409.53,2066755717.74,2093366588.07,2111771268.72,2045891775.17,1995656186.83,2137509961.25,1821530501.75,934790043.97,1064949206.02,1147711421.07,726960367.75,1135384325.84,698065245.11,1736202547.64,1092198997.72,620344839.65,1047573189.64,1460917669.76,1009395723.45,621496153.42,558147607.00,1243434323.17,395762879.83,695053291.55,324416714.60,290480527.28,301479325.61,270574521.65,417610438.81,449495326.33,626391404.00,462918135.17,125736879.88,186586801.08,58137641.54,135649329.90,75509577.75,54283732.93,81902984.08,137483893.76,200344763.86,77127665.84,76799920.30,121072221.12,34875307.12,35004662.74,38617924.59,39323778.35,33620534.92,39284178.95,41829853.58,51111877.92,56258359.52,80114950.59,75297010.20,95350691.48,84378946.89,279298898.02,364953352.54,384032645.36,606543961.25,895638214.41,1185297540.94,1248333164.29,1282295409.19,1303538337.27,983824454.07,0,435135000.00,453506000.00,722497000.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
