,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,374263962.15,395017802.31,453205488.03,218074398.99,184767124.81,298578298.88,115601963.27,69977166.71,412663122.78,820531961.78,594374575.07,254673086.08,167862238.12,421025165.74,228906244.31,430382427.93,175676071.67,467939043.26,358449330.13,195528521.86,70084548.69,7949206.77,66549918.51,148581232.58,48667401.80,14666080.52,46288233.92,124551479.86,11691863.82,11279708.91,10430446.45,16830368.38,14115487.18,14668717.18,12373752.85,3172413.12,1144520.85,2781782.42,923246.75,1553100.01,501963.08,1688068.96,596313.54,1442636.33,631329.40,168674.97,1667145.49,9245799.60,16718.92,17049.51,17293.51,22089.94,17843.59,194821.95,515464.99,764361.85,8821557.83,38442053.37,92029849.59,105137728.05,163353351.99,171875435.31,85700298.38,159612522.92,76659086.00,27923825.37,0.0
3,交易性金融资产,0,0,4751831.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960396.40,1000000.00,1000000.00,1000000.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,62695819.69,116765367.89,148426842.77,139568143.94,156973229.27,141062631.79,17821630.43,77794344.35,185413650.49,99503868.25,139762588.42,30744441.16,0,38872512.08,131031779.86,43539399.77,0,0,0,0,0,0,0,0,0,0,0,133743665.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2737746.89,1115940.00,2412207.00,1556250.00,1800000.00,1155700.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,59958072.80,115649427.89,146014635.77,138011893.94,155173229.27,139906931.29,17821630.43,77794344.35,185413650.49,99503868.25,139762588.42,30744441.16,49838696.55,38872512.08,131031779.86,43539399.77,96917409.73,54912363.09,131151042.49,0,0,44215400.00,25148989.77,0,42860000.00,25000000.00,0,133743665.28,19884836.75,18476498.55,19573949.31,15711452.81,19523185.82,18936067.74,13588708.95,15169040.20,17424029.18,16636186.38,16635720.80,16272091.02,16732865.69,17028487.28,17580207.28,17580207.28,20389110.27,16829460.25,17785191.84,7589505.39,1389112.60,1698896.30,1819529.29,2013535.99,26193412.47,25586252.31,29519195.73,25176942.11,20133547.15,20512662.78,44341698.06,66849489.78,51328867.02,32759453.55,37412871.22,40601969.30,92551925.05,47041335.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
