,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1250690201.15,1645021221.75,1192423105.97,1173687851.89,623105707.45,1047564711.05,630856523.41,797993651.60,837284306.06,913188464.40,805394583.62,725410358.89,743401812.98,1756919984.24,1085383116.80,1255251525.64,842572028.71,915142285.86,818260796.93,1072259867.44,1046570587.39,1277354396.34,1203771184.95,1381976858.21,1937911213.20,1006723715.13,807142961.78,1076772999.21,728095089.34,916868240.13,858650315.89,1033347725.44,91403921.09,76063991.61,43911126.64,51886669.50,44389355.42,34698081.41,12933177.39,45003968.62,7106985.95,19173501.05,20619990.23,25591473.53,19408396.29,32195784.74,44974839.99,49518993.75,28116191.62,108998702.03,192190948.82,262736344.50,228442713.50,232385448.56,237093327.98,275836651.66,151498023.51,154549022.93,184884442.64,537931093.50,378523832.52,379105996.03,523434331.00,504252743.15,542794737.11,563943414.02,567107137.45,589837026.43,434102538.61,403593385.16,389773803.23,527945549.59,632043412.61,696928929.33,447860896.15,337331548.62,149684196.68,298044432.44,93294872.97,214355130.03,0,123321611.64,17033127.53,64755970.00,19517490.00,0.0
3,交易性金融资产,61614439.83,68617732.20,67804974.43,1285488.20,1461465.02,1465089.43,1592195.97,1587612.01,1534907.09,3855818.99,2191134.59,41801595.07,1482678.66,1648519.40,1626281.28,1915805.42,1273459.27,1762784.77,1368202.30,1058420.00,1087225.93,970308.03,946741.69,1015902.82,1062222.78,956128.15,995124.97,996356.85,942776.43,986565.87,957537.20,944930.53,0,0,0,0,0,0,0,0,0,0,0,319107.60,361532.60,361532.60,697767.60,697767.60,0,0,0,0,0,3500000.00,3600010.00,3650010.00,8098510.01,9948500.01,7948500.01,7948500.01,1257400.00,1257400.00,7213700.00,1377610.00,6901999.97,6901999.97,7022948.53,6672948.53,5000000.00,5000000.00,0,0,0,84920182.07,0,0,0,0,25000000.00,20000000.00,0,50002000.00,0,1000000.00,4022780.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1833825200.77,1184699467.69,1744929047.09,1469495667.77,2017798671.99,1773110625.54,1557426269.49,1787562937.01,0,2317889621.42,2314917871.87,1982948807.36,0,2845472818.15,3145693653.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,490695024.66,238626419.37,442497927.54,660720772.37,797830043.12,937955505.62,560143770.01,1022677577.99,1030983938.16,1464182098.55,1500009896.40,1444659773.14,815612730.01,2152711350.81,719561803.22,990876366.94,203381430.88,225639459.35,180560403.90,122185522.71,198355402.20,183363022.94,104492907.76,91987912.45,29536886.76,21570887.66,8249914.44,33615764.73,12350786.74,6438551.65,5610000.00,6408604.30,0,0,0,0,10451389.79,400000.00,9837088.63,11596577.88,5388467.00,6699388.33,9401497.84,6971429.97,6271352.72,8379503.71,11116225.98,14187779.78,7990338.59,30724636.22,28778452.48,58501596.58,8997313.43,15129881.88,16395842.63,13629233.27,18673871.35,27803055.97,7745420.91,16013723.81,29195538.09,14704578.76,17788193.96,7142533.32,8270046.95,6215429.39,2000000.00,7222149.35,5757106.40,5050000.00,13573000.00,5834668.08,4260000.00,3300000.00,8318988.97,11693483.92,1390000.00,18850000.00,27804000.00,10940494.91,0,0,0,0,0,0.0
7,应收账款,1343130176.11,946073048.32,1302431119.55,808774895.40,1219968628.87,835155119.92,997282499.48,764885359.02,1126846067.73,853707522.87,814907975.47,538289034.22,2194009615.73,692761467.34,2426131849.81,422210644.17,1018456845.74,660786197.67,688142354.58,432903115.49,893558178.57,795218157.61,910589706.02,675873027.02,1027936178.36,638704073.86,765848666.04,428109692.77,675757156.90,381203894.73,396671001.04,219669403.79,0,0,0,0,29150138.74,32104161.25,36526989.23,34315330.65,47732315.45,81257485.50,50043221.65,87660865.78,75868595.38,94787796.10,90709729.56,63531934.57,110206969.74,142176972.23,171132466.08,136568892.00,184772284.53,201549785.08,204121138.73,202882518.39,301939700.27,294830748.61,307614460.74,241234014.56,328262875.78,378801280.38,312483377.51,322887320.19,323160692.98,326234809.58,310167437.01,313942471.25,485613009.87,464055774.40,470636845.92,447606643.22,406306287.88,355663116.33,312485370.68,278152739.44,272294333.50,207336220.91,153258907.08,121273632.00,0,55948711.17,27244886.83,54071850.00,33865490.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
