,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20010331,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,现金及存放中央银行款项,371155000000.00,337833000000.00,376234000000.00,355511000000.00,389281000000.00,377177000000.00,417747000000.00,408521000000.00,442938000000.00,424566000000.00,424669000000.00,453510000000.00,524239000000.00,455086000000.00,498931000000.00,428039000000.00,432831000000.00,444377000000.00,473449000000.00,434614000000.00,471632000000.00,438533000000.00,442434000000.00,418299000000.00,433802000000.00,430739000000.00,429566000000.00,408228000000.00,420418000000.00,382990000000.00,366243000000.00,336272000000.00,332805000000.00,288462000000.00,282795000000.00,262264000000.00,266835000000.00,237345000000.00,237565000000.00,226053000000.00,226054000000.00,167970000000.00,137293000000.00,109276000000.00,184778000000.00,147425181000.00,146660750000.00,122306633000.00,110280844000.00,120259569000.00,102108884000.00,64216654000.00,107734380000.00,85850874000.00,64803057000.00,45655584000.00,56778777000.00,53053279000.00,81003223000.00,51742190000.00,42125182000.00,50772137000.00,49324354000.00,48426555000.00,36650231000.00,28461165000.00,16881492000.00,15671458000.00,38222910000.00,13590006000.00,15789184000.00,13303156000.00,14381359000.00,7916422603.12,17155966234.00,9296900000.00,11029231540.00,6980353754.00,7320478709.00,4246658727.00,3017461263.00,0.0
3,存放同业款项,53180000000.00,54398000000.00,56571000000.00,46015000000.00,52154000000.00,66003000000.00,49060000000.00,48953000000.00,75257000000.00,62000000000.00,138650000000.00,195293000000.00,188414000000.00,199322000000.00,166109000000.00,161287000000.00,101428000000.00,128084000000.00,110346000000.00,128414000000.00,75462000000.00,100494000000.00,114123000000.00,94956000000.00,88885000000.00,123454000000.00,126000000000.00,238222000000.00,236161000000.00,240139000000.00,246380000000.00,270957000000.00,232336000000.00,198545000000.00,151715000000.00,229410000000.00,125462000000.00,148201000000.00,114112000000.00,79331000000.00,61848000000.00,50086000000.00,21428000000.00,43676000000.00,14748000000.00,13798677000.00,8722314000.00,6701207000.00,8697096000.00,12480182000.00,10075520000.00,11450246000.00,9034355000.00,9280238000.00,11508687000.00,8877998000.00,10639246000.00,17456723000.00,21687934000.00,17677382000.00,12077177000.00,11679522000.00,13487923000.00,17122589000.00,28396142000.00,29260098000.00,30332871000.00,17656478000.00,19576221000.00,16310906000.00,22881689000.00,7699021000.00,14066039000.00,3380251086.67,9866049711.00,0,5264642637.00,1904828160.00,1602733307.00,1304855477.00,2661566673.00,0.0
4,拆出资金,248565000000.00,216147000000.00,240271000000.00,261268000000.00,246525000000.00,207226000000.00,186389000000.00,146499000000.00,143205000000.00,160245000000.00,148257000000.00,165680000000.00,182877000000.00,161778000000.00,157612000000.00,219376000000.00,229217000000.00,319001000000.00,243818000000.00,217542000000.00,176416000000.00,170943000000.00,162707000000.00,103779000000.00,108026000000.00,100671000000.00,96024000000.00,94079000000.00,80082000000.00,53677000000.00,50157000000.00,50220000000.00,37745000000.00,28893000000.00,39594000000.00,32609000000.00,36453000000.00,34150000000.00,49166000000.00,22014000000.00,20716000000.00,23343000000.00,16113000000.00,15749000000.00,17095000000.00,23187907000.00,15793778000.00,14465206000.00,17438068000.00,18339033000.00,11717892000.00,9508501000.00,11826592000.00,9642292000.00,11582803000.00,7569180000.00,8192844000.00,7881594000.00,6213611000.00,7974581000.00,11242368000.00,10330492000.00,6567436000.00,3748781000.00,8544766000.00,10002594000.00,9795829000.00,11959652000.00,7707569000.00,13866468000.00,7312410000.00,16526581000.00,9461701000.00,16025494575.05,7580705015.00,11971470000.00,5742402037.00,5183417338.00,2260256328.00,1714311676.00,3940847500.00,0.0
5,贵金属,15237000000.00,13382000000.00,12638000000.00,7581000000.00,7205000000.00,7171000000.00,9631000000.00,10554000000.00,20836000000.00,18732000000.00,24406000000.00,31217000000.00,22880000000.00,31010000000.00,28370000000.00,22051000000.00,18425000000.00,20976000000.00,30995000000.00,31022000000.00,25639000000.00,19453000000.00,11920000000.00,7066000000.00,2913000000.00,3082000000.00,1123000000.00,3878000000.00,3723000000.00,5458000000.00,2395000000.00,886000000.00,527000000.00,333000000.00,468000000.00,299000000.00,279000000.00,113000000.00,457000000.00,310000000.00,265000000.00,33000000.00,243000000.00,594000000.00,110000000.00,422295000.00,180482000.00,278815000.00,416891000.00,135606000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,交易性金融资产,528338000000.00,425637000000.00,477068000000.00,478696000000.00,381093000000.00,394953000000.00,490672000000.00,580958000000.00,74601000000.00,75029000000.00,66576000000.00,67625000000.00,89740000000.00,43504000000.00,37493000000.00,42738000000.00,26959000000.00,30901000000.00,32842000000.00,32717000000.00,27213000000.00,27479000000.00,27396000000.00,27460000000.00,22262000000.00,21722000000.00,23466000000.00,18615000000.00,26318000000.00,20235000000.00,22758000000.00,25219000000.00,20423000000.00,12050000000.00,17589000000.00,8021000000.00,6024000000.00,16239000000.00,12130000000.00,5704000000.00,4747000000.00,5534000000.00,7261000000.00,3223000000.00,4405000000.00,4416225000.00,4007889000.00,5729409000.00,2572314000.00,9529424000.00,3122287000.00,1694687000.00,0,0,0,0,13299073000.00,11291810000.00,6196318000.00,11970335000.00,10335234000.00,5392208000.00,5651656000.00,1541208000.00,793099000.00,1277934000.00,2409957000.00,2808742000.00,5079263000.00,1293435000.00,305176000.00,850116000.00,528561000.00,651219808.78,441101809.00,0,419066429.00,434890060.00,47401788.00,61703000.00,28990200.00,0.0
7,衍生金融工具资产,31100000000.00,34064000000.00,26206000000.00,28705000000.00,33112000000.00,36166000000.00,34362000000.00,28300000000.00,18734000000.00,16030000000.00,9722000000.00,6210000000.00,7843000000.00,11921000000.00,14315000000.00,9136000000.00,5175000000.00,6344000000.00,3098000000.00,3232000000.00,3231000000.00,2938000000.00,1998000000.00,2435000000.00,1986000000.00,3766000000.00,1411000000.00,1627000000.00,1234000000.00,1038000000.00,570000000.00,345000000.00,587000000.00,617000000.00,476000000.00,420000000.00,476000000.00,496000000.00,499000000.00,438000000.00,465000000.00,420000000.00,506000000.00,786000000.00,1216000000.00,1339675000.00,1202304000.00,376897000.00,1285470000.00,196970000.00,407064000.00,182367000.00,211751000.00,25527000.00,66843000.00,38238000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,买入返售金融资产,65799000000.00,21265000000.00,42270000000.00,5925000000.00,39190000000.00,78750000000.00,34306000000.00,141560000000.00,52812000000.00,46296000000.00,20512000000.00,13273000000.00,90546000000.00,62579000000.00,314049000000.00,498873000000.00,570657000000.00,470009000000.00,568392000000.00,508290000000.00,675878000000.00,657257000000.00,561158000000.00,486531000000.00,570424000000.00,676270000000.00,842719000000.00,737534000000.00,732662000000.00,451906000000.00,315522000000.00,218249000000.00,141022000000.00,178449000000.00,267039000000.00,195631000000.00,112932000000.00,112497000000.00,37872000000.00,26144000000.00,52299000000.00,91038000000.00,158482000000.00,96832000000.00,35313000000.00,98340021000.00,102807223000.00,116895361000.00,62797005000.00,70286265000.00,60675673000.00,20369811000.00,20321348000.00,14469235000.00,17889032000.00,15883962000.00,20009640000.00,5769826000.00,8210429000.00,9124656000.00,11518877000.00,10271312000.00,13216647000.00,10660303000.00,18535339000.00,16128963000.00,32763917000.00,14298401000.00,14396832000.00,18156000000.00,9474000000.00,448000000.00,6369254000.00,3663680000.00,1830000000.00,0,320000000.00,620000000.00,340000000.00,465400000.00,268640000.00,0.0
9,应收利息,0,0,0,0,0,41400000000.00,41701000000.00,41566000000.00,39664000000.00,35266000000.00,35285000000.00,35854000000.00,31516000000.00,26230000000.00,23556000000.00,21701000000.00,19164000000.00,18925000000.00,18563000000.00,17859000000.00,16593000000.00,15490000000.00,15174000000.00,14146000000.00,12339000000.00,11425000000.00,10727000000.00,10181000000.00,9638000000.00,8047000000.00,7740000000.00,7516000000.00,7210000000.00,6348000000.00,5738000000.00,5669000000.00,5169000000.00,4623000000.00,4746000000.00,4630000000.00,4234000000.00,3624000000.00,3813000000.00,4051000000.00,3402000000.00,4073153000.00,4352955000.00,4086173000.00,3750486000.00,3324727000.00,2591183000.00,2508143000.00,2104490000.00,2058605000.00,1821062000.00,1993462000.00,1582194000.00,1474682000.00,1542308000.00,1848640000.00,1382801000.00,1343769000.00,1161105000.00,1547595000.00,1233408000.00,938522000.00,681148000.00,740889000.00,708614000.00,537835000.00,473066000.00,247284000.00,483017000.00,375537914.90,350705817.00,0,361672674.00,0,0,0,0,0.0
10,发放贷款及垫款,3512902000000.00,3311028000000.00,3207711000000.00,3141638000000.00,3079488000000.00,3070558000000.00,3052658000000.00,2906509000000.00,2804307000000.00,2780722000000.00,2706294000000.00,2611888000000.00,2461586000000.00,2448871000000.00,2274710000000.00,2211513000000.00,2048048000000.00,1978780000000.00,1949336000000.00,1886693000000.00,1812666000000.00,1750969000000.00,1696283000000.00,1635254000000.00,1574263000000.00,1533918000000.00,1484970000000.00,1435856000000.00,1384610000000.00,1345909000000.00,1303257000000.00,1247735000000.00,1205221000000.00,1159751000000.00,1142274000000.00,1088109000000.00,1057571000000.00,992449000000.00,954846000000.00,936486000000.00,882979000000.00,893543000000.00,903934000000.00,741757000000.00,658360000000.00,631420199000.00,612050601000.00,582841254000.00,554958528000.00,548201534000.00,541884941000.00,474369199000.00,472087583000.00,431005266000.00,426404337000.00,397631704000.00,153011428000.00,146834165000.00,141079648000.00,129098536000.00,120447428000.00,112888068000.00,107298739000.00,94349797000.00,74350074000.00,63408370000.00,51169491000.00,42973873000.00,32544422000.00,25550022000.00,18269245000.00,13650330000.00,12231612000.00,10404114786.99,8879146006.00,0,6219538466.00,4049371466.00,2839513349.00,1711494393.00,376249657.00,0.0
11,代理业务资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715200.00,25957252.00,1703690.00,1542041.00,1148246.00,0.0
12,可供出售金融资产,0,0,0,0,0,0,0,0,378889000000.00,341066000000.00,311700000000.00,309044000000.00,307078000000.00,267756000000.00,231705000000.00,192847000000.00,157000000000.00,170588000000.00,176159000000.00,154653000000.00,159724000000.00,137843000000.00,138383000000.00,136606000000.00,111387000000.00,152059000000.00,147606000000.00,138642000000.00,117150000000.00,117152000000.00,96442000000.00,81487000000.00,64732000000.00,56930000000.00,58575000000.00,36891000000.00,35067000000.00,57274000000.00,54330000000.00,52231000000.00,48910000000.00,52140000000.00,64917000000.00,59801000000.00,53472000000.00,52812705000.00,59083394000.00,43625728000.00,60715345000.00,60579437000.00,66240289000.00,54485098000.00,50162431000.00,50665799000.00,42672241000.00,42371655000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,持有至到期投资,0,0,0,0,0,0,0,0,708244000000.00,711942000000.00,663652000000.00,656554000000.00,661362000000.00,655932000000.00,530691000000.00,332961000000.00,278364000000.00,233907000000.00,196118000000.00,186296000000.00,176834000000.00,167927000000.00,151799000000.00,144689000000.00,133124000000.00,90745000000.00,87658000000.00,89008000000.00,83653000000.00,86042000000.00,89488000000.00,102164000000.00,117886000000.00,122643000000.00,133345000000.00,121421000000.00,128610000000.00,107075000000.00,92082000000.00,63099000000.00,57142000000.00,53671000000.00,46494000000.00,63639000000.00,38716000000.00,43658192000.00,54646895000.00,51001396000.00,45816046000.00,73462876000.00,41011910000.00,42589448000.00,40302304000.00,44179692000.00,44179692000.00,44363815000.00,59455922000.00,56745020000.00,60127910000.00,64955938000.00,62363058000.00,59455383000.00,59336518000.00,59066390000.00,60805593000.00,66432358000.00,53938363000.00,37543617000.00,26969769000.00,29001886000.00,22308584000.00,19512460000.00,17381969000.00,16839942791.40,13185696864.00,0,7676277030.00,0,0,0,2495149385.00,0.0
14,长期股权投资,3000000.00,3000000.00,3000000.00,0,0,0,23000000.00,21000000.00,21000000.00,17000000.00,17000000.00,25000000.00,25000000.00,27000000.00,26000000.00,26000000.00,13000000.00,0,0,0,0,0,0,147000000.00,145000000.00,145000000.00,145000000.00,145000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,125000000.00,0,0,0,0,0,0,0,0,0,0,0,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,50000000.00,0,0,0,0,0,0,0,6048425733.00,5033240189.00,0,0.0
15,应收投资款项,0,0,0,0,0,0,0,0,974163000000.00,840379000000.00,1019404000000.00,1223339000000.00,1148729000000.00,1078877000000.00,800823000000.00,494910000000.00,451239000000.00,383486000000.00,340071000000.00,263226000000.00,234393000000.00,128449000000.00,99969000000.00,72352000000.00,37818000000.00,44065000000.00,42731000000.00,13849000000.00,15040000000.00,7071000000.00,13375000000.00,7642000000.00,8319000000.00,8618000000.00,10106000000.00,11235000000.00,11117000000.00,14645000000.00,40669000000.00,41768000000.00,45567000000.00,42587000000.00,38516000000.00,15136000000.00,37066000000.00,34859151000.00,49072507000.00,49409819000.00,47449433000.00,18726238000.00,11588523000.00,9861941000.00,10228093000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
