,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1175636787.25,1029796384.85,961360361.98,926205307.29,927649038.49,872707050.67,830518211.22,768812756.19,822488821.21,839732411.72,780057950.01,697509119.30,671361615.79,719912594.18,830040006.82,787293485.96,863229824.41,872991244.34,911889787.08,870152854.22,872882908.39,858491457.12,805336098.72,816209224.53,858812218.97,781571475.66,722789570.91,712540899.08,704982041.27,623428259.22,700624394.28,592680374.60,616692362.37,581276847.12,762076048.42,698665759.94,757555245.06,697498742.66,658760517.75,496089534.59,549074409.21,559001949.09,664838920.69,652486209.35,609605573.31,629011204.76,585792980.93,512556723.15,414164235.70,476720792.36,440894294.37,440706739.10,452599476.46,460338494.43,566336402.55,564810148.00,477493387.70,540577318.00,665105343.28,440406749.00,417884580.70,322042235.00,320691934.00,196597482.00,193313332.00,93937109.00,115999752.00,94211309.00,180509814.00,124081177.00,98012719.00,112996611.00,142844826.00,109530550.00,130158514.00,159982484.00,136534061.00,83790268.00,119455877.00,143884987.00,85686814.00,0,153512314.00,0,161543443.00,0,184561100.00,0,207420615.89,24856718.35,68382682.54,0.0
3,交易性金融资产,91643021.36,90916291.89,95341283.07,137727016.89,123872165.67,291960.00,355974.65,385403.96,400971.78,551612.95,413340.00,445080.00,436140.00,436380.00,445020.00,497580.00,621660.00,564900.00,904260.00,789978.50,615910.00,639564.50,521045.00,571745.50,629198.00,668743.90,697834.55,681696.80,688245.90,702781.55,830034.50,966288.50,848726.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11042803.00,11042802.77,40942803.00,40942803.00,40942803.00,40942803.00,55962803.00,40942803.00,96008618.00,45942803.00,34211803.00,45534533.00,45534533.00,41534533.00,84860564.00,109724324.00,83868920.00,63835876.00,23883218.00,21908555.00,33887877.00,19824969.00,0,43510000.00,0,43510000.00,0,43510000.00,0,6520000.00,3215000.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,132349767.11,139388898.24,148677588.39,141684088.41,119696237.43,155238959.18,151358664.60,139922904.56,99375918.77,0,0,98768655.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,250000.00,100000.00,0,100000.00,0,0,100000.00,100000.00,2209910.26,229279.89,623000.00,0,0,219593.00,0,700000.00,1192240.32,0,0,0,0,0,0,0,0,0,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890255.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629100.00,0,594312.12,710354.98,31922.48,0.0
7,应收账款,132349767.11,139388898.24,148677588.39,141684088.41,119446237.43,155138959.18,0,139822904.56,99375918.77,124894067.44,114623399.68,98668655.25,86175730.24,91276053.39,100692364.86,83907319.10,81531628.87,93785228.55,98239674.95,86667244.07,74447319.25,92330854.20,102020622.59,83724804.34,64822500.17,81249045.36,84993607.73,70199977.44,59461521.09,66079239.30,60308352.66,57708528.37,38774262.61,50350519.98,49091576.24,49313212.80,40827538.38,43851365.85,43786570.97,51812484.67,38396261.33,55733060.36,47311639.84,42169407.49,41955060.11,51917312.68,48449108.94,45606020.85,45003248.90,36861377.93,48643311.29,40468111.69,214350398.54,230186692.19,212451028.03,193888908.00,175928556.74,190232414.00,316703599.53,351440635.00,400157906.68,399378017.00,356754994.00,9235914.00,8847140.00,10718806.00,5762522.00,11009940.00,11137017.00,15716403.00,18799262.00,13812325.00,12058573.00,17958087.00,17810971.00,23375133.00,15671089.00,19664257.00,14338408.00,22497871.00,20580944.00,0,23074475.00,0,23944261.00,0,18378400.00,0,11717081.65,15536457.74,10949509.27,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,42565321.20,52990539.54,28545648.12,38423385.12,45164504.34,66050506.96,47102330.14,32933467.16,32613998.37,40749547.19,38967430.87,45690852.31,43962955.54,17711989.28,19895267.89,20406472.96,36830521.86,34446523.29,22280280.04,28146968.93,12994539.90,20526624.35,23245195.30,39821458.71,18590071.40,28929220.45,28638891.81,39405648.09,28687419.85,33784651.57,40825638.85,53543288.91,41701124.48,51597128.35,49662261.73,80561359.12,69163662.16,60045272.00,60662948.70,53838093.02,56922816.63,70286719.60,56125410.54,47443451.64,53929049.13,42124183.20,45749449.76,49496986.79,47815291.60,31204059.08,18431385.02,27582371.23,34258912.23,29691105.25,31122873.02,37112713.00,23164573.86,16541716.00,24340480.92,16204080.00,19052666.21,4099299.00,2908644.00,1776459.00,30196.00,1907498.00,1205945.00,1205945.00,256157.00,1799146.00,1387446.00,1127486.00,288792.00,2143471.00,36638.00,3577338.00,1788776.00,4505244.00,5001026.00,5172890.00,3446622.00,0,2621419.00,0,4695990.00,0,1360200.00,0,1667939.81,1438463.77,1248179.88,0.0
10,其他应收款(合计),36504790.81,48872563.29,192059713.61,43311936.24,38128036.47,55260348.63,160062797.92,56349641.86,39283112.04,0,0,35529135.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
