,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1918035408.19,1095556887.88,861981678.21,571146142.82,921595038.64,463007948.73,1018985922.15,1360898483.87,1362573298.82,1437998275.49,1411354874.28,1408526067.41,1528262766.04,1210859136.46,1169181220.61,1566068615.89,1841819940.28,1065118929.46,1140262171.15,736742795.35,892281899.84,892511319.46,831719286.54,755504571.75,730195123.45,859604705.05,873884869.00,581030090.56,370916928.78,733165642.16,486547797.93,556098479.42,812526769.38,1066957338.34,738211310.89,943953643.20,1006819624.39,1284389364.93,983601386.08,249912779.95,115388616.52,496368154.41,453999615.15,124508563.42,159262022.05,95564255.30,96658607.22,59100904.35,207618948.08,332175175.95,39975519.83,24635369.68,77926897.60,25244115.43,31651938.22,31248842.29,40712814.84,21172166.62,29362849.59,31054050.73,38470770.06,34847443.27,45827807.68,46676403.06,47827834.71,54470314.75,159189213.91,164672669.22,208609271.64,272726869.61,301432269.08,576995758.73,714279657.05,822834741.98,718996135.48,777091186.75,22233306.50,40165054.95,34750138.36,5827175.48,12761438.57,0,9968079.87,0,9891740.99,0,10299322.47,0,5505957.83,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,15647.97,15431.30,15431.30,0,0,0,0,0,0,0,0,0,0,0,0,41423852.00,0,0,0,0,0,0,0,0,0,47900.00,95800.00,102040.00,135680.00,25180.00,69285.00,220605.00,0,0,0,9540981.14,10819022.12,12095541.05,12132012.46,13961493.89,9868205.86,0,2779600.00,9386350.24,9513248.82,0,0,0,0,11000.00,3011000.00,3060000.00,0,3034180.80,1834180.86,9941230.18,9799212.52,11136147.55,17783598.78,11707377.59,23131458.19,37073419.01,35867787.99,10621600.00,66511600.00,56000000.00,0,0,0,85400.00,85400.00,0,153150.29,0,314650.29,0,512450.29,0,442082.60,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,665546172.10,2142996235.97,1813683044.88,1350918891.36,1141876729.69,1533859461.94,1309398472.16,1120026035.31,1098961563.94,0,1439495779.68,0,1564449870.19,0,1424461530.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,18502195.30,283503776.76,204684897.42,222592433.68,241196130.90,248003456.58,145193067.43,135449765.19,256521578.64,347115947.05,230294270.49,498387584.72,539992310.31,290769170.53,182363284.83,193501180.68,213791107.20,8428139.80,28283573.00,13642264.20,18991078.72,7973412.21,8096976.36,15634204.10,19472774.55,36593731.00,37204451.00,19423070.00,23114657.02,5022000.00,2437741.35,34793831.78,89853159.94,34495998.68,32363400.00,30888677.22,62500512.21,16272727.40,26644646.73,39385327.12,18799758.58,6960976.50,4793052.80,7195862.00,12183380.34,5514533.70,6767116.60,9538047.95,4959289.33,7252946.01,10799542.69,7410391.41,2581145.07,3450927.30,8347715.60,5060421.12,6299699.50,885826.29,1910646.10,1234000.00,3323651.26,2713852.95,3213263.55,1503460.50,1273000.50,854187.41,911572.17,373042.00,647411.71,1717112.50,2225000.00,1624542.77,2059621.50,550000.00,2000000.00,1750000.00,200000.00,950000.00,2750000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,647043976.80,1859492459.21,1608998147.46,1128326457.68,900680598.79,1285856005.36,1164205404.73,984576270.12,842439985.30,1350861729.78,1209201509.19,936217910.10,1024457559.88,1233538098.09,1242098245.87,1158481013.42,1256857358.86,147543399.67,154956289.36,169264140.99,222100993.24,187847503.52,179018814.16,178643103.60,149946564.60,175355117.35,158785388.90,160411297.68,139700896.90,173136357.01,150704115.61,137838400.18,119489673.65,143329046.54,150089938.24,159382164.67,121019589.49,138207388.92,127397617.44,124637158.92,90914274.23,135919716.16,119779045.16,83359894.33,84989356.33,139755142.64,112831368.45,106742966.16,100156506.85,114271669.63,99591158.11,108355574.80,261738937.81,338415027.80,314992100.60,345007017.45,320826990.74,321339632.41,292353158.00,270842002.56,260448629.74,201898933.48,181782414.91,87551462.46,76620577.22,70468788.53,89885939.74,104099480.30,90550126.84,163855727.64,167986396.92,307492032.33,303773186.68,163864452.14,304627083.32,213231407.56,116377473.51,289669574.04,221412677.90,85298478.34,78812301.22,0,77292405.01,0,71213409.66,0,51326973.18,0,11368596.78,0.0
8,应收款项融资,173642979.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
