,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,259107937.37,232822873.02,318333273.79,303427352.10,442080937.87,419135865.14,694096746.03,511024115.60,457219900.66,590486749.96,599003618.26,917991852.68,914122941.53,712448147.50,710979234.03,741807510.81,629592845.32,345502757.48,324255153.64,323123391.40,633340887.30,546846670.20,629385876.40,274038145.09,688506475.38,765335925.14,728368802.87,758288110.52,782110494.15,838468417.97,430482047.53,448673879.97,408097861.19,484173991.43,463170339.51,480817386.16,466330421.87,490635729.67,491291098.03,464378498.27,464406925.02,438919204.52,428694358.14,426029416.74,397989374.17,391955104.75,399382282.80,429017674.33,418443716.98,378545655.30,417806619.85,385296573.93,367651254.72,342056479.53,369015787.72,366434720.35,394186098.03,357216842.15,373484309.19,394714967.82,434878522.06,417422668.11,463497586.01,453893398.01,427409942.57,447168154.27,446310176.39,497792775.54,472468319.62,420139724.14,502303999.95,469448041.59,530286936.12,215088172.94,648344003.48,159115416.71,151601259.14,128799829.24,46310965.38,0.0
3,交易性金融资产,168751522.99,277500000.00,293500000.00,390352229.74,0,0,0,0,0,0,0,0,0,0,0,5014301.37,5014301.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143203.00,2143203.00,0,0,0,0,0,0,0,0,0,0,0,0,2151255.36,2151255.36,1748876.64,1748876.64,2139009.60,2139009.60,1892200.80,1892200.80,300000000.00,0,0,0,0,13500000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,282132420.66,164517448.71,160486010.46,173062330.76,166504675.58,153633888.17,146146844.96,154190706.66,158093011.34,0,518176563.28,0,500917112.70,0,477347111.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,56554708.88,17348278.01,15474400.00,18077400.00,14273691.09,3842866.30,1200000.00,780800.00,9706104.50,7514140.00,8434917.30,1924917.30,5909394.90,5120619.86,7362050.00,3056900.00,13767411.00,7700000.00,6700000.00,480000.00,9120000.00,17276160.00,17276160.00,126564591.00,20284011.00,0,27549960.00,164482560.00,188664102.00,156808960.00,28353512.00,99328000.00,0,0,0,150000.00,150000.00,0,0,0,500000.00,0,0,0,0,0,0,0,1650000.00,70000.00,1500000.00,0,62600.00,62600.00,0,5000000.00,62400.00,10010000.00,0,0,7800000.00,5400000.00,3180000.00,1270000.00,2920000.00,1610000.00,4953514.00,1120833.45,7196043.30,3184000.00,21280000.00,12284121.99,1840000.00,14100000.00,550000.00,1700000.00,0,550000.00,0,0.0
7,应收账款,225577711.78,147169170.70,145011610.46,154984930.76,152230984.49,149791021.87,144946844.96,153409906.66,148386906.84,472533908.03,509741645.98,535488475.18,495007717.80,415964129.22,469985061.51,428677492.28,410152427.45,286060333.96,234763612.35,228887513.56,233380682.82,169261444.69,158883874.88,178212667.35,198165649.30,80226095.04,71599947.79,95486759.42,100982328.46,20040431.94,27279196.75,22874173.28,35718971.27,817176.87,702310.63,891283.13,911283.13,2831355.39,3097523.27,3128376.96,3460162.76,2915018.53,2957738.67,9785862.47,11544826.64,7059303.69,13120304.27,10309334.37,13513910.06,11452098.19,16944389.68,13541980.69,13804169.12,13861627.62,18324194.81,16252502.66,14984026.76,13373745.06,18721543.40,23136314.28,16760960.73,15576833.36,17062857.47,25320386.50,24919181.97,30824474.77,51865386.65,40564669.27,46027795.80,51734170.90,71074293.85,77557412.76,56904968.72,61293156.09,54777068.62,87486400.50,81710766.59,79041363.05,46321081.63,0.0
8,应收款项融资,4809417.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
