,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,
2,货币资金,323791046.46,340366400.31,248824860.52,365191329.76,110308672.54,126402141.68,145580567.34,117112048.56,61799529.78,105776040.62,119946112.11,128929938.28,35311995.05,51416655.83,75998406.40,75326422.91,73200504.86,32968800.00,6125200.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,360695767.64,337280777.00,322158554.11,319642666.03,312340441.25,285479146.28,218379897.80,196503955.22,0,207333492.90,0,163781242.43,0,174071459.44,0,0,0,0,0,0.0
6,应收票据,8960220.33,0,3682935.00,8039160.00,3636225.00,2027500.00,1747500.00,695300.00,319600.00,3975043.00,18567056.00,17939556.00,20000000.00,19000000.00,4912500.00,0,2912500.00,1165000.00,0.00,0.0
7,应收账款,351735547.31,337280777.00,318475619.11,311603506.03,308704216.25,283451646.28,216632397.80,195808655.22,244508432.08,203358449.90,168323982.08,145841686.43,180135041.90,155071459.44,121153229.77,103955639.43,59273804.09,21305300.00,9421200.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,9796490.38,9826390.49,17319984.60,3504113.02,11189593.96,7611032.83,9008177.84,5863135.54,12126075.47,6747873.21,3194728.36,2496712.35,1192426.23,2540258.31,550191.57,8355593.37,25200.00,105500.00,158300.00,0.0
10,其他应收款(合计),28008944.75,25486844.87,25576120.34,22521450.76,22702597.72,19570197.59,19773589.73,21087299.06,0,13384651.46,0,19211164.12,0,11447323.44,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
