,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,16508500549.53,20667016223.69,15523123722.31,13576123833.64,12323055110.55,14922903348.98,23244121939.83,8420057770.82,2416715769.65,2068333536.30,2424641759.06,2094512001.83,2564189721.67,1905235572.27,3043077772.27,3351756038.15,192482954.01,205556038.11,257404691.24,269733344.95,1753427456.15,216593695.06,190503970.31,325706060.59,198906767.22,230896458.34,190095093.04,163534546.10,153524750.56,217216081.31,307220494.58,0,431570359.81,186932266.60,247765490.49,197800209.11,182775643.84,146903499.96,133673858.01,108896063.61,121719184.18,143561255.17,205672869.47,259127822.69,74129964.27,53544381.48,64056251.49,45710402.51,79562785.94,99264163.35,127313102.14,97568957.98,101528865.03,95604211.26,109787853.91,114400261.26,132058970.39,118066818.44,124651350.54,97949255.02,108472708.66,108375893.59,125865911.10,93777444.39,104613668.70,117421499.94,118944462.36,117754620.22,144956464.72,165708139.37,174457497.93,177552041.34,205328589.92,31407787.11,30898154.76,26903170.29,0.0
3,交易性金融资产,2631832271.61,93891179.55,30808619.28,6451317.87,44838556.18,164787005.66,223130523.05,0,0,0,0,0,18894348.18,0,0,0,23833.18,23833.18,23833.18,23833.18,18964.72,13173.48,11757.49,13889.43,5838.97,5298.03,4470.71,5918.52,5154.84,4868.46,6252.63,0,6029.89,8209.56,10230.13,8257.29,6729.93,6729.93,5902.61,8066.37,8782.32,6539.01,7079.95,6204.90,3977.50,10548.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,692697656.51,8100330891.28,6418919716.87,4001191986.05,5247604315.50,9439955083.56,4545947155.91,4926304577.11,3365714009.19,4779023697.60,3891086242.92,2885704459.10,3722417245.11,3769865783.88,3137311063.96,2712888598.87,333244200.79,301916916.49,307024660.99,276142316.01,446396813.02,350759249.29,330596115.05,364286459.49,422106396.57,406998571.61,398528071.37,472413900.89,515974351.46,498207011.37,443236045.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,17298141.71,4218310840.65,5133943551.60,3508919143.85,4763827043.60,8702083198.10,4051924891.91,4676701362.74,3321665978.41,4704281263.38,3771156505.68,2777827706.57,3656821813.30,3624240843.70,3017778514.07,2532009060.37,31524352.80,4276600.00,2886725.29,14531866.53,281053208.33,48420700.00,34438000.00,37540479.77,61476739.77,27050000.00,33432900.00,54283350.24,46026000.00,30608000.00,22776600.00,0,34147216.50,24675000.00,25034518.60,41505665.94,87967087.99,19452000.00,37347204.66,46529351.55,54220095.00,30950000.00,7258836.66,4070000.00,8187671.00,100000.00,9205000.00,39956700.00,34026367.50,31228414.00,17057279.00,12120232.00,37882303.93,26373670.66,26561163.31,51547619.23,49469520.98,21460214.02,32629562.34,36124566.60,34410820.36,8291880.65,6458000.00,32044000.00,32173638.00,13507000.00,18873527.12,17107116.40,15706200.00,11489286.55,11866864.00,13951780.84,11865141.60,9834874.78,8140000.00,10610000.00,0.0
7,应收账款,675399514.80,3882020050.63,1284976165.27,492272842.20,483777271.90,737871885.46,494022264.00,249603214.37,44048030.78,74742434.22,119929737.24,107876752.53,65595431.81,145624940.18,119532549.89,180879538.50,301719847.99,297640316.49,304137935.70,261610449.48,165343604.69,302338549.29,296158115.05,326745979.72,360629656.80,379948571.61,365095171.37,418130550.65,469948351.46,467599011.37,420459445.63,0,355271776.35,344459872.20,329698754.58,252075852.66,251988167.72,220386824.85,201137963.65,207133806.37,218950686.45,178235685.99,168002380.95,162835119.27,183519084.39,173371003.05,163807192.13,151202087.17,129623355.96,129188587.91,125694292.75,114019779.40,102771512.91,116603528.87,125865581.93,102325746.14,95071827.56,97372968.96,96793172.38,96837648.44,89763466.28,108103108.45,98260638.83,88719544.83,80348098.62,86158200.58,88485521.24,87610533.70,73896222.32,59768696.75,58668700.26,59975256.34,50742643.33,51477219.59,51026205.91,57273617.62,0.0
8,应收款项融资,3268042426.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,910240990.68,1737849485.13,780919458.16,1634423563.99,819456842.21,1007711838.13,1099873841.68,820895290.06,281958094.43,229001022.40,395859972.10,269113024.93,217724830.20,135385106.23,428936726.00,117565261.82,34525987.42,21169342.14,56307635.02,73559153.86,410041991.93,54672443.85,44330295.03,42253506.30,26974062.83,47633133.23,42337127.38,53158388.55,46352576.62,77188540.62,62974474.60,0,71106413.76,39356357.86,45536736.98,17218575.51,20230895.04,15401522.24,14521242.78,15012065.03,12961209.88,15915310.83,13133443.10,12094276.22,13774521.52,12688549.59,12686349.59,12681449.59,12439196.59,11278321.99,10681906.09,11317214.69,10900956.04,12137488.49,11519824.59,11028766.10,11028766.10,18587087.10,18387087.10,17575903.28,18813403.28,16215003.28,16215003.28,17399003.28,17864603.79,3569970.90,3785248.73,3032363.04,5177740.72,658942.55,5323388.94,1806507.71,1797443.14,2765471.82,660788.34,4330016.91,0.0
10,其他应收款(合计),1199904102.83,72800004.86,371864271.88,20853683.41,103961284.92,129334637.72,93706747.87,527446855.33,7822370.86,8305876.83,8028380.95,3286046.46,6390982.30,14321970.44,32315528.06,125483294.80,5683960.89,7934365.14,10337026.23,8972791.52,3551786153.88,12223924.57,11395998.59,12572715.43,12027644.95,18744344.47,14435264.28,14244583.00,9219835.05,12846431.63,11587131.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,56023459.51,37529082.19,12103424.65,97509534.42,74530767.15,76002724.83,32315248.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
