,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2264181254.20,2673222826.60,2437363839.90,2630793022.95,2525041885.80,2399258734.57,2347571313.62,1976605682.75,2388433031.76,601672873.88,934379355.64,1567895429.83,696549473.30,818989955.86,1060910639.55,772210107.96,666468442.16,533925023.36,422902070.92,640883303.07,622646163.87,804805812.76,793836600.87,875148868.96,617682192.41,736614348.83,580812781.73,678811154.51,540152166.03,492293246.98,322322236.93,553168404.17,510653893.76,526023545.83,448289138.76,550712182.56,492944249.86,569293584.21,219851749.82,233203707.09,137285044.24,224737132.36,146875774.54,302828818.03,164778106.88,169482915.24,194623195.70,342967819.58,219220162.42,243578936.54,278209913.61,264476029.10,248724002.39,171715328.49,258526148.08,287934346.35,327113392.16,311558202.43,365520985.64,306423138.16,180503475.28,203036469.02,185037879.92,295171882.46,158421582.15,257660880.29,256071978.57,299635263.81,234162089.58,212481484.66,256947479.21,218806716.18,232470338.90,322565548.71,68019664.40,15844668.56,13120747.52,4990651.82,0.0
3,交易性金融资产,452740982.15,380626256.89,327612410.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133648.00,9862859.42,9631809.00,14683217.88,17071162.70,21694947.70,25341448.50,41559025.64,38388010.86,9752752.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100583814.37,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,909080789.89,884454520.09,904714844.17,790684356.64,948697605.89,1035606599.36,806606107.67,791525987.42,0,1001961814.25,0,800161467.70,0,755280483.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,18862702.84,8535224.40,21056031.64,49180640.59,15837432.49,0,37291950.92,60805847.69,35819141.87,12113971.00,17484345.65,12351461.31,16380584.59,20373676.00,8020287.86,57007330.60,16298976.42,26586510.32,29753918.94,24249355.26,21543184.81,18741732.94,40922800.08,44436428.88,18383394.36,11343246.96,9504186.60,13766510.90,9989937.60,1631700.00,1312090.00,1385780.00,2379358.00,1179340.00,500000.00,643736.61,1910723.29,729000.00,4383000.00,4726000.00,7728059.13,5160975.00,2280000.00,1585500.00,7092800.38,6877494.00,22353490.00,13143034.90,19531034.90,8152800.00,11341684.70,12424997.20,1083312.50,7333824.00,5920050.40,9146644.47,3074426.40,5229369.60,2393879.60,3068700.00,0,0,1908000.00,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,890218087.05,875919295.69,883658812.53,741503716.05,932860173.40,0,769314156.75,730720139.73,824637067.46,989847843.25,849965387.13,787810006.39,696352914.69,734906807.75,604093465.84,657964376.56,587210248.32,484215250.22,515863630.39,463223816.46,431054328.10,433418458.42,405698116.68,369929888.03,454505885.36,395345095.67,313654750.02,288913658.08,285317566.13,249194095.68,229809838.93,182234701.96,331272551.30,356662063.48,314423452.78,269465000.26,304578177.50,430240143.98,408313896.55,307431302.76,384143857.56,374306959.59,376664506.99,297245789.62,412794233.51,406928671.11,393245891.20,304966908.34,285014879.69,310896468.57,276513888.18,276049123.51,309728118.45,300106724.14,277785959.44,274807869.74,279445525.94,262593729.46,253545950.52,252966169.93,257105159.63,169919690.40,144140494.60,124158516.60,107914175.42,118904882.75,109643257.52,89800119.75,106037464.37,135105342.27,88228559.53,70548126.26,91474007.46,71466262.35,58447814.30,52770807.65,63819675.50,44714746.01,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,97461213.16,68390104.76,76376013.54,62173324.54,115132620.57,54675752.16,66198830.13,79223975.40,89147706.80,101878690.77,77917282.51,77426992.96,157889933.75,169964856.76,110326964.01,123600338.08,78353241.42,80210905.82,56200820.67,48071335.55,159465910.99,107620287.83,78398563.24,63203908.32,67169252.09,52203457.40,64781241.29,51463877.89,29676154.25,19940207.54,33226957.86,27763457.80,125835508.82,121863064.30,121929874.26,52325958.14,84003544.74,84561147.83,72536728.84,64468125.35,148505267.30,122059152.28,97960099.69,57548486.49,87611829.94,91472710.14,66640970.56,34065048.80,62460609.64,30234056.71,32094666.99,19162087.16,46945521.66,34192088.14,27541503.80,32463922.38,68647209.74,77115772.05,44247471.64,30342861.75,63274549.36,40233656.18,77861680.09,59059792.90,52672856.45,49717435.39,42844647.81,14629787.47,26376309.86,28247604.00,59241722.67,58160027.32,46590134.67,54059354.01,33344492.64,65472645.13,39740518.04,14582415.83,0.0
10,其他应收款(合计),2072611852.17,3126733798.50,3221489080.21,3124864143.77,2976108613.99,3972929561.47,3681790243.98,1636695439.70,0,1173256893.84,0,786049206.17,0,122987215.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
