,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1077512574.43,839007824.04,925591633.28,872223352.36,942211009.44,628066734.36,663674573.17,411087515.45,761051614.26,337277447.17,356742547.66,352090675.03,586341157.84,426436970.03,798682710.89,816839092.41,916534464.24,981349191.43,1586467911.83,1699191839.58,1417627644.61,1515619772.39,1546505945.53,1536667800.11,1648377963.57,1143749516.36,1705694088.08,1494212153.23,1916628366.78,1651833780.03,1809378747.62,1324729258.30,1417218423.47,1209416679.46,424201223.89,403040321.34,409599492.45,161259825.26,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597566.72,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,25148687.94,43938809.43,27522509.61,14871397.88,30284022.70,49105382.47,37770311.40,13731863.97,0,124971192.73,0,155603690.82,0,203676191.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1000000.00,0,1000000.00,0,490000.00,1476020.52,1602000.00,5380000.00,8000000.00,9650000.00,15240319.90,0,12580000.00,600000.00,6800000.00,2383241.45,11751571.45,22550000.00,7400000.00,17400000.00,2100000.00,10060000.00,100000.00,0,0,3000000.00,2580000.00,0,5502806.84,600000.00,4064870.00,2100000.00,10153005.03,63519119.80,76931750.00,1500000.00,42698061.00,10900000.00,0.0
7,应收账款,24148687.94,43938809.43,26522509.61,14871397.88,29794022.70,47629361.95,36168311.40,8351863.97,50094041.52,115321192.73,164409940.44,155603690.82,187793225.06,203076191.06,286840622.40,405916942.12,680803221.70,8889705.21,71678832.45,9215463.98,6674489.55,78717.78,54527773.84,47531.54,45635.29,45882.98,45383793.22,69524.89,229758.86,206065.80,61510.94,105297.94,53475.64,268719.34,1306401.40,163885.92,1596264.60,1439520.50,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
