,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20140630,20131231,20121231,20120930,20120630,20120331,20111231,20110930,20101231,20100930,20100630,20100331,20091231,20090930,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,779750828.60,385096028.93,523799991.89,815244405.77,852849191.70,599725059.48,510499029.24,401863476.56,607558925.42,448801144.27,908723072.33,231363941.86,286749149.95,147597972.97,178811236.91,59479435.58,85322317.61,184507012.62,77222107.12,56734557.50,117830457.42,81934818.36,59254855.63,157398330.63,80899606.58,70087309.32,73809385.51,169083268.20,24434556.16,38558909.21,59294343.47,69876768.25,0.0
3,交易性金融资产,202096924.27,408902663.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19410.00,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1448099771.70,1413608981.57,1347604135.81,1291476792.12,1123443591.02,1067053074.79,1082846898.86,1026786735.92,994073324.49,1022469910.51,775548303.94,0,640207343.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,761558364.60,619743355.50,0,544271030.08,506528745.24,0,0,477514841.93,551743848.08,356516687.67,315841726.24,262946037.95,338435607.11,262039853.90,229762597.69,133273420.29,181146043.20,223584364.13,136632000.77,112279059.25,72966322.65,81783200.00,50140044.63,56956942.30,22149447.70,30520107.56,45400000.00,6772899.10,5000000.00,2828801.24,2235771.90,200000.00,0.0
7,应收账款,686541407.10,793865626.07,0,747205762.04,616914845.78,0,0,549271893.99,442329476.41,665953222.84,459706577.70,418262334.15,301771736.10,277945797.93,192439799.40,225196331.09,177336510.91,189549830.52,246780826.82,244778479.96,170336719.10,177456822.95,182553529.23,139021945.02,165800684.42,149321407.06,131300427.16,142419811.11,151912606.26,89744107.89,58991335.86,41776637.97,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,19776266.21,65031581.26,36346350.44,41667126.10,35200698.29,69358990.67,12016853.97,26431620.27,7644936.42,11477699.58,19108729.03,10644568.65,14517585.93,40565659.30,26104959.58,13978029.63,29726044.58,34885833.51,43376236.40,92979743.53,109195875.11,53349068.85,107670777.03,75455968.17,53169227.37,61542377.23,37883202.73,24318910.66,23061499.83,15716209.76,15540987.68,10740123.73,0.0
10,其他应收款(合计),1741329.72,5105553.80,6089282.20,8113010.63,3939772.02,5995871.53,5031831.21,5392794.28,1830465.80,6135751.86,1687362.78,0,3703859.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,46089.04,0,3067590.67,0,0,0,1222667.36,0,1612739.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
