,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1910948055.50,2088669633.87,2179127850.59,2696921433.78,2123706362.53,1801331257.71,1339828588.00,2159393521.75,1426204614.40,1594322530.99,1656927264.37,1531773352.96,2037874315.44,1734910890.86,1994035253.40,1951053456.66,1358978527.00,1540353883.16,1438469730.40,1619745072.41,1233268145.37,1166298585.85,1493011552.95,4360664117.96,1110596408.24,1167310982.94,1428932396.36,1562258507.49,1212137315.88,1267883160.34,1457090875.36,1289016213.96,1482632288.40,1737250234.66,1899551824.60,2925701478.14,2428633349.69,2281484078.62,2143363130.97,2310830939.73,1726080429.73,1645406324.80,1692859843.55,1747252556.78,1184096513.11,1215673029.81,1602939938.44,1315432521.94,1285764166.75,1258760827.32,754237517.29,901651801.57,950513826.85,1043765721.83,628626669.98,642872986.59,540275849.49,587050703.07,725675684.95,710208221.85,663486853.15,841650555.95,619381786.06,787077999.46,551387582.02,572933883.20,0,457524712.00,481232126.69,613089763.20,587876095.87,736022983.64,1339301555.39,1594199038.32,85045040.10,155047376.03,285731941.85,516894978.84,37948646.00,43287880.04,69361697.66,11616687.77,0.0
3,交易性金融资产,0,0,0,0,302400.00,804628.16,883753.77,992153.77,870953.77,890873.77,891353.77,842953.77,592659.80,366800.00,230820100.00,792400.00,0,0,0,0,0,0,0,6039829.80,6403284.00,16009900.00,19424380.00,21129423.52,32760629.92,37444665.55,32125286.80,32887262.55,45105884.31,54244457.23,72979905.35,77059981.99,72607794.99,47351900.00,57898637.50,25856543.50,15859785.50,13416487.50,12857125.00,0,26425680.00,41586719.53,121144784.13,48446955.00,72480482.66,108283985.04,164075794.24,57496997.19,90458064.51,88211178.23,90148296.75,98729235.63,163460062.79,274970312.72,256118908.06,277339828.90,296352035.90,256802940.04,359211921.26,322434662.54,179370428.06,160978977.20,0,179869577.06,69826267.58,87095219.88,70596292.58,70596292.58,24000000.00,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1117123735.58,1036824279.57,931792381.45,1077084051.03,1296266989.58,1090923774.54,1040501509.06,1237605577.09,0,733489900.19,580705029.93,804177532.97,0,528057598.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,56833876.83,38701274.12,0,13456706.87,13901760.30,20430837.50,15079754.60,11682682.39,1087500.00,10894728.00,12569878.25,1478870.60,5313341.65,2513341.65,943062.60,1580936.63,800000.00,3098863.00,428400.00,1258848.00,4991263.00,2783000.00,6836920.00,9306031.22,3695288.38,2598643.83,0,0,0,0,0,800000.00,0,390000.00,390000.00,0,0,0,0,0,416931.50,0,300000.00,593234.72,1792856.85,530235.00,600000.00,850000.00,400000.00,241278.00,0,58000.00,0,68070.00,735009.60,363136.88,800000.00,130000.00,436339.80,247600.00,1800000.00,1800000.00,500000.00,0,0,0,0,0,0,1000000.00,1100000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,1060289858.75,998123005.45,0,1063627344.16,1282365229.28,1070492937.04,1025421754.46,1225922894.70,685810783.54,722595172.19,568135151.68,802698662.37,437615954.05,525544257.04,409197991.55,439321785.54,254641365.26,401584128.68,285978865.71,299988306.70,294012379.68,207626753.14,169440790.46,145399525.11,371400859.42,372556220.02,657483108.89,370780345.55,716848621.07,763914054.53,349619124.11,264514533.02,125537624.41,124685378.46,146866068.29,132641051.33,125892057.17,106695216.17,103733626.07,83479108.20,77716953.07,74413943.42,57770555.91,63565671.77,103975482.94,123016790.72,73741699.07,74010404.57,124123968.88,98249167.66,98471186.38,98114033.22,93284440.29,98931551.01,151603394.70,107841932.91,118904447.03,120071234.81,110994550.67,105130482.29,118629017.26,122467755.53,92141711.33,123166326.54,77013050.63,76529286.36,0,96062002.86,58197664.76,58945528.62,52072775.70,50973925.77,55963288.05,24449600.79,27884260.64,11576698.88,12967135.47,1696249.79,1821924.55,532450.00,3038582.28,2820495.51,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,679813065.04,952600554.40,737068539.02,836092405.48,1193324783.33,1093726425.46,1093616622.89,933740829.34,1023009668.25,1066051108.76,1235182420.58,1074505593.82,1296564304.11,1170680538.15,859947013.66,918730777.52,1126675677.89,1102455976.14,877254951.11,837562155.86,828475830.09,893424044.06,689682887.26,505538003.20,907943478.56,921250648.25,593397778.39,655381121.93,355134907.00,383441138.83,471066431.99,327598694.88,233442766.55,425369412.10,254443846.67,164386130.16,70481361.97,206119380.10,251813724.18,199319406.63,157709432.47,232986812.93,240987171.10,195872003.21,252805635.72,276932288.98,216287565.08,191502123.92,442563371.97,251781221.37,226375876.97,172701854.64,188712372.11,159565546.02,230912532.64,225680291.72,286094159.87,248981174.88,274156575.45,286118747.07,287585143.02,470243282.92,568023977.98,487237744.60,564201525.28,565281637.80,0,562998488.26,306335723.36,262800793.96,378127814.98,276620666.04,36458336.90,54930426.70,52248076.20,19727036.37,31410381.70,47918824.84,72661877.25,55712942.62,611207.60,1036617.50,0.0
10,其他应收款(合计),858950749.98,1022303966.90,1046277281.82,1088031815.10,492856095.29,514182206.20,630660417.05,551878510.32,0,748052875.04,612147363.75,613432187.56,0,636135069.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,944661.66,515342.97,0,997328.77,0,261205.48,451369.87,678554.36,499059.36,502212.31,390503.89,588290.42,1148135.82,981035.61,2840905.14,666391.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39144.48,20057.37,39144.48,39144.48,0,0,0,0,0,0,0,0,0,20057.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,14790000.00,0,0,0,0,0,0,822500.00,822500.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9623065.32,7960565.31,16345754.26,17693453.74,24189591.32,29527091.31,17876591.30,8455453.70,17396896.68,15699217.12,17016659.74,21354159.73,298530.53,1298430.53,41405804.18,90743304.17,128167659.97,62308070.65,39645570.64,16983070.63,94301483.51,72014965.15,49352465.14,26293926.11,91941244.00,68388983.48,45726483.49,23063983.48,88218926.11,66121426.11,0,109198926.11,88443926.11,63956426.11,39468926.11,101722126.11,61222126.11,23290826.11,13833849.00,7045144.00,0,0,0,0,0,0,0.0
13,其他应收款,0,1021788623.93,0,1087034486.33,492856095.29,513921000.72,630209047.18,551199955.96,648283009.07,747550662.73,611756859.86,598053897.14,615984169.69,635154033.93,645476022.36,595751826.78,983672621.68,553847660.85,377428047.91,398564825.70,543711820.49,546867737.18,482094292.66,423076735.43,619622248.18,650010970.02,489325905.03,559435355.83,190929019.35,186025014.49,112399499.96,134317852.48,192465456.01,228121244.39,85447290.56,94050513.48,41102717.72,95704594.89,92652338.64,121598140.58,210876525.52,274540777.80,208685375.62,231979802.36,367936284.45,292623370.94,474717032.63,356445308.29,667903496.60,547901384.46,744691675.31,534890154.42,775164498.34,767501879.78,654764055.90,624451066.31,427506041.13,406123410.96,459265778.94,495498482.48,426478347.68,598570441.92,554372540.91,505506165.51,682971188.65,732210619.70,0,825874987.74,774841824.20,655137009.55,528336104.68,611101996.92,85461331.73,73231339.80,68809454.65,47785107.19,71534924.55,54749623.38,18967563.36,14799083.74,7838388.31,180664.48,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
