,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20061231,20051231,20041231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,442449543.18,476966476.21,518918797.04,870318084.06,478173057.95,918189358.19,993647342.36,488629360.87,292297224.59,380636752.20,479409082.89,1288814320.92,239598430.29,262169775.67,307261587.59,360093149.58,279906036.52,147625516.76,178377834.96,207971355.48,80506190.45,135949980.75,195216606.04,277141500.84,199161506.57,628300557.17,295143093.96,294317893.48,201277338.98,328381014.11,347409183.70,315218217.31,259721242.21,353691105.09,398196996.91,391475891.90,469147318.96,112591548.48,192715634.98,326122977.75,365304583.38,332492321.12,511968099.20,516312769.40,417096850.54,466416497.75,572024422.83,94112799.35,75088251.73,75970506.16,47467494.63,21668444.41,0.0
3,交易性金融资产,4635590.00,973880.00,16895541.20,10433591.20,11065950.00,0,0,19782300.00,6791600.00,17336750.00,10301000.00,11290989.00,47453926.00,51225302.50,52588788.50,16095960.00,30779282.00,15177736.50,28064874.00,8005459.00,11572301.00,8912338.00,4619222.00,8711380.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129138.80,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1419878577.27,1508615219.22,1416306536.78,1462729206.06,1507795700.56,1527346843.15,1134773208.19,1341771839.47,0,1126884011.46,0,1049782358.05,0,901414254.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,122996534.48,145913078.14,58139816.97,145678778.14,132896947.55,81133398.86,65208802.74,34750182.78,41485754.76,52838175.83,64850236.75,23754680.40,31980857.69,35758568.98,26964506.02,33072282.07,51722119.78,32891149.46,37397391.28,34533995.07,36751651.24,29834818.17,24124052.79,25681566.00,32638649.64,36579227.21,71422976.01,71890236.19,62479777.91,56182272.13,45496929.99,91221393.34,69479557.22,66455952.94,35323629.22,23688007.44,20310046.26,24288653.76,30590216.32,20182309.42,3334411.49,6200000.00,21571189.46,16945317.59,1331399.84,1800000.00,11644298.06,11919100.10,3095174.30,0,0,0,0.0
7,应收账款,1296882042.79,1362702141.08,1358166719.81,1317050427.92,1374898753.01,1446213444.29,1069564405.45,1307021656.69,1127848836.17,1074045835.63,896954668.21,1026027677.65,833314137.75,865655685.72,645927428.64,707049725.30,735244243.20,778762948.29,644400727.73,668434071.13,743363991.14,661777994.93,560707568.87,567485674.96,644067039.60,607791025.49,638795878.07,666631941.70,742310453.80,604298681.04,524498915.52,586538712.71,688133845.36,523687645.89,439068552.65,495468523.58,493052267.93,529961749.94,371942753.41,414859929.49,365931868.77,333225269.31,283703493.45,316840203.72,371168122.42,287196058.38,243514575.05,226902020.51,225174378.05,248452780.27,160386634.11,120839457.08,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
