,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1439317803.23,1590143385.21,2143536969.54,3888117210.43,3434244706.54,4210891551.60,6229679768.59,5954006190.47,4563899215.96,3605035595.51,3789073450.04,4760756658.13,4626127549.78,2327897360.45,2443842675.22,2325577589.40,1669438972.19,1701227664.67,1944047799.51,2072452743.39,1946524126.17,1995963916.01,2352793655.12,1817897194.19,1911634627.56,1889178186.94,2384917329.42,1856171497.38,1614586625.58,1397837737.46,1457716872.66,1324656380.50,1312706667.48,1349696356.32,1167482221.71,1245260902.56,1251041161.42,662417717.19,822414091.86,622103455.70,47611387.33,45999421.90,53953863.21,53683373.61,44574638.96,57741822.45,30516179.46,54545087.55,55009168.13,71142945.54,66546830.24,62891731.73,42744294.45,25350052.94,34374909.02,49143884.93,79752911.43,64365888.63,68713111.63,59145276.65,67061660.75,58035711.72,49092765.05,81669982.65,96238445.81,109626190.07,95518676.98,123991618.24,155567386.06,103657977.57,74858630.60,168689300.42,89241654.21,68782330.61,12851942.83,7684011.43,6011000.81,59986546.96,47484273.96,55463121.47,48610467.15,24865449.04,0,39688390.37,0,21578000.00,0,20123047.72,33719978.42,21962053.96,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11780.00,0,0,0,0,0,84150.00,0,110970.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144200.00,16209200.00,16209200.00,20248200.00,20274200.00,0,390200.00,0,0,0,4386600.00,886600.00,452000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,287205981.86,76226077.77,75770751.42,45303673.43,44905690.18,41217192.23,45190452.19,52752872.18,0,64012748.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,2429275.10,2608074.98,3356287.07,2435005.78,2133594.83,3399524.72,2042042.41,2349668.90,1503966.84,947606.68,614363.14,0,722216.69,1070000.00,873946.40,200000.00,1746000.00,2600000.00,2500000.00,1512000.00,300000.00,100000.00,1250000.00,3484000.00,1900000.00,0,1540000.00,2538500.00,600000.00,700000.00,1000000.00,3280000.00,900000.00,900000.00,0,0,0,0,0,0,0,644364.90,569231.50,754569.50,64228.00,613697.76,153447.55,2410696.95,423789.76,100000.00,348876.50,898787.03,0,0,300000.00,600480.00,1131672.00,2388087.00,720000.00,633300.00,1184000.00,400000.00,900000.00,896000.00,1311354.82,50000.00,0,2011800.00,0,0,500000.00,929350.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,284776706.76,73618002.79,72414464.35,42868667.65,42772095.35,37817667.51,43148409.78,50403203.28,55213715.18,63065142.26,72202373.68,54187776.92,38911927.63,40380537.67,53443566.84,45546794.66,72567691.25,67290208.90,68775766.37,57144351.62,50509047.65,57668743.01,57653865.83,57021950.89,70352472.72,92801756.33,93977914.10,105631909.03,40091300.54,54517290.80,22600988.37,9453832.60,18546549.75,16406704.85,22333850.32,12529336.35,22551178.17,12496090.92,13004026.22,6335361.51,92550790.89,97980066.66,97510642.47,117913839.78,117979806.48,105599879.60,115412734.51,113996572.22,92031617.90,105543178.94,103484242.61,93875026.65,100390239.08,92809480.68,85362903.75,90317318.27,80783748.31,79191550.34,70300274.55,78258830.22,94770105.21,88397964.60,89560172.94,87842869.73,130713488.37,78437570.71,78056435.08,74198841.22,89135566.72,98491089.44,44171070.01,43700986.40,140524749.31,100270685.97,72546897.22,70310012.44,68338751.40,72024170.98,14319916.30,14629509.69,24097187.58,27930168.81,0,25359633.15,0,0,0,17734106.32,16353968.58,1335075.02,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
