,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19930630,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,14062281.38,65941516.72,45289798.41,29127173.99,13839011.35,13515876.49,14613078.38,12964137.96,35907743.00,9788788.80,5499103.70,4137851.84,7342561.92,9527937.92,6250168.51,5422488.39,27486980.78,14017261.73,7504309.33,8878225.92,21577026.08,10879780.82,25413888.75,22179737.08,38610658.78,3597918.57,12830810.01,52000487.88,79257223.06,285372946.93,42117815.96,31946069.17,1583647.58,971649.86,2289815.36,4141887.04,7128955.67,6302222.50,8080092.44,47369144.34,107562377.56,95514533.95,73393670.09,387984169.15,339719631.24,352972517.14,369109112.67,434238967.11,328086192.54,372519703.96,345534135.36,183320772.57,132316006.93,142444548.50,89640763.28,82727524.65,113841033.30,72876485.61,66606563.34,76195823.78,87613646.90,117250951.62,50865285.59,69723566.94,76394278.53,35510005.43,23990892.88,64359717.77,91412276.80,163214864.18,154837621.38,157072039.41,179858587.50,84465669.95,82764525.92,45594762.51,43156924.19,44534358.95,45267353.54,33515358.36,34669585.49,0,53872676.07,0,33096006.69,0,59910000.00,0,42817704.69,102685933.45,24686569.80,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610000.00,0,1864000.00,2410000.00,2410000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,939567.10,54171658.30,51748807.27,50892546.50,70603222.10,63026424.02,41749284.73,37629886.51,37676330.92,26741732.90,19361730.73,17071772.49,14060462.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,53889613.21,50988440.45,50354946.80,69976441.53,61875125.84,39846320.67,34154360.08,29462466.82,17150352.00,9220086.03,4165375.64,2120000.00,4062142.56,10147586.67,4204961.37,4450017.99,1600000.00,1509464.02,4605000.00,2121000.00,3249475.00,4860716.30,22300000.00,12000000.00,530000.00,0,0,0,0,0,0,50000.00,150000.00,2003980.00,3799000.00,7400000.00,112240.00,512240.00,3012240.00,5162240.00,4812240.00,3192926.00,4012240.00,3000000.00,3600000.00,8700000.00,1100000.00,3795000.00,2600000.00,3637000.00,0,0,0,3947815.00,330000.00,7000.00,1207000.00,3164902.55,0,3901385.22,2450000.00,5317460.00,300000.00,12126900.00,1950000.00,5157100.00,3300000.00,7206046.40,2900000.00,2240000.00,2868202.00,4220000.00,9865631.37,237054.60,1150000.00,6550000.00,5480000.00,5947282.00,6640000.00,5700000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,939567.10,282045.09,760366.82,537599.70,626780.57,1151298.18,1902964.06,3475526.43,8213864.10,9591380.90,10141644.70,12906396.85,11940462.42,12545554.91,16464760.56,15696523.03,13817699.21,10705962.08,13651457.46,9801497.89,11861302.87,7954095.27,9613092.04,6861973.43,13259664.33,21064339.55,21480482.92,5760566.83,11046046.30,260.00,1094146.13,4319857.32,6896398.16,12349294.80,13463218.61,19003851.99,15266576.53,19116504.76,24056670.78,60307838.27,58181264.41,166607868.57,176743755.27,172516967.53,159388371.92,139581943.56,163654413.65,149784807.54,143942931.04,145004901.93,166348084.43,87685107.24,114070487.63,108367793.52,98784068.27,103814417.78,100712757.17,100130918.14,104756868.06,110369497.87,108964769.97,126092694.60,125805288.36,122300663.31,120508851.41,129713782.62,127534757.29,125767825.56,128702141.52,141252703.77,198975433.41,204013772.43,191478006.02,184662057.85,242827535.47,208372234.43,194760954.23,183755488.12,184694579.98,170535424.24,159065401.34,0,161213803.20,0,160747019.99,0,0,0,76801289.27,63464756.15,34196775.18,0.0
8,应收款项融资,15950159.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1847410.93,6803579.27,10720895.94,10255982.32,7014464.43,13771020.50,58004237.95,5354044.67,3827168.50,2754969.30,854128.31,612175.87,576721.07,605184.28,614108.46,706766.22,870116.00,846845.28,866966.30,1174772.22,960331.07,4410520.59,7353908.48,18392820.06,15506589.60,12380617.42,2912418.60,21597300.00,20297000.00,21657001.00,20391461.47,14098261.10,7375008.47,7922912.51,9734737.86,11032099.88,9229062.20,15445930.98,59141398.16,64376456.18,51735959.99,179499237.20,231398124.85,281270431.86,203918511.88,189275763.05,155601196.25,136022541.86,120503775.30,37741660.87,39924528.65,37699521.93,34846156.03,39440135.53,37946950.43,37164901.34,24243154.24,14371281.78,18377574.41,4934263.62,18078713.89,1922866.91,1069329.72,2401380.86,1409580.76,2198125.44,2640728.18,785327.17,791579.55,1598891.47,6934740.31,2488637.74,4984366.07,2247662.55,6773875.64,1720242.99,3098113.33,755053.76,3188951.84,2606561.87,2385776.67,0,3683119.97,0,17884115.49,0,0,0,17819151.28,236115.69,11283498.61,0.0
10,其他应收款(合计),5131164.20,3267041.59,3176392.80,4137105.33,1381040.54,59894352.71,5984383.57,4870254.92,2434992.33,4573310.22,3970573.18,3576909.98,3139667.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
