,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,818436012.42,945364641.40,1286936245.06,1087804976.31,1761768614.15,1585766911.42,1832053428.22,2279170876.13,2498199894.14,1934130134.67,1507798083.54,483449003.13,657354406.31,836749397.12,731982341.32,1159880231.18,812167314.10,761524055.47,757919315.33,783791370.77,374807756.00,354288809.59,345899665.82,265338916.31,341821752.54,223970707.42,326168709.33,471392066.30,443702256.51,388784151.60,427479328.24,391767998.97,475937264.70,358390446.55,536396983.01,612215455.39,592308162.51,471076447.67,420518742.30,369273613.41,460699211.53,382012368.54,363022244.73,507736450.67,343617265.33,419230094.02,562909080.68,333209195.27,298667814.71,282602896.78,370545053.57,124785360.76,220235800.14,123112888.47,125863279.14,84676745.39,100454566.17,206217605.89,224325908.68,199956909.15,156685097.58,81186708.87,92492004.12,114976571.41,84728942.62,76806084.74,88738877.30,75459094.22,70342681.86,76980839.87,87017064.15,79937735.49,87359633.02,126033002.50,88111607.84,84260359.27,95130247.05,87169295.49,69152188.56,91212938.44,103184207.81,0,74388171.41,0,14197058.67,18246447.00,0,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,58162.76,59193.72,34194.70,11065.00,4000.00,6160.00,0,0,0,0,0,0,100050.00,4680.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069463.87,2011267.94,1021505.62,0,0,1000000.00,0,0,0,0,0,0,0,0,0,0,3155561.04,6156066.81,6672857.99,8873842.74,9214260.23,8475649.73,7944438.05,7944438.05,6595403.50,26675251.00,33880455.54,36422121.28,23468471.27,24493753.69,4238753.69,4965044.09,0,10440564.17,0,6187013.74,5798194.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,314315741.15,203717221.26,224782564.39,354995073.12,312106522.50,179174921.67,194164650.52,303386616.32,395535800.61,0,205532419.39,0,216841480.87,0,147585804.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,7310602.29,10099012.91,8376745.60,5557035.60,6542631.97,5069313.03,2070277.93,4359318.39,8664920.77,6871653.61,2119917.68,2193452.20,5028570.62,4223772.73,4969668.30,15643908.49,13200000.00,754517.75,357461.25,8460621.38,8306062.94,1600000.00,2650000.00,1500000.00,9200000.00,1900000.00,800000.00,4000000.00,6350000.00,600000.00,3350000.00,8800000.00,7333000.00,0,0,10200000.00,6800000.00,0,0,0,0,0,0,0,0,2042000.00,100000.00,100000.00,50000.00,50000.00,50000.00,0,0,0,0,0,0,700000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000.00,0,0,0,500000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,307005138.86,193618208.35,216405818.79,349438037.52,305563890.53,174105608.64,192094372.59,299027297.93,386870879.84,180775911.61,203412501.71,219237659.81,211812910.25,134931324.60,142616136.14,234702293.75,182168030.53,137004121.38,193402956.57,202317130.23,186478076.31,32139576.86,35130061.62,79328629.02,56473598.56,50200891.71,58201044.44,77665136.39,52606341.85,45006148.95,50610276.80,70904271.47,51154908.40,44338868.95,62298063.94,66552741.07,67450374.69,112456918.15,93165592.20,92352545.10,86850938.96,66986595.38,60895807.62,86570260.33,82988505.01,84006484.92,103797715.11,82729139.76,104154476.49,76859501.11,83674766.93,39903375.82,38063734.68,43903734.39,37094918.18,22776392.81,21689436.60,27374126.20,18813685.45,25343904.64,33860458.60,25742957.25,21571233.11,21108347.83,15870664.32,23049888.20,19414037.88,14708592.52,12428086.88,20423843.88,30767290.89,12398349.91,12355922.95,16996938.06,20509931.01,21031966.31,26933076.77,19719661.00,9066393.32,12438257.92,9753453.05,0,4253057.41,0,1466367.78,0,0,0.0
8,应收款项融资,500000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
