,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20091231,20090630,20081231,20080630,20071231,20070630,20061231,20060630,20051231,20050630,20041231,20040630,20031231,20021231,20011231,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,40250856947.01,44142010085.28,35168316557.36,27313400415.02,28709327594.38,27831732770.16,26291100099.01,22840686709.39,24005592195.83,28670681948.43,27215225087.17,26714346577.88,28226960132.86,31046867380.80,36386346482.55,31119198071.79,43000894581.64,51937943836.90,23910193743.03,18642241990.57,14797582938.69,13939915118.18,9843654261.79,8497916327.14,8037924866.73,10467463960.56,8843394487.29,8780416643.99,7451262157.75,7985770627.64,10128893957.51,9191497385.01,9699873992.00,12305291832.66,15479708486.12,13860786399.30,17753895317.65,18717249898.98,18503807595.47,11683582465.27,10293227590.23,9977765184.70,15504356717.55,15392178228.87,6088689471.52,4284342237.87,1429720182.84,1743607999.09,2122233408.18,2713850591.12,2661629611.53,2891509088.30,5285637868.25,4865083888.15,2409108000.72,578673899.59,0.0
3,其中：客户资金存款,23391863646.57,26721886528.48,25095667349.77,20256135192.40,18598115382.12,19561405068.76,20096176763.45,17651661309.08,17687386827.41,21199188054.43,20799380790.60,19527352528.36,21990329826.35,24974797313.93,25432977177.57,25278539692.69,30345597321.51,39428754967.26,19899438644.61,14725681532.38,12335566636.13,9524913334.17,7067557079.31,6783836065.78,6445393834.12,7295904382.42,7333139562.22,7283140919.74,6183688576.92,6662516423.76,7530228112.29,7300941431.74,7486552016.38,9637925026.74,11987324798.79,11135738296.27,11740662565.57,15533458711.05,16348147754.08,8854418098.78,7669990169.28,7650988245.22,13616732635.00,13930681879.79,5811688432.11,4085172773.53,1297314868.67,1561670982.81,1813050552.40,2463428498.67,2556270337.63,2891249035.91,5285366606.90,0,0,0,0.0
4,结算备付金,7578843812.72,4453754361.76,6948085875.41,6027321671.10,6443225746.41,5990702069.05,5082003471.47,4506562332.45,3706975850.59,5594603624.90,5622959308.91,9843691884.17,5768819182.64,6933005580.36,6485220550.14,9466412384.51,8774550975.28,13590436661.46,8063698155.66,6566972550.48,2056249875.05,1942553674.08,4007679669.75,2372602618.57,1949498671.18,2517451087.49,1802836843.76,1241510283.25,1650526789.64,1916159165.01,2353806464.25,1674645907.95,1661065027.15,1285699013.44,1572823627.17,8666100890.27,1755169135.96,2311052398.36,2220495243.25,1467675922.65,810588124.91,10726964158.23,1215091289.78,1606003110.15,336095436.04,338508782.68,554653601.72,123136446.09,128399571.11,120817430.47,164913061.25,80849058.76,224020591.89,56958484.47,215249682.34,119324302.42,0.0
5,其中：客户备付金,6093367307.31,3041591576.16,5398078323.93,3884164599.83,4076402995.84,5296850397.93,4164814515.34,2991737332.65,2550873081.41,3989607845.73,3749235351.02,8290575694.28,3989487222.65,6122128704.48,5391821783.02,7216995904.47,6968057345.50,10448930905.26,5908966599.06,5871278972.70,1423378670.41,1550429159.56,3240663927.31,1953768867.15,1606236659.16,1596399140.45,1605577412.69,1040390566.13,1379880235.33,1660995162.41,2099408366.01,1503198361.89,1420166845.01,1102895480.01,1233337031.99,8448746211.73,1429140515.93,1943646859.40,1950415083.57,1130328634.78,575756471.55,10483795352.26,1050579599.88,1318962256.78,254507675.79,265442120.51,527756685.68,93222408.32,110145355.53,102851334.94,0,80849058.76,224020591.89,0,0,0,0.0
6,融出资金,20584999688.41,20066102354.01,20459185191.78,17492122392.09,18362813365.97,18603928239.91,18237941493.00,18098113148.77,16814552069.91,14714946794.57,15603908015.59,15521481852.67,13597125587.94,13782350190.82,13109534606.61,16781119288.44,13203829603.09,29903284771.00,22015256498.58,14200924346.56,7965951304.13,5066743781.11,4827355380.79,4294300492.18,2837334432.53,2153347981.55,1680911414.53,1012528871.45,1032514796.14,1024751033.18,892956770.17,835918182.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,41347080388.28,43651708595.22,45127822018.63,40474266480.47,40164828498.42,42710581188.53,47479082885.97,41651814532.66,32543990134.81,35847858781.98,28920765041.45,37214632167.48,28960406895.80,23901426791.38,23124038738.51,23484193093.30,16596376585.42,15451365221.03,14762463968.93,13099782512.07,13503598326.42,12618774074.44,10947362102.93,10768288929.16,10285244333.97,9930254114.14,9754597134.12,7856392675.21,7769014297.42,7883775089.19,6171827613.21,6619619278.38,5106931089.26,5843086053.35,4364570715.93,5274649166.40,2228702665.63,2117156540.69,3065121260.54,1666578423.65,1005959157.63,1516486145.80,2247281781.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,衍生金融资产,3596741.89,5080439.79,147194.27,4738721.96,114742719.06,126303396.64,4535798.27,5076947.94,6867608.66,10272173.81,12615539.90,19321490.46,19160434.33,20721067.58,27800312.97,30050333.53,29381901.54,34950450.53,5423487.25,5839017.68,7901794.19,18622127.69,49267583.65,105845451.05,31869563.35,10625394.90,183681.70,0,0,0,0,0,0,0,198660.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
