,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,591403529.56,475476040.58,618627554.18,683848117.27,778665215.57,395715056.69,495760529.86,572543662.24,693754616.59,485183219.66,449107453.02,440186684.21,551653177.06,421657940.67,679180708.57,235035402.65,325190732.61,191871486.23,198339375.23,297667049.33,294875556.37,203235531.22,286237101.97,260687134.44,333775173.28,222408845.90,333485044.04,50700689.68,36635891.07,46899818.40,57201836.79,23822502.07,76243976.49,33548476.58,36010263.03,65724076.86,40866611.68,43975528.58,66149026.29,69302439.87,138888565.58,120303080.47,199052011.20,141893623.80,123179769.97,53081512.00,48805501.05,27850787.83,48251733.67,52868621.80,39311674.88,28918903.88,77203194.94,45834436.19,78253175.48,72223554.94,138639000.94,88357442.52,102932511.03,107319562.89,134084593.11,118847643.31,193672291.94,203222582.95,126033727.05,108539532.18,110372837.45,198469550.62,38123379.33,29046841.40,37836646.26,31087914.13,33734590.22,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,4296315.70,4511053.30,4678833.92,4750832.89,3883038.57,3638961.57,4317430.00,5357392.66,6923941.00,4258800.00,0,0,8523680.00,3751840.00,3280580.00,4146400.00,2659500.00,2385500.00,2763200.00,3058300.00,4934300.00,4502200.00,5173229.40,1618300.00,0,75520.00,201900.00,0,0,0,39159046.62,57134074.00,59399319.01,58842253.88,60000000.00,19606391.02,0,98382492.88,100000000.00,100000000.00,50000000.00,0,5028557.91,0,72220.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,853124360.07,748861732.50,768378193.73,791451541.46,796561970.20,672671101.05,681782755.43,795984473.33,770090283.85,0,604658558.50,0,758530895.89,0,577123098.60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,258154619.49,221618939.60,211910069.46,254430461.41,285515329.72,83768264.51,147090189.28,266479161.34,267089744.65,80296042.56,114887509.37,285966090.40,253154072.51,75717301.02,30755205.98,25131790.09,103885628.09,60450761.94,81186709.97,84741693.00,69514479.00,46157074.02,50527660.00,73110380.00,96039695.80,98852563.79,12015939.99,4127502.90,4230370.00,3491120.00,4470737.60,4260363.70,4658600.00,9379000.00,12593326.56,3322763.15,2103000.00,4693906.36,0,0,480000.00,0,0,0,0,0,1000000.00,1000000.00,1000000.00,0,80000.00,80000.00,0,0,0,0,50000.00,0,0,0,0,0,0,200000.00,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,594969740.58,527242792.90,556468124.27,537021080.05,511046640.48,588902836.54,534692566.15,529505311.99,503000539.20,516381317.87,489771049.13,500093030.34,505376823.38,491438982.25,546367892.62,527220118.90,498465408.45,383766342.79,306016643.92,329418485.47,278920412.13,364796148.81,291680568.93,288611414.13,183943148.81,251804090.00,183488262.31,53477628.54,60595554.74,60536422.14,61139409.30,44381157.15,41363167.69,43094305.03,39242005.74,34942751.13,30689573.25,35921153.60,36177256.31,34160689.43,35832030.71,36526111.86,26007533.27,20191970.90,19876808.38,24493229.89,17031551.61,16835110.13,18695895.23,16731545.84,17238400.18,12277729.79,12259547.90,32688705.24,17203321.13,16082468.41,10996866.61,14244501.24,14053532.50,15205668.24,8362394.89,15543198.51,10175342.92,12957349.27,12196766.84,19956512.79,14863411.59,15784377.47,22050842.11,22379818.49,23499111.42,12032038.67,13703548.51,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
