,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1174183780.68,1504754532.74,1261794094.21,1025867948.82,794207222.54,948146349.83,912520498.76,1029570712.07,836648189.13,794694581.15,864054119.80,724885788.08,622048370.24,445312583.47,434436734.81,364249981.20,290477274.72,130303712.80,209227341.22,108295402.01,124961179.37,133571297.47,182515494.28,252762123.98,314987462.60,434792235.51,715475872.19,246938691.61,426201305.73,466243048.69,504553205.17,520727141.37,320936750.61,292801778.30,317138121.17,306994907.43,179831423.58,300095842.94,653317636.27,607489657.98,614286340.91,354144319.28,382625364.52,381791609.60,535908661.24,424402296.74,794522247.45,722388635.50,402671340.84,296645342.96,652667559.29,477665088.91,310595551.82,242690756.04,290661494.83,378111382.17,305130533.87,265148311.92,433262023.87,349450344.86,245489691.02,255345180.42,288987237.81,347509743.65,254291525.25,302290146.01,272284498.14,325841814.64,353931147.67,358348754.37,355885078.75,428199026.10,252186440.77,240289013.49,224155612.23,155945440.20,174111105.55,130797680.69,128309819.47,139951738.63,0,171028259.03,33800689.12,59826569.43,14941829.39,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,18748982.95,25341477.23,16049215.79,34292223.95,34446487.79,45828073.16,102850518.64,87679759.90,0,11538489.07,0,17291494.79,0,2422172.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,3918747.00,0,4370267.12,10131252.00,6586500.12,5868270.00,7565412.00,0,5000000.00,0,0,1530000.00,69128948.12,17579764.88,49932290.90,42174550.72,93384860.63,39733636.00,23171187.17,23607960.20,16574132.25,42797776.02,75319511.02,167647323.00,228468521.66,216026012.00,169019103.00,60416975.30,264173335.31,361154345.59,192087200.43,179219064.07,237164970.92,223960521.51,187295416.16,176631874.72,229956081.79,242607888.30,157831402.03,53352722.51,120710697.51,168042424.03,78061797.60,96841960.00,166747550.04,136636142.61,88897940.00,45128618.00,82285740.00,41721708.50,59838880.00,45226892.00,25760000.00,51316000.00,12111400.00,5144240.00,4074891.99,21618061.99,10055541.36,4462831.60,21225973.00,31952180.90,34075832.65,20961164.16,81752828.20,64774901.55,14242212.00,21616727.92,26040626.29,36484271.71,27991300.00,139390935.03,32143421.60,75590692.73,20639300.53,507500.00,0,0,0,0,0,0,0,0.0
7,应收账款,18748982.95,25341477.23,12130468.79,34292223.95,30076220.67,35696821.16,96264018.52,81811489.90,35207378.34,11538489.07,7048834.31,17291494.79,2697825.69,892172.13,11044027.09,8395588.60,11442625.88,14098107.77,10659532.31,11358304.71,46394887.00,66786988.71,107285443.95,112540114.85,194888185.20,106875084.33,58295174.23,23438394.28,3102993.84,16298177.65,19517095.65,6366642.36,21646719.98,18311146.19,36306006.73,13923426.87,31352000.27,44824736.60,80565550.86,67083457.71,110726849.57,76360948.49,83761611.97,86282853.23,46855938.65,47925031.39,53293321.02,55283618.82,53467755.07,35608573.15,50736352.77,52833485.62,96282551.10,87542791.06,80252762.57,66624931.98,139610580.22,114037363.42,78984245.75,66373309.52,200290016.96,234835460.75,280254463.15,251721551.83,302451992.43,345245760.33,364350935.20,393488457.23,500603834.75,535390904.02,538805829.31,468034536.95,314022816.99,280917380.70,379757104.16,275660438.35,264289786.02,154855952.95,107928149.98,125611788.00,0,41956006.08,36417577.62,15565176.28,21059775.32,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
