,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,565153352.60,586392820.07,229725055.09,370411763.71,276110875.32,308884148.54,425161751.77,554207553.66,403772060.56,406402793.91,372658521.92,374114545.14,258603036.86,274468941.09,198665865.76,156400938.23,226115211.89,165420778.84,263550080.59,201115276.79,213853799.32,966885564.85,172638371.11,117652447.46,97763041.49,94607622.85,81862455.63,89834318.20,92930446.29,0.0
3,交易性金融资产,0,0,0,712416.85,0,0,0,3153967.60,0,0,0,0,0,0,0,0,0,0,422297.50,733838.06,0,6324018.55,0,14659166.14,3944901.50,0,1807225.25,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,517486695.35,424553248.45,395434544.53,446715491.90,600396602.92,363418047.94,454280011.94,482673421.13,352437881.46,0,336078173.95,0,407347124.41,0,287480923.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,22091118.30,22172535.00,79149748.18,49296440.64,30920543.52,15458370.94,84697553.86,39071152.27,62552462.61,49927880.64,61115741.58,73153989.00,81453643.22,28596813.52,15132503.30,11091951.20,20207765.49,21956924.47,9613944.00,13275842.20,7558299.03,11058203.50,8035425.70,15520406.40,29291684.49,2027308.00,6997197.60,1621779.20,0.0
7,应收账款,517486695.35,402462130.15,373262009.53,367565743.72,551100162.28,332497504.42,438821641.00,397975867.27,313366729.19,282419463.44,286150293.31,283696627.73,334193135.41,280093099.86,258884110.25,207198912.39,220383274.11,227187060.44,239853639.38,189255442.62,276778325.84,206806894.47,226141493.19,141611868.70,162275426.24,104191678.93,133644681.83,88552753.49,62372628.41,0.0
8,应收款项融资,46327527.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
