,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,740343901.88,722699318.63,719464672.94,657674239.46,529333993.39,546248144.81,370486392.42,369350496.99,315406264.22,927099843.74,1663424270.70,378796653.23,373394765.51,263244231.07,217251288.67,308716621.57,319172208.55,167594726.37,263723855.21,271775748.54,300231444.52,284421189.65,283274534.15,340188763.39,458120046.72,230305338.59,210827083.95,206268948.52,217937012.09,236598779.17,193143864.01,169079895.12,176224718.87,141795868.58,132056666.05,106889804.06,131824360.33,94871378.36,87714055.93,127456424.86,159592834.30,160085180.05,91756339.87,97021640.14,104859306.32,85716089.51,90751942.11,73493160.33,126047429.25,88985832.79,68746270.58,62529547.10,92393587.94,84861426.29,73186262.47,92120648.95,130075766.11,120535043.39,114962713.50,74442269.42,86786771.43,52669190.36,83535101.06,91117801.13,96809729.14,74203789.32,68166514.73,91399991.28,78958640.63,92553263.26,62515452.29,87568658.87,107405655.74,63357230.82,77166181.63,122595364.25,175129152.57,17668405.05,16200716.29,2430951.46,2653744.42,0.0
3,交易性金融资产,90000000.00,75053.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308800.00,324050.00,172000.00,428400.00,709600.00,387580.00,170200.00,118000.00,112400.00,120200.00,142400.00,293400.00,339800.00,420057.81,396439.16,374200.00,252000.00,216400.00,216400.00,164600.00,114600.00,102200.00,1297382.00,3694100.00,3694100.00,3653112.40,3722412.40,3813312.40,3813312.40,3755426.20,3755426.20,3365502.00,3365502.00,3702000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,337001473.94,423185563.53,355677810.67,495689259.91,478660536.31,439293857.00,397753571.45,380329023.12,381880198.91,0,177744745.18,0,79195987.43,0,79885335.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,29690487.48,93357827.38,52927938.65,72954803.97,99944237.75,49315650.04,68730997.34,64725512.29,46656139.45,30061882.63,17662974.01,16688123.12,17790246.23,7851308.14,5865475.48,11005198.51,13142145.72,6185202.32,11230495.59,19716091.02,32418330.32,18449889.12,14682391.24,27043375.02,34394927.97,35200436.86,22978804.07,17241694.22,23115068.28,17880493.04,18814265.23,23291276.35,23506493.20,18613257.56,20503669.20,19654153.43,21998266.10,26687200.66,14501416.15,8543284.02,8320585.16,13829447.86,6917553.82,3025826.35,5288008.59,3758293.54,3910440.02,3963665.38,5961952.09,1102732.20,1828283.92,1622349.00,33436062.66,4179402.60,3004100.03,9672211.00,0,382080.14,471168.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0.0
7,应收账款,307310986.46,329827736.15,302749872.02,422734455.94,378716298.56,389978206.96,329022574.11,315603510.83,335224059.46,241368366.62,160081771.17,63481349.54,61405741.20,124917059.02,74019859.71,17466620.02,19328913.85,24044474.63,148027423.47,184498119.55,124684908.26,166921856.03,169182444.53,135124112.38,108036723.96,150246417.21,130384796.33,148415276.02,109427883.11,144007105.73,136996131.78,129567672.42,93511365.90,107013897.61,95183111.22,106758808.30,55859965.54,91747953.12,97649717.83,103778876.12,89480940.71,142569892.81,114541725.10,102826988.86,57581200.76,101411200.50,92415693.04,63614397.02,72298875.76,101928649.61,83692704.71,78741621.08,78911607.89,73536566.17,51501353.41,51849434.96,52652238.94,63453548.10,52634950.17,61247053.49,52638081.24,34170646.49,31989636.18,26852729.17,31294785.71,35967262.00,43413176.33,43044170.99,54947146.51,39022970.57,40547241.04,43556564.93,46025347.66,44438510.59,37541906.34,38979075.34,36008242.01,36811189.33,36626642.53,20765500.77,7189907.91,0.0
8,应收款项融资,66528070.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
