,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,80644820.58,37491617.51,40678330.06,39973838.96,56563185.72,34953797.60,63658051.30,70896003.65,123749301.14,133235643.14,181818760.52,180512258.44,223025602.47,139575998.03,109640709.67,124552710.25,334973371.68,182375079.40,261368054.03,491955057.44,126840460.33,116300794.95,153661670.49,288364925.04,317136775.20,313192104.41,591695684.69,453744211.72,532797613.17,325173984.38,310825329.95,376314030.47,512797640.59,404018405.15,361293387.68,532589380.72,673789791.59,583261550.41,576446644.49,469348955.27,413142873.42,700918015.41,539683230.73,747782054.46,1014250514.74,466984947.17,505195531.64,437235740.38,434646430.00,559774311.34,417136308.79,354446731.93,374859734.42,369768519.50,254112821.57,196970209.62,257440643.65,386269427.34,187185087.49,118329966.09,107325215.98,173106134.48,174594968.17,232384410.33,110797079.45,169259973.37,121315485.63,138353388.74,82639598.96,121216061.56,98134100.97,0,167708686.11,253474348.87,121688957.11,287511074.19,76121349.16,20407222.77,6595299.90,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116193.54,6701608.14,14494184.14,14437511.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000.00,20000000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,159119489.65,252015598.48,362694700.50,207462198.75,177733207.08,61241125.66,71595502.65,105672286.23,136145244.48,0,115849511.47,0,183234415.05,0,99323445.63,0,0,0,0,0,0,0,0,0,136550305.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,53050579.00,123250579.00,39810000.00,9394830.00,1250000.00,0,760000.00,0,0,0,0,0,0,0,0.00,1050000.00,10000000.00,0,0,0.00,0.00,0,0,49154.84,1700000.00,12305176.18,15845000.00,12004176.18,1763750.00,3450000.00,0,335366.35,0,0,0,268184.70,0,0,60000.00,573458.11,160000.00,0,0,0,0,1800000.00,0,0,6560361.54,96548078.54,269548078.54,30000000.00,136146225.63,136595839.73,170445839.73,270445839.73,0,0,0,0,287138.46,2037138.46,5192223.00,11333892.80,7836000.00,10971031.50,9220800.00,3400000.00,0,11809000.00,0,550000.00,353183.63,5415000.00,200000.00,9881840.00,7770000.00,523600.00,0.0
7,应收账款,159119489.65,198965019.48,239444121.50,167652198.75,168338377.08,59991125.66,71595502.65,104912286.23,136145244.48,128629151.04,115849511.47,114646905.96,183234415.05,145105447.52,99323445.63,153019595.13,151501183.06,125188756.01,114675800.95,84269453.02,110817716.51,117208940.58,127402303.71,147520616.87,136501150.67,267636715.12,280357951.92,189637494.33,236114621.76,485219989.60,468664146.81,432623757.06,377594640.12,601835220.52,633259595.37,585716511.87,468490721.26,714918652.74,781146256.25,881741445.60,805845297.25,612005040.53,447384922.38,803761306.06,1074393333.44,545328204.40,621949803.35,679092111.10,653335555.83,498467734.25,401748921.80,442337000.26,450935076.77,176829887.97,122367872.15,236003212.21,243838348.54,230608836.39,169683999.60,203436720.23,273309630.97,197998395.45,130207038.96,179682825.09,243921006.18,216385230.99,123734259.17,136853114.44,153492644.61,187456370.90,125633596.66,134099000.00,148721685.63,104751516.20,131024129.70,83176299.83,121410069.13,110596722.84,32446041.86,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1105222.10,1724328.02,2428614.99,3099994.16,2220648.41,11684140.44,24510044.07,13441824.56,13320019.16,33961142.50,38678114.67,12076299.02,15567653.68,39114922.54,35669578.92,16312986.71,15676321.22,62706294.78,147572177.22,9912674.55,16381316.04,69859808.88,128822626.36,42407458.49,42099826.76,122945190.82,96518552.11,83711770.33,46369983.96,61319607.61,97260831.63,83674338.54,50594851.18,251730831.25,227151709.52,170517119.74,98423936.16,386740163.87,474471443.70,464587549.94,429488115.42,494985309.69,833150006.60,610023518.46,260645977.03,313612707.49,367892925.86,347527962.10,274427805.34,278519375.88,395555252.25,233962566.28,240250016.01,216978881.76,228596394.75,166492738.24,151151649.91,3693278.86,32523275.40,123911193.68,115940699.74,240674846.66,204139168.35,169305633.39,115229887.59,121362353.21,99527366.80,139764903.10,98245813.01,225921089.44,199741747.56,0,136650904.61,90291464.08,37569077.02,60069593.34,14637378.65,17899063.16,13513294.59,0.0
