,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,175853089.77,220666156.91,278959236.01,214087966.88,175486500.03,176231195.13,227038655.26,234258673.82,221859302.75,226282342.58,248508440.47,174905781.19,178878963.53,163091183.11,142703768.07,87949413.24,78196786.96,85846729.31,113233034.26,58331605.90,88770907.06,101799264.21,124719521.09,81959063.99,52814228.80,27806688.57,61357840.66,54211043.48,16836634.75,38994045.93,48457314.58,21144233.81,32660922.65,73247831.30,124639267.04,69306269.83,51865697.77,49622784.23,63109804.92,53617293.44,30036466.96,43805907.12,77494957.18,80728589.80,63074544.02,55243711.39,70001354.87,87853589.92,23880203.45,47900763.03,64183563.26,8153792.62,12464659.88,43603107.98,81780592.87,55208750.44,31588787.90,61904180.10,25158204.14,71473006.66,39543744.54,13131945.23,36086630.23,36131735.62,32340609.09,24192309.05,33000624.55,27168362.22,24268898.86,88123741.04,92899030.01,59916589.26,0,81395210.49,192498669.88,283005960.88,64127312.81,39899301.78,29082086.62,13635630.30,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.00,0,63520.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1580260.70,0,2011878.40,1790416.27,3578005.66,7208044.80,126750.00,1151058.18,924514.19,0,0,40722.00,0,305481.10,0,8840771.70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0.00,0,1187101.16,7208044.80,0.00,0.00,0,0,2200000.00,0,0,0,3241159.45,8322000.00,3730000.00,4575048.00,3470000.00,5575020.00,6245820.00,4290730.00,2318049.76,5016751.00,4315582.00,8785211.04,4020000.00,4969416.00,2790500.00,0,0,3744155.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948596.55,2142420.00,1550000.00,4005142.49,2650430.00,1670000.00,7112465.63,7772143.13,2403000.00,2242430.00,1020000.00,1210000.00,1250721.00,1240000.00,1028800.00,156000.00,133482.00,295000.00,579909.48,0,166472.00,639203.11,338500.00,1080000.00,980000.00,785000.00,0,145500.00,0,0,0,0,0,0,0.0
7,应收账款,1580260.70,0,2011878.40,1790416.27,2390904.50,0,126750.00,1151058.18,924514.19,0,215257.32,40722.00,43722.00,305481.10,653753.41,518771.70,1672083.03,1020968.07,658664.67,1184180.00,5018020.34,2567718.73,3716856.95,2704347.03,4062920.79,2116665.60,2874710.42,4981800.46,3337227.44,1602333.15,1528515.91,3602097.23,2485001.31,2153971.35,2085668.86,3254287.04,5098821.38,2777637.84,1773903.56,1777142.34,2414087.86,2491267.22,18170966.66,10431286.48,2128024.09,2701875.29,1698736.38,3592703.14,4757721.35,3940774.10,6446778.82,5766226.22,6195819.04,4985495.09,8292487.16,7828066.79,10655278.89,9885575.20,7709603.74,6457802.64,11989479.51,12115605.27,13531113.67,7949690.24,10866574.46,8361880.46,6766638.20,8391320.54,21191356.12,7874063.18,19170115.64,21299009.60,0,6951163.49,13807405.60,10521852.06,1489487.84,687150.55,1921471.88,4277492.97,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
