,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20091231,20081231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,233402871.54,183635227.17,298316889.77,237890766.02,272816289.25,266094685.61,331246289.03,336825515.29,317525395.30,313100498.57,385737633.66,394300998.85,484519163.93,35810673.80,52083634.65,41856886.53,77762910.18,93430961.53,81590793.00,164796349.95,189002525.22,359345719.32,233933715.06,282745723.72,325440968.44,328014631.81,324783651.87,384526404.86,364141483.37,398155143.49,455092373.80,436623566.00,453991155.52,455726622.09,28462833.23,62517541.98,35465086.84,48107007.84,0.0
3,交易性金融资产,0,0,72153.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-370011.18,689109.34,3009316.30,3605551.49,3438479.57,2001117.00,1371535.60,955262.53,618222.75,440931.50,2807580.93,3180650.50,3062672.35,2650579.99,2089228.46,1743395.17,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450732.27,2578969.60,773365.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,182960089.67,177805011.56,165830319.64,252880201.88,192742585.62,214184314.87,158588335.48,164469394.87,0,104491253.86,0,137013546.03,0,93340994.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,17098733.01,4537776.60,14708227.99,34531869.14,22301890.96,39436839.68,39126869.13,18000000.00,7115269.34,6915000.00,11891334.90,5977500.00,5267997.22,1000000.00,10984335.03,8389151.49,2248776.52,2144223.69,3082701.50,500000.00,300000.00,0,1600000.00,5430000.00,4856719.64,1745982.84,4791455.11,3996424.23,1586000.00,2487800.63,3178581.02,2154335.02,215000.00,5501064.60,244196.60,500000.00,1807261.54,0,0.0
7,应收账款,165861356.66,173267234.96,151122091.65,218348332.74,170440694.66,174747475.19,119461466.35,146469394.87,136386182.99,97576253.86,111595326.72,131036046.03,96770422.69,92340994.57,81359394.72,89806494.60,112703853.85,91999223.95,102883141.56,142517201.45,110682050.52,76590941.86,74506168.71,64276749.93,66159822.63,52963617.97,85858182.73,83664143.13,77558438.99,58176999.99,43949078.94,54285887.10,55437892.19,57536639.77,53641292.14,45464962.07,39183197.95,48706099.23,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
