,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1186858837.95,1169613211.00,1249564237.55,1314235233.83,1063449348.21,1201714230.84,1156819641.04,1298081803.53,1006195526.58,1739924539.29,1836365247.98,2014656655.83,1712554277.78,786390951.84,857683721.46,1000206747.89,663899442.84,621312901.86,805576649.07,869496207.28,841428469.61,800707690.17,874694661.23,1049114279.42,887308317.16,843963543.09,930687580.89,1125372879.44,874620303.35,835503347.07,960425123.70,967624012.04,755069069.63,746836770.54,526623249.05,703426597.92,393171849.87,339235188.54,234229837.25,287005128.67,195289902.56,119209160.74,111023716.47,212422244.72,96298491.37,205122722.96,137711127.86,231777672.47,125619393.37,72803892.78,345032003.79,361035385.82,340250877.54,280755600.33,223603674.56,263046067.05,355618527.17,299998651.08,257015986.92,325099392.41,357554702.59,325684027.06,318661432.84,308286663.48,333336375.47,339737752.30,330611407.60,342269987.74,343710095.44,298723121.22,349236689.76,304466381.34,547320624.86,340621410.00,782070143.54,54578243.81,29917626.73,11677961.61,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000000.00,5500000.00,9000000.00,0,0,1493707.10,1581855.13,6356926.36,3917644.23,1462871.28,1485148.51,1357800.00,3000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2684085.25,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,397544199.49,491409768.92,491743380.39,500563472.59,474848790.86,418811933.74,458754104.10,512256816.82,0,665785113.80,0,547741006.51,0,624543219.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,863942.40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13344966.52,13344966.52,13344966.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189000.00,0,9512000.00,1189000.00,0,0,0,0,0,0,0,0.0
7,应收账款,397544199.49,491409768.92,491743380.39,500563472.59,474848790.86,418811933.74,458754104.10,512256816.82,619049338.79,665785113.80,652132445.79,547741006.51,653026571.30,624543219.97,552689226.89,450383175.12,550887442.00,644552913.82,537528091.15,428562195.00,477098929.76,473818712.41,452574281.23,478382668.16,451099184.53,511877095.08,505720321.48,453340614.76,642174748.89,628963705.01,505463871.24,482126313.84,379735171.98,378989419.80,299148335.89,241968510.42,309616165.03,292941079.35,311132302.72,238362259.68,362180019.52,326656464.88,336448451.90,291346955.48,276071040.62,297815400.42,306730301.84,299951025.29,335298620.34,287398263.80,299070772.33,286047184.20,301411287.10,234375114.31,239089198.75,228652882.97,267407088.30,293827161.41,273807009.20,241488109.72,136936732.78,150238774.33,149331658.48,134053249.26,166293398.63,148680622.12,100615513.04,87892360.49,122514021.90,88579879.08,11996799.01,98000921.56,24098748.90,32390743.07,68791025.44,56206700.25,19644205.32,3706991.30,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,39220813.41,35474598.43,40049094.23,31049150.14,53506751.62,65923529.77,66733099.16,68240849.92,113281121.86,275532681.06,276340942.96,257096895.35,319484667.05,311856868.33,287678520.49,294522617.82,288635889.56,273770846.80,269975434.75,267322203.83,267582914.86,278435575.70,283130497.84,286674138.93,273427683.94,279437377.14,285856141.71,291170069.76,340687793.79,342945867.41,341456745.22,375761615.37,352551103.01,350762808.78,357948991.89,369471700.39,317057230.30,371707742.48,458990901.90,453297948.67,511469333.90,511163040.01,785326985.93,755604158.70,673559446.71,581974716.95,1199669340.21,1163059262.97,772470076.07,721931978.02,772893031.18,753096499.75,307968272.25,343462210.59,341012084.04,339317565.45,293642702.59,311593347.29,313936947.78,314814684.85,308941408.07,315989668.06,297001787.60,317271926.13,171354220.66,160197289.52,198561635.25,148062483.37,172543754.78,171554848.54,162928426.33,223933087.98,214889451.88,413708896.23,184814441.60,52064267.78,15335331.07,309240.00,0.0
10,其他应收款(合计),90405220.44,109136922.81,95056080.88,97607399.45,154426232.28,143328282.03,152509720.62,145882301.35,0,177631410.96,0,143359133.07,0,132537831.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
