,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,130972317.81,107079045.50,51028486.10,34789691.29,93277191.04,80313207.15,143046047.10,191181147.60,222880885.78,220855898.58,166866777.74,161718676.06,118684562.41,116967611.75,35292110.63,86210744.24,156732235.46,38678634.49,187306425.07,125472322.02,28104642.74,34983663.93,49508278.81,18736027.88,73523302.24,35952286.66,96482144.35,159714464.28,70342977.54,234634073.02,58387824.35,76572434.65,70263448.29,147465568.11,107859087.53,121346338.21,127345056.31,118244138.81,86518228.94,142194484.82,56878200.32,43755017.18,76582115.36,89376166.90,57763125.67,43434761.63,51497927.24,78582343.23,58150291.95,60639347.64,80816725.39,89551385.67,72178876.26,88946688.20,104669546.92,83913571.01,109890884.50,83983628.85,92031833.06,70731718.93,101795853.45,84241127.09,102962936.66,157818459.95,240237152.36,136875310.14,126979955.09,167392409.17,135418900.64,122605060.40,223297493.84,141732675.66,162878708.03,298027483.35,348429339.74,433496186.04,280362677.70,153027392.38,222695688.90,149900601.31,235137208.29,0,197175647.64,0,166438153.04,0,259598000.00,0,119215678.28,52571029.22,0.0
3,交易性金融资产,169240202.24,154648384.10,177243731.62,237405705.36,90861249.20,0,0,3379807.91,3712676.96,3001113.44,2387620.00,0,0,0,14733065.68,13992955.28,20165450.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362500.00,362500.00,320018.80,320018.80,311480.80,524244.80,532829.40,332829.40,350342.90,352322.90,398180.00,398180.00,5061249.28,5061249.28,9394751.49,9394751.49,10539394.16,5977476.00,6036521.76,11516308.00,54323572.40,57517827.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,2004857.02,9994938.45,5822373.16,2576259.25,772629.81,3625492.24,1730733.79,96595.58,102909.18,0,265025.67,0,471040.71,0,6909311.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812739.72,0,26069652.00,0,0,0,0,0,0,0,0,0,0,0,0,950000.00,1870000.00,1210000.00,500000.00,100000.00,200000.00,0,0,2514320.60,2542670.00,1310000.00,1019800.00,2274800.00,3825000.00,1600000.00,2442000.00,4471564.53,4159905.73,3240000.00,0,0,0,809141.80,62000.00,512000.00,0,0,6740.00,6740.00,0,0,0,0,0,0,0,0,0,0,400000.00,900000.00,500000.00,580000.00,0,370000.00,0,0,0,326600.00,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,2004857.02,9994938.45,5822373.16,2576259.25,772629.81,3625492.24,1730733.79,96595.58,102909.18,206518.74,265025.67,0,471040.71,7391378.18,6909311.56,36673340.82,7316284.06,23735660.08,59117802.43,67731887.61,66318962.75,58505109.85,30176180.83,28506906.53,29860726.38,34760073.26,14891750.44,34607681.46,33877774.55,44102282.05,40213500.68,45989044.39,39815390.67,43662129.68,43860937.38,45764150.39,38103552.30,48760529.21,75910252.03,64715164.00,71066765.54,81102230.63,80886545.88,59810511.86,72451753.79,77395075.37,65891756.34,65515914.05,87226183.18,81925455.11,42502695.30,45543173.42,64972500.59,84074257.92,63982978.74,53303536.56,49112728.17,74021996.01,58541152.04,61636462.43,57609039.07,123457678.10,105555705.56,80736364.25,112334695.14,131673265.79,119966274.11,92016007.89,103513009.30,162057092.92,153801939.31,123827461.07,93232544.33,147532858.17,97000424.73,135577690.62,101936530.28,128772126.85,100184550.36,111723569.72,92267551.69,0,71424500.70,0,47382489.09,0,0,0,45733439.86,54402446.14,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
