,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,20548124.75,21796513.65,26638037.07,27591237.15,22558764.34,24537519.75,34140058.11,46559632.77,48930747.35,62085245.85,112473928.42,8661426.20,7587333.22,11336604.68,7632249.85,283390118.12,2116237.49,3661622.06,28875657.91,4312922.16,50205355.91,29916816.68,30254598.11,41729497.13,83432334.17,15444820.96,23525846.88,35531017.44,46520064.72,57714666.28,29595302.51,28901485.82,38156479.57,43460719.21,65949471.65,98399917.15,33036892.39,52149590.08,52210687.57,29928486.55,3000354.43,315081596.97,316176398.86,643556910.20,804266348.17,230247460.18,227260992.12,121949788.75,35062200.10,114732829.79,197179500.24,342741213.29,1362945820.64,1400510300.05,1456403891.06,1617831396.64,1679258993.90,921062070.13,859864058.29,903727524.63,557518263.88,1156568143.51,1243772757.11,1310283611.52,1176276491.66,1003704519.49,1090651723.37,1057143874.27,1402745614.61,1398384098.45,341279986.67,558170773.11,90520344.62,94465155.67,355167856.91,371063214.01,16874671.33,28766412.96,12289951.10,57198009.08,0,8600450.55,7341810.12,9040139.85,0.0
3,交易性金融资产,720000000.00,720000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000.00,3250000.00,100281382.81,168247872.72,166301315.01,166348360.31,166348360.31,109733862.67,110083862.67,10300000.00,0,400000.00,400000.00,1000000.00,0,0,0,0,0,0,0,0,20000000.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,13462303.47,17306952.18,16206265.03,17712754.40,23069825.41,24464427.62,22490116.72,16184946.10,0,15951861.17,0,8494371.05,0,5230263.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,5847250.00,3113961.10,4700911.00,5007574.60,8862946.00,11134718.49,7958491.05,6628491.05,5470000.00,5160400.00,6980000.00,3691000.00,0,0,0,0,0,0,200000.00,400000.00,0,0,0,0,0,0,0,0,0,540000.00,90000.00,0,30000.00,0,0,0,0,1010000.00,3640000.00,3100000.00,1400000.00,400000.00,2472600.00,2500000.00,150000.00,600000.00,11635000.00,4467711.05,14374581.21,9011714.50,1589633.85,6455030.00,2505000.00,3252709.92,12414305.17,15136715.22,4177872.30,5344722.62,16428675.00,18649911.77,3195892.85,3393178.10,6317207.37,11405488.22,9514022.13,8342123.35,10441400.00,9205000.00,4774047.49,3948500.00,400000.00,1740000.00,21317388.00,2954430.00,2120000.00,8237960.00,0,320000.00,0,0,0,0,0,0,0.0
7,应收账款,7615053.47,14192991.08,11505354.03,12705179.80,14206879.41,13329709.13,14531625.67,9556455.05,8265590.37,10791461.17,8711070.23,4803371.05,5261586.25,5230263.65,7907994.27,6142111.15,11065582.93,6053488.11,16245499.96,12897500.03,7779656.65,7956934.67,5052875.53,6591023.59,4895239.90,10285452.94,12170655.60,15260914.29,9576172.68,2493172.68,2478423.23,2468317.30,4690469.11,2613758.86,2939064.75,3060286.19,3965199.04,3994741.14,4883999.63,3998299.63,13278776.88,11349769.18,9876465.57,9300914.09,14674654.45,7335127.85,8279299.99,8805311.94,23306316.99,40180549.74,40213808.08,47974725.50,81486360.54,61999947.26,73021987.65,75254933.07,83951178.31,60701800.28,66790150.30,58400690.69,80999441.46,73311853.23,90687688.02,77207014.64,71017154.30,89134808.09,101633544.78,86267153.67,119097961.09,109183064.20,125029573.90,96133113.08,110896726.85,111633089.87,141054354.42,124158089.18,150961467.52,137957867.68,123038315.02,100275485.72,0,88620815.46,69392661.46,80887403.53,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
