37,油气资产,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0.0
39,无形资产,10475758.07,10367495.24,0,10528090.25,10114083.23,343756.81,0.0
40,开发支出,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0.0
42,长期待摊费用,5281573.27,7324603.69,0,8555863.58,3779686.16,5016532.08,0.0
43,递延所得税资产,584176.69,535869.63,0,373004.02,272549.32,160448.39,0.0
44,其他非流动资产,2570863.75,2908976.58,0,3735875.52,30886890.22,677835.00,0.0
45,非流动资产合计,152984784.96,150707085.61,0,137181711.59,93517782.88,38868189.30,0.0
46,资产总计,698028694.51,288372249.68,261607500.00,267118047.51,189651703.06,160116478.89,0.0
47,流动负债,,,,,,,
48,短期借款,0,0,0,0,0,3000000.00,0.0
49,交易性金融负债,0,0,0,0,0,0,0.0
50,应付票据及应付账款,8646260.50,10516983.61,0,11462003.04,7767779.69,6133442.79,0.0
51,应付票据,0,0,0,0,0,0,0.0
52,应付账款,8646260.50,10516983.61,0,11462003.04,7767779.69,6133442.79,0.0
53,预收款项,5145647.30,6335951.05,0,6380975.52,6295828.12,4382140.00,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0.0
55,应付职工薪酬,8638426.39,7035908.00,0,8844043.66,7748021.20,6423473.71,0.0
56,应交税费,693542.35,2429098.02,0,4594754.41,3662567.46,4747978.71,0.0
57,其他应付款(合计),23586503.55,11600785.85,0,24421854.70,1635543.15,2120202.45,0.0
58,应付利息,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0.0
60,其他应付款,0,11600785.85,0,24421854.70,1635543.15,2120202.45,0.0
61,预提费用,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,3889354.17,3926920.83,0,0,155576.02,181864.28,0.0
65,其他流动负债,0,165969.16,0,408634.58,736028.45,950912.50,0.0
66,流动负债合计,50599734.26,42011616.52,0,56112265.91,28001344.09,27940014.44,0.0
67,非流动负债,,,,,,,
68,长期借款,21110645.83,21073079.17,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,172586.41,0.0
73,长期应付款,0,0,0,0,0,172586.41,0.0
74,专项应付款,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0.0
76,递延所得税负债,520467.11,520467.11,0,567735.08,0,0,0.0
77,长期递延收益,223000.00,0,0,0,0,1027535.79,0.0
78,其他非流动负债,0,0,0,0,0,0,0.0
79,非流动负债合计,21854112.94,21593546.28,0,567735.08,0.00,1200122.20,0.0
80,负债合计,72453847.20,63605162.80,52851000.00,56680000.99,28001344.09,29140136.64,0.0
81,所有者权益,,,,,,,
82,实收资本(或股本),62196341.00,46646341.00,0,46646341.00,46646341.00,46646341.00,0.0
83,资本公积,445671647.00,61750790.04,0,59583918.28,59583918.28,58982201.38,0.0
84,减：库存股,0,0,0,0,0,0,0.0
85,其他综合收益,-10745.66,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0.0
87,盈余公积,10409886.91,10409886.91,0,10409886.91,5533945.45,2555865.35,0.0
88,一般风险准备,0,0,0,0,0,0,0.0
89,未分配利润,106378137.23,104598347.68,0,93151050.03,49886154.24,22791934.52,0.0
90,归属于母公司股东权益合计,624645266.48,223405365.63,207945700.00,209791196.22,161650358.97,130976342.25,0.0
91,少数股东权益,929580.83,1361721.25,0,646850.30,0,0,0.0
92,所有者权益(或股东权益)合计,625574847.31,224767086.88,208756500.00,210438046.52,161650358.97,130976342.25,0.0
93,负债和所有者权益(或股东权益)总计,698028694.51,288372249.68,261607500.00,267118047.51,189651703.06,160116478.89,0.0
