,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19981231,19971231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,210365374.25,248454891.41,287424524.77,308541267.52,252594342.91,357516164.19,344610021.37,260380291.06,178883322.80,115302440.49,175925984.13,300845056.04,222561148.17,216827139.76,219377067.30,281822438.50,204166052.64,186664570.00,326618393.78,384615334.22,239413762.19,287847555.38,240714153.79,381224896.40,198281918.41,254857608.67,365434024.71,427430555.43,309141684.07,377096452.17,370436434.49,337921467.36,341101122.09,509315088.95,583722050.02,701080739.23,617500493.96,548648483.82,641963042.14,645357346.36,614832769.68,576543953.89,549955266.32,558163942.28,542991523.97,472799040.61,453240460.55,540870935.35,387374757.84,368986570.13,421106752.51,417069003.64,323774426.92,296153427.75,279459986.48,331590274.78,243031118.18,211517119.49,224767579.63,307581806.61,272642916.08,304773249.78,301713947.58,367707167.87,208155155.17,224222285.09,216832878.28,354879722.17,235606705.88,322349143.21,312309233.61,247415437.31,193251985.38,396352278.22,51071454.55,94534781.14,86394376.80,83698913.96,0.0
3,交易性金融资产,0,0.00,0,0,0,0,0,0,0,0,0,0,15843791.00,15997517.01,7871924.12,41806484.19,0,0,0,0,0,0,0,0,0,0,0,0,32680.00,0,149145.00,0,299430.00,0,0,0,81700.00,26200.00,0,0,0,0,0,0,0,0,0,0,0,0,141150.00,472000.00,1927480.00,1909800.00,1956000.00,3893000.00,8595809.80,9227318.20,7981644.34,2424160.00,7742296.62,5593604.57,6247120.00,500000.00,108147722.00,109422969.60,106466696.61,3813557.31,111000000.00,0,0,100000000.00,200000000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,112616587.00,91688035.63,91609653.02,71650289.41,92062260.24,82005347.97,91687975.58,95675109.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,1111912.00,858485.00,858485.00,858485.00,0,600000.00,600000.00,800000.00,0.00,600000.00,100000.00,2434665.00,1320000.00,1888450.00,6212010.10,9095175.00,7417948.80,34116413.91,23955292.07,21497235.00,8643631.45,10116693.36,31563449.33,49051652.60,38679710.64,24310225.11,46524582.11,45150256.64,41515793.95,32767022.00,38704031.90,37799218.53,34415135.00,20058715.41,12478353.10,16605714.08,21286320.33,22822636.11,16768198.84,13951230.82,20577394.10,13292014.26,13908101.16,32600250.77,15225236.17,15672186.82,18237573.38,27008716.83,30215481.64,23055902.13,26421839.93,10392814.79,12914713.75,5558615.96,6840567.00,4206361.00,4892119.47,4998182.51,32767788.65,20928998.00,126520.00,4417917.10,11606392.00,11606392.00,1074491.20,200000.00,0,0,2219812.80,3349149.80,0,210000.00,800000.00,1200000.00,0,0,0,0,0.0
7,应收账款,111504675.00,90829550.63,90751168.02,70791804.41,92062260.24,81405347.97,91087975.58,94875109.37,170166854.00,216370974.49,202256243.47,149498126.55,310913262.31,291445404.76,276109966.70,226676505.34,274788830.46,254066581.65,206498086.99,247466155.87,334566623.25,401463663.06,399423371.40,424603682.74,472948799.70,487599156.10,250725768.81,317677098.48,280988224.06,307084631.09,404329754.47,337064602.13,297715775.19,273649228.88,243553226.42,262340209.29,210077282.24,126582652.95,116765806.89,94415992.03,130464209.85,135117448.43,136287660.42,108983328.33,128251140.42,138226023.67,122598795.12,106183848.08,191505083.05,181466576.30,177601086.96,166957247.38,172854957.68,163969792.14,174389429.84,181408503.56,194595191.11,208384155.21,266362638.36,216788506.25,268059940.59,262904747.40,258862833.61,219449419.87,280899044.84,251705404.34,267746196.24,261798746.96,252536420.22,281172744.70,287856967.57,258197788.26,207504194.32,191622522.47,282587070.12,226679255.90,273385593.92,198336451.84,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1173592.35,951924.87,534053.34,3348130.45,6018094.92,6349397.65,2281586.36,3803348.53,29569110.42,39312605.75,56141715.94,15249651.19,70282948.50,51226612.47,79283139.15,44733547.30,76333387.78,41808636.16,115408113.15,45056843.86,7110219.38,5342740.72,4832040.63,6141977.09,32426388.61,32294349.47,17410079.66,7561195.34,36453724.03,49000056.83,45670695.53,44779145.62,85362158.31,40245139.46,55952528.22,56083797.55,67640382.46,59229551.91,56007483.82,20577217.88,38332626.32,35543884.20,25113585.30,23847160.17,81676832.83,80565057.67,61154159.86,51909439.24,52708074.25,61343071.47,55494060.58,43229993.22,51290684.08,62059091.22,49947025.22,61040512.89,71258443.88,65689587.50,98209086.07,20190335.86,59411800.85,27146991.82,44550014.92,34203294.79,24904808.09,11090738.78,7868367.55,8333902.03,7181293.68,6664674.12,3195178.30,2422855.15,9286656.64,7489089.61,7376572.93,8499279.01,10017432.69,7854801.15,0.0
10,其他应收款(合计),2977465.03,3873531.41,2487054.03,5130036.81,2761546.60,2890740.80,1874537.34,2639686.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
