,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19950630,19941231,19940630,19931231,19921231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,121798044.35,121244650.60,144210545.78,180904010.23,25289630.47,35109614.35,39686017.38,44157726.00,56210497.60,73082675.00,82846307.05,101587186.63,117995779.83,140047607.69,140448563.70,164373811.70,104505776.17,116739608.78,220802222.10,124508684.26,97759349.62,123468769.07,124145095.12,143200576.89,178334660.98,63354241.04,2809146.22,100329661.03,6837413.84,6614071.29,33112194.42,83724487.94,17423001.15,24602830.96,19550165.78,57611302.15,20000950.41,22028740.91,22102597.49,40925764.32,25771492.14,44600661.50,34873771.25,29167455.89,30583464.81,24269372.88,43077079.76,59974071.97,60696435.82,47136982.80,59560454.39,9974524.06,8370528.58,18108500.35,14163770.74,15987482.58,24609700.25,23267083.37,21295214.62,16743310.52,12079061.05,12823668.06,433601115.44,26465490.35,34295317.49,194207529.89,390853100.40,476747483.18,98818636.14,92683957.03,130948421.87,356130537.82,120718234.87,148375496.22,83580542.28,135460773.47,46088534.61,72286358.58,71666114.29,112200774.52,0,37305931.51,0,20032093.57,0,10449200.00,0,51999799.09,7195259.83,0.0
3,交易性金融资产,444627.65,398164.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000.00,45000.00,400000.00,-2044774.00,50000000.00,11420000.00,162508200.00,164329000.00,164329000.00,164529000.00,55231347.95,75201250.82,10050000.00,13050000.00,90000000.00,90000000.00,37000000.00,21000000.00,0,2000000.00,0,2000000.00,0,10280000.00,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,113936204.15,126168110.34,131814578.70,129961413.70,133267262.12,131604097.78,130529732.05,115918062.14,0,107282066.35,0,101228978.17,0,94727844.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,1100000.00,0,0,0,0,0,0,0,190300.00,210000.00,0,0.00,0,80000.00,463576.00,750000.00,440000.00,1868409.80,2826211.80,3140116.78,3887351.56,5216923.70,6498489.04,6308277.61,7861180.94,7461175.59,6681690.47,9103553.71,7279292.59,7737447.15,7346265.35,11519061.35,10335541.59,9222640.31,5476943.75,7499727.71,7988880.98,6755927.30,6577530.31,5365544.28,5941637.99,6521623.79,6087808.10,5153451.81,6374412.70,5974753.48,4710915.76,5261173.14,4263412.00,8246018.93,6247905.60,3459609.57,3916082.03,0,3550899.96,0,78640960.00,78640960.00,82360000.00,85360000.00,0,0,0,0,0,0,0,100000.00,0,200000.00,0,0,0,0,0,0,0,0.0
7,应收账款,113936204.15,126168110.34,131814578.70,129961413.70,133267262.12,131604097.78,130529732.05,115918062.14,107566665.40,107282066.35,100308199.54,101228978.17,107935412.48,94727844.57,92018664.46,91522361.34,83714840.28,72377494.20,85924524.42,80087251.40,44825427.71,62311340.49,71945158.93,73147147.06,65938686.31,75126323.12,83361420.32,79907133.53,85266851.72,112345294.25,87978913.30,79305420.27,121202444.54,119050437.13,92272792.21,83397992.97,129377320.02,124477870.52,117330285.33,111917627.04,136772252.73,140817154.30,139919488.65,127121401.41,202512839.85,206276990.92,171236224.13,171236224.13,218168970.80,170353274.30,171266035.38,177484741.37,240718957.91,243255921.90,251280909.10,231559691.15,220889175.13,221038040.18,274502590.57,286100516.62,292739985.81,304086075.62,162615297.53,241519112.70,169534786.26,179279439.53,146285637.23,173296809.41,264445299.77,284408979.26,283899100.99,251794767.95,356847735.78,117317799.19,105856686.99,114850451.22,76178718.60,81014368.96,53347063.18,36294140.20,0,25403265.88,0,10586301.58,0,0,0,7923318.84,4107002.55,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,2865081.49,6957336.08,4933330.27,5760511.42,9602929.45,8015602.32,4338165.47,6603402.90,11434989.17,7135245.81,8350394.58,8941721.36,11677082.45,12370238.78,12732977.39,9068238.62,9504410.44,10929483.82,8969284.53,8047946.30,8830834.85,7557733.92,7620345.33,12144808.97,15417615.07,11697926.82,5535551.79,7429075.13,5585700.83,6091390.71,3701645.49,5046466.24,3528073.51,3780511.47,3600423.98,3638275.00,5761485.64,4280643.01,4447957.44,2595188.12,5558347.15,5551461.37,4273933.23,2925296.57,4661569.57,5151521.07,8743209.57,6211604.59,13014726.38,7649798.56,18445370.81,9766686.42,532059733.57,533291018.18,533205893.16,534847738.06,1174001024.34,1174126483.19,649201133.05,652483371.90,968929968.48,968875641.40,575472636.84,971949448.64,390611953.73,393886669.76,395177203.45,384253325.60,83704930.70,87531296.23,86569375.32,89114628.52,169593954.18,26170429.05,116743081.97,83375524.84,29878765.00,23021017.19,41413795.11,12768839.40,0,8604522.87,0,6800.00,0,0,0,1782110.01,0,0.0
10,其他应收款(合计),2407786.72,1613975.90,2811455.44,2858645.68,4639313.52,4041758.68,9348669.21,27403633.71,0,32572002.34,0,47270341.96,0,20120021.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,5424780.60,5424780.60,3720115.80,3720115.80,3720115.80,3720115.80,2232142.13,2232142.13,2232142.13,2232142.13,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,1227257.74,627257.74,627257.74,627257.74,627257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,27257.74,427257.74,27257.74,27257.74,27257.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
