,报表日期,20191231,20190930,20190630,20181231,20180630,20171231,20170630,20170331,20161231,20160630,20151231,20150630,20150331,20141231,20140630,20131231,20130630,20121231,20111231,20110630,20101231,20100630,20091231,20090630,20081231,20080630,20080331,20071231,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050630,20041231,20040630,20040331,20031231,20021231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,13458572542.78,16632890223.84,17524467788.96,11423928600.00,12394745600.00,10270379900.00,14593328045.28,17024391096.97,8625535300.00,18812782281.38,15974770200.00,31832423596.61,18192202798.00,8813853507.30,7742634475.00,6280847546.41,7125790259.00,6079423680.00,7551016611.00,8209855704.85,8760940624.00,10670619918.43,12339750966.00,8655117807.64,7085354611.00,7173242859.28,0,16121892165.00,7217487039.14,0,3412730426.00,0,2607215421.56,0,1283241902.00,1120073298.35,1724046816.00,1777247254.09,0,1839545493.00,795430643.00,0.0
3,其中：客户资金存款,12360905897.71,15326603405.57,15748518593.42,10361192500.00,10710571800.00,8802956700.00,0,13645595899.35,7089180800.00,15549391105.25,14717216500.00,27455357489.60,16576193131.00,7631335124.65,5912458274.00,5227452935.98,5844302569.00,5738011417.00,6280526050.00,8114334088.33,8101399118.00,10099290711.79,11728732613.00,7476560956.65,6649884221.00,6754290684.17,0,15180696818.00,6747324021.91,0,2966485939.00,0,2260780339.14,0,766284338.00,804142177.53,1343825189.00,1587875385.88,0,1357312821.00,753224685.00,0.0
4,结算备付金,7028110815.31,3401671107.43,2273942732.16,4040456800.00,2406876400.00,4867563200.00,2588291929.21,3211746736.00,8821447100.00,3725128401.45,7077675500.00,3383323526.02,2040870849.00,7536397578.29,1014505026.00,942113512.50,1185294351.00,643035045.00,818591581.00,731887887.59,3643992255.00,744351145.49,860591215.00,652406687.99,437323241.00,870922908.95,0,1651296772.00,3960337872.10,0,948483049.00,0,1163310144.13,0,562564004.00,620073163.20,229729450.00,164301718.27,0,325835082.00,1632659071.00,0.0
5,其中：客户备付金,6681098280.75,3083739873.77,1985747599.57,3892134900.00,2244026100.00,4657696900.00,0,0,8559522200.00,3472408584.24,6804761500.00,2885446026.91,1753568373.00,7084207451.35,871544608.00,782065687.63,1088115138.00,555310481.00,721467953.00,641647272.99,3574027577.00,682035609.68,825274588.00,395722395.08,401067489.00,688916086.33,0,1579897549.00,3684132777.96,0,824052085.00,0,867315401.61,0,559645538.00,552787471.61,108930637.00,113596257.09,0,0,1632659071.00,0.0
6,融出资金,8431849678.02,8039818554.25,7981007132.72,6115313200.00,7370464800.00,8508283200.00,7406588684.97,8107792821.03,8513605700.00,7585276950.13,10545560500.00,16643959862.12,11966178494.00,8776305818.33,2130055458.00,1973700853.16,1140778195.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,8573297624.93,8936653023.69,9566042900.95,5980953800.00,5263260000.00,5980427000.00,5496897637.69,4588557979.10,4087962400.00,3217423904.47,6880205500.00,3691190216.81,4827039290.00,3686804172.95,3610594817.00,3041229545.75,2892331826.00,4148198067.00,3090402720.00,1860306225.28,2167898163.00,3173995209.54,2087377701.00,1995867464.49,3775657285.00,2633969088.14,0,1614751330.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
8,衍生金融资产,0,0,0,0,0,0,0,0,0,2910962.80,0,0,0,0,0,0,0,0,1063900.00,12707389.61,5616600.00,0,0,0,4216800.00,1812600.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,买入返售金融资产,4878838008.58,5555876465.85,7397924490.95,10209406900.00,14432288400.00,11399276200.00,9494128300.00,6963905834.25,8145236800.00,1889721228.15,4903280000.00,1227480000.00,1703060000.00,3095890000.00,1484650000.00,585870000.00,153090000.00,101000000.00,229200000.00,1220000000.00,0,996086770.49,0,0,0,0,0,1659116657.00,0,0,0,0,50000812.50,0,0,19800000.00,631949110.00,168800000.00,0,505002250.00,384215111.00,0.0
10,应收账款,2826881764.94,3022743508.95,3247128378.32,3053312200.00,529076800.00,475099900.00,608440408.10,244553813.50,317075000.00,377420757.46,315509500.00,185104743.30,159117174.00,167123425.45,136684481.00,105914490.61,0,0,0,0,0,0,0,0,0,0,0,0,138584754.40,0,126048149.00,0,95725964.31,0,58889220.00,154079841.46,143364332.00,98415829.32,0,34968597.00,21404028.00,0.0
11,应收利息,0,0,0,122921400.00,132787300.00,146573500.00,226508239.89,215574059.33,134908000.00,265674773.20,197640600.00,173796479.15,129696870.00,87169709.55,41078403.00,41027761.31,14405049.00,6305668.00,7954040.00,4807626.45,5682694.00,5603376.15,7404494.00,5115545.74,4195907.00,7870277.71,0,13464287.00,8680157.22,0,0,0,2324402.22,0,602083.00,15981624.07,3019548.00,1888889.53,0,2089034.00,1951804.00,0.0
12,存出保证金,1395298663.13,1156672082.84,1660311104.86,1655916300.00,1577416800.00,1247934700.00,1001305793.40,1237439993.12,1028348200.00,603127916.09,371541600.00,1591549944.20,1681980984.00,997066726.40,591379065.00,542885401.57,542862590.00,601735096.00,507413689.00,181476810.96,315465050.00,166804027.60,239741559.00,125238851.24,89369239.00,246114992.46,0,163338012.00,126050742.36,0,38458732.00,0,26831183.02,0,22849554.00,19960093.61,16334299.00,16250728.17,0,13623386.00,11831598.00,0.0
13,可供出售金融资产,0,0,0,4131951700.00,3501208200.00,3185732200.00,1725873014.71,1297115466.03,5607389500.00,7606717103.07,5931704800.00,4379880657.13,3348490308.00,3671076875.83,3264781494.00,4050065141.38,1441610308.00,1495195811.00,1254783070.00,1354652870.00,1403830356.00,665856139.45,1070888164.00,135264350.00,1786155260.00,0,0,120860211.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1370000000.00,20000000.00,0,0,0,134269720.00,130788580.00,0,0,0,0,0,20481466.20,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,长期股权投资,0,0,0,0,0,0,0,0,0,27250000.00,1500000.00,2900000.00,237090000.00,1500000.00,237090000.00,235590000.00,236861847.00,236861847.00,219101847.00,426000000.00,151331847.00,226000000.00,1400000.00,226000000.00,1400000.00,75000000.00,0,0,16125990.17,0,16125990.00,0,53392112.17,0,17823070.00,20660451.50,20756404.00,20660451.50,0,20660452.00,22533211.00,0.0
16,固定资产,76752558.26,67723586.76,67755992.02,72769900.00,79834600.00,85427200.00,93188157.76,93540111.94,96625500.00,104108768.80,115208200.00,92130032.67,88023285.00,85130845.42,83181025.00,88542344.23,89934329.00,91946967.00,117209596.00,109564650.59,112367762.00,109938151.64,120998153.00,113836342.60,111416749.00,75459963.12,0,110919522.00,109704994.95,0,117778119.00,0,95322770.58,0,124237808.00,111534021.52,138838213.00,114790952.39,0,107113505.00,125877998.00,0.0
