,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1441247759.87,1148264923.40,1396133178.38,1620199576.87,1504183795.19,1366300029.95,269710763.67,611713019.87,281531445.03,330406735.04,261899091.86,222446801.74,222680135.55,330432476.09,421881788.56,218478257.32,203607770.03,281274051.86,223886989.52,262848194.09,220427144.43,238015068.73,343188998.76,576411297.61,214324013.75,216410743.01,357168218.74,283501789.53,244789050.45,451314844.91,175745163.48,422634387.51,323385119.48,404447404.55,324762581.98,389999333.57,155025501.43,350443949.11,211627191.06,178483824.84,145689651.69,128999075.88,324264791.72,365537357.63,316780113.71,392395291.83,447084331.46,435695009.46,500506129.52,460717455.90,407111549.87,501821967.31,579966126.75,637598713.81,663562449.97,493198451.33,467201543.53,542083706.80,526123335.61,687770609.92,431367146.93,458539130.19,414391912.49,543183294.64,454849740.16,239044206.03,227218708.57,313394707.00,312338250.35,402364336.04,351655982.20,432499517.67,639450014.24,800890516.42,120611928.67,267479241.31,190463960.40,289096892.17,136294662.94,169105661.98,0,40918821.81,24836430.00,20444180.00,0.0
3,交易性金融资产,260000000.00,0,0,0,0,0,3457164.00,3488552.00,5107734.00,3914532.00,4001970.00,3865208.00,3544602.00,3567022.00,3192608.00,5196050.00,2604000.00,3156285.00,0,0,0,0,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,20165999.00,25019590.00,10483156.00,40294392.00,19979768.88,33027458.46,0,0,974581.65,974581.65,1374581.65,974581.65,1042754.40,1042754.40,1042754.40,1042754.40,1029050.60,1029050.60,1029050.60,1029050.60,975642.00,975642.00,975642.00,975642.00,13718409.75,13718409.75,13718409.75,13718409.75,12577640.00,12577730.00,12550000.00,12550000.00,0,13612000.00,0,10000000.00,0,0,0,700000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3188359.26,7820633.26,6255333.21,1139809.25,3735331.12,7819222.63,7370286.99,1896353.02,0,9285388.71,0,1523001.25,0,9232327.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0.00,0.00,0.00,0,0.00,0.00,0.00,0,0,0,0,0,0,0,380000.00,100000.00,100000.00,978928.12,1252769.28,429152.74,250000.00,7299621.87,982705.00,984556.99,3082079.04,3639121.78,0,6270000.00,1450000.00,1180000.00,1188965.46,250227.10,345962.44,4002381.54,8482477.41,13116206.47,15045947.57,10577270.31,34686462.47,39578959.33,33463918.00,7157266.37,3067809.80,5200000.00,2428000.00,920000.00,670000.00,0,0,800000.00,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,3188359.26,7820633.26,6255333.21,1139809.25,3735331.12,7819222.63,7370286.99,1896353.02,5154084.22,9285388.71,5827681.92,1523001.25,4964401.40,9232327.85,8826209.60,3202023.63,22841391.41,21950655.44,14919497.66,7744066.07,6662769.49,11637759.03,5890151.81,1882451.10,97168286.65,100845031.75,4612965.40,5016594.70,2679000.00,3836447.70,1000000.00,0,0,0,0,581484.67,1361361.16,810291.28,780297.87,2106890.68,1985462.00,4687585.40,10914757.52,9556621.72,10532185.55,8182583.54,10664522.59,10309682.51,91882061.73,65611859.25,79779182.21,47596799.74,63421157.66,79337639.07,68051209.01,54589805.27,57254531.00,50445965.62,72553182.93,35627582.66,93800240.43,98772736.39,85145997.45,130040397.19,159509791.36,170557747.59,136284792.06,131157078.50,139370552.43,135803932.66,147185068.51,124977416.25,132128027.44,129335389.54,112578853.49,120394951.05,48048693.00,39560699.42,14183362.07,8952344.15,0,8276501.96,8930290.00,16074720.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
