,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20031231,20021231,20011231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,899283907.57,1376066520.47,1154029173.85,1106071003.53,930968242.76,815604539.96,721604736.02,932330377.27,613858431.65,599108752.44,595439153.19,548329711.95,583026389.09,646496489.46,572071097.57,690987630.12,415543933.71,525545650.19,650720592.46,680887871.41,764794967.28,757974700.66,779489772.24,794656951.08,831106065.59,817869461.81,921671576.16,817132147.52,930017711.38,892094553.95,638631507.53,618670876.58,538446009.05,449620690.24,536187059.61,578857295.78,692691493.04,666382297.39,711155265.27,720520998.26,749384339.86,990769381.89,759332447.40,348018028.69,382218767.35,463259827.52,396193469.67,498798091.13,483098552.61,465199774.01,432964874.76,468391091.85,424957757.72,449299754.71,416449389.12,409111687.52,410112713.03,417641137.62,394785514.31,397971346.38,383852221.15,389787965.07,114887441.81,116772958.09,99632702.75,0.0
3,交易性金融资产,83815164.00,71968222.00,98246312.00,80927311.02,88271939.98,96810000.00,172086000.00,208000000.00,144994620.00,25819900.00,20592286.00,21166100.00,24729000.00,28860449.99,28634450.00,28813000.00,82276993.00,72012442.34,56453104.00,52049229.32,40441965.00,37052883.30,37820676.40,39978932.78,47555642.80,27200661.80,15557400.00,37372580.00,48244142.00,56409700.00,65523780.00,91068800.05,101277800.00,98501971.90,75013920.00,60121916.78,32877415.00,30764085.15,24036377.40,39154895.00,55875520.14,27227500.00,91744306.31,151736349.70,76844744.67,948894.33,29075565.27,40841666.92,73214101.79,60909887.37,37434414.80,1446199.46,0,0,0,0,0,0,0,0,0,0,50585.20,580072.90,151424.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,613842275.78,588964627.21,482916908.21,490967413.91,445548196.62,542124890.22,526362814.36,408010145.20,0,450348373.84,0,526195580.25,0,594926512.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,482125310.26,464450182.90,400019883.24,388530806.57,289859978.89,388338924.23,363502927.78,280327229.22,291327135.32,331285941.84,346633261.70,344344910.23,331597620.98,382888407.38,346836505.20,294183510.98,346818143.16,304626431.04,316527793.48,342264535.12,321959819.24,307203795.15,275858540.54,275515404.62,252340608.72,284577089.23,266196582.71,236635311.02,216413992.93,213912789.32,209872821.91,181130002.52,147806699.58,151200666.99,109696254.42,75407058.96,68898234.11,78693469.53,46715678.68,33097639.71,45288529.46,57388009.09,73398308.20,78493531.56,102116932.01,104285294.98,115708565.50,89851222.25,76201616.90,90481881.82,76313153.61,73849346.73,30513179.71,53739628.86,35857300.43,57774452.54,10709394.80,29195694.39,15279003.78,42662251.51,11338251.14,18297242.16,4135322.01,0,0,0.0
7,应收账款,131716965.52,124514444.31,82897024.97,102436607.34,155688217.73,153785965.99,162859886.58,127682915.98,142303286.97,119062432.00,96774684.76,181850670.02,200088840.11,212038105.29,210933628.74,192180493.26,207369850.31,197951811.84,213423572.58,192499302.70,229689283.26,223942049.87,226474602.34,184996254.12,214201613.65,191562484.49,210569416.71,143092931.63,169041325.60,166561730.03,187037933.42,129257126.75,143778251.69,132269778.56,137316061.71,118210171.76,122736983.48,128222071.73,129615381.53,110662685.36,121182252.04,119343201.37,97118004.53,100570200.35,86560329.27,40284700.42,52033894.16,61081518.42,57226203.12,42287228.26,52386125.46,52107868.39,59900394.37,57427166.56,53744328.64,30977301.41,35212901.40,39198373.13,36997264.22,30051108.08,37969752.38,40323513.98,42305912.54,47135558.70,40583857.19,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
