,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19951231,19941231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,67920515.31,127491465.79,112847971.71,187235906.45,109405271.72,76607427.23,75702118.68,201592676.81,125346450.40,213672496.80,167087713.54,140684945.07,196350233.02,190349146.23,221162658.82,205287968.31,133231640.13,185714061.39,210964889.92,159460475.99,932723688.25,906434351.53,964422091.94,919599435.94,931127230.08,1007216465.81,946888606.94,966362496.26,822318351.70,864734954.45,729516412.20,735930894.53,747560658.16,767642398.49,695249631.16,584928204.54,602072755.56,529775136.40,532914876.14,445238366.74,418974089.09,375034421.70,360260599.98,355858767.48,261297392.69,275733546.76,288388559.36,204390736.45,169678201.30,145632650.33,131460145.29,66309343.80,74198523.80,69985029.70,67036531.97,63072041.01,67645027.79,64395226.50,61473261.76,62796398.16,62976985.71,56949603.00,57144295.05,58274553.24,48000886.07,37101123.81,40543352.99,33646703.37,80798473.19,78807575.11,57942857.35,103037776.35,79670355.37,44349115.19,102614375.25,92248503.88,80836713.15,100855175.78,178469997.17,229617836.68,75249805.24,31621793.04,33949021.35,26585038.52,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95607589.28,33847484.39,6590776.65,7407262.09,14672082.44,33158653.60,12070452.53,20314841.66,10523026.45,13509779.46,13199433.33,24247658.48,4866473.81,5704606.80,6144044.33,1918700.83,1485184.10,1136185.24,1295347.69,1146709.49,1047000.00,0,0,0,276766.70,4809529.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.00,100000.00,0,100000.00,240000.00,140000.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,61249365.59,46051564.04,49469393.30,55483046.92,46528376.26,62486583.97,61924605.16,76351171.03,0,0,0,0,0,0,0,0,0,0,0,0,45230805.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,413072.00,840000.00,0,0,0,100000.00,0,0,0,0,0,1698829.75,2304180.00,172533.00,3741624.00,0,1043672.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13312.00,58152.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,60836293.59,45211564.04,49469393.30,55483046.92,46528376.26,62386583.97,61924605.16,76351171.03,33192497.55,41200480.97,39556422.64,38867953.58,37980920.74,49071409.72,46098199.34,49573589.85,47757338.84,50895557.10,39033714.21,42318852.41,45230805.02,48013688.51,45192068.08,49793763.58,51525649.01,57657136.80,33984101.82,45304012.82,49129053.21,64206656.91,52149598.48,48869651.73,62918399.25,62964735.99,50058910.11,46740176.33,42461908.07,39915471.46,40817842.88,39938906.04,32697376.06,27592983.40,34041760.38,37172442.59,33089739.66,26652651.51,32235713.10,27182378.73,22914267.51,29208718.91,27315184.72,25810142.03,18993302.18,25850108.08,24457517.25,27102926.66,22990672.67,16786552.01,28677522.25,19670905.73,29005514.35,21320339.56,37629790.24,21082409.91,36512672.31,28148227.80,32775909.40,25480740.99,52036488.06,48519396.30,36114759.75,30165022.24,43778722.73,67773383.72,151952614.09,211678420.10,188565655.50,180296242.09,208049900.66,206291400.87,149879914.46,154143031.83,88142443.78,63838315.70,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
