,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980930,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,213876629.66,233026651.93,232977506.36,247831339.03,370753761.95,399376975.03,554565741.55,749843866.00,119073564.72,195112698.31,389058741.95,466090508.94,487023099.04,380266799.99,705881107.60,744021907.50,271960821.81,390044980.49,270032569.71,412558507.98,114459614.07,28243527.70,38242569.40,100489661.85,41754258.91,61580181.86,64007721.52,52015780.52,56374621.10,67247014.48,76701099.69,113551740.54,137357203.02,104168945.16,144161578.45,270186823.27,348065476.80,458110576.47,570738920.49,610307840.45,357493671.29,217401195.61,293565199.29,271770121.15,298471680.56,280076467.75,284325191.55,376412429.99,471212791.83,571565396.79,388889248.69,440472136.88,491451197.91,495456847.18,440827154.13,521448359.92,533806584.22,457079477.59,360505146.83,581044615.53,965302520.00,1202566986.00,1398382484.90,1630500750.00,1633229356.16,2413398049.57,2246895111.00,1670664693.00,1619244079.74,1058315753.34,1101315505.52,1217092405.00,1394914839.64,693445772.00,438599235.71,523440997.07,249554232.22,127200105.33,0,42435730.06,23871880.00,28394297.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524164.98,524218.48,3025003.02,70901946.09,107833288.16,103065704.10,0,0,0,124130300.77,93988733.08,144000883.91,144000883.91,144000883.91,85430850.66,137995078.97,157995078.97,197995078.97,388160602.00,443260000.00,463176606.15,480106978.00,371475372.15,169561681.69,216729113.00,165024847.00,49984742.47,0,17528865.62,14428555.00,0,0,0,0,50700000.00,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3104514.08,1730437.94,645936.85,633090.08,5446648.77,5399352.55,5353936.55,5485609.09,0,0,0,1820571.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1531191.00,4299422.00,0,0,0,0,0,51780.00,85000.00,335120.00,276216.00,0,0,265000.00,740000.00,60000.00,0,0,0,0,0,0,0,0,20987.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,3104514.08,1730437.94,645936.85,633090.08,5446648.77,5399352.55,5353936.55,5485609.09,8028573.06,7301125.59,1706654.79,1820571.79,711279.32,673579.52,415519.77,312105.77,660500.00,300500.00,1291500.00,1471500.00,13336.50,13336.50,13966.50,13966.50,711746.34,533928.35,322296.35,591881.35,1477133.83,573608.30,746615.36,806098.41,822852.07,760334.46,906088.09,768595.02,568283.51,921074.65,538878.08,547563.49,6725547.18,571326.19,1718031.07,540939.12,514564.43,5607862.34,3870867.94,7719883.07,79559122.65,67225566.66,93178997.93,59534448.57,99902809.95,83043931.76,98625867.43,72008338.95,213659183.33,318205045.24,284051232.79,263178487.41,267239485.00,297100111.00,264879244.94,331189887.00,329586268.19,332078163.74,247950565.00,242833952.00,415027624.49,323983829.18,277705684.64,243846031.00,260453206.19,111113223.00,89498868.50,59519175.59,93461473.07,68310263.61,79143509.00,17919959.01,17063984.00,7466411.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
