,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010930,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,161043083.50,819495033.27,1003307082.34,961462644.09,1079501721.22,987433126.59,1036711790.78,1115882655.06,295889227.64,618823829.72,376405926.82,306678992.60,299510202.90,564186193.81,492578100.30,392365338.33,296849604.22,1793248428.65,687189403.04,2127823868.52,202074066.61,728117739.92,703001731.25,1141374166.82,251160965.34,234910793.51,181772199.61,278321929.43,179187192.33,587181695.58,518960149.50,1128417660.58,250874857.88,324331775.41,424392188.29,228428783.00,39676703.88,60316614.46,62730423.10,36210472.85,126282238.18,67260869.79,246789348.23,6666331.96,8634028.93,63636673.91,81156026.63,21173715.16,17078410.16,24693734.37,25306035.61,26121483.15,30940579.73,20238581.31,8711948.48,9895742.45,8384418.77,6951478.81,7556021.06,8335869.20,12934410.59,4144239.15,9724596.65,20624485.28,26740341.92,19542482.14,2380125.17,17237420.28,769122.68,3850336.11,3637947.00,2724690.41,1650988.25,891121.45,936855.48,1552709.26,3503152.54,5075047.21,7619255.68,17064007.76,83416066.37,0,10662772.74,8483373.00,28154840.00,0.0
3,交易性金融资产,1377892.75,1540326.82,1569987.47,240581470.29,225614501.42,201085825.77,186700675.78,200577847.14,192551096.99,191699044.76,190315664.54,186473559.43,170068541.77,164394815.99,155657487.11,151892519.10,144344965.10,134809076.65,130529556.65,126230016.65,0,0,98268.54,598268.54,101948.63,100158.31,100158.31,100158.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.00,20000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1800000.00,0,0,10687718.17,12740210.17,34839217.16,35715908.43,0,89499202.10,86336459.00,92268716.00,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,338706429.53,391702679.52,245480648.05,209422172.03,570227439.64,378787844.91,265008092.90,253309102.57,0,175793767.03,0,186538818.14,0,148870846.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000000.00,4000000.00,0,0,0,0,0,0,0,0,0,1046052.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,338706429.53,391702679.52,245480648.05,209422172.03,570227439.64,378787844.91,265008092.90,253309102.57,258901121.48,175793767.03,283421774.86,186538818.14,182258497.51,148870846.02,109238068.59,98336383.31,137872304.53,119406251.72,125991048.10,96006915.20,171355288.65,217706220.95,56032624.85,53581623.93,64257100.77,80991982.50,161381855.49,165890696.66,110415973.69,103435479.99,59158593.94,55485639.36,77306593.88,99638907.05,100853830.59,62116031.19,19329700.60,5072273.93,10487082.66,11662146.82,24544129.24,11487789.91,1366397.63,2502183.50,13066592.01,2428118.16,5216805.63,753320.87,97633006.29,79620160.78,58361025.85,56709657.20,54390777.59,45255288.02,49043606.26,45105707.80,50394744.05,50567005.47,45795697.80,38598408.10,46925629.58,43303506.44,32485204.00,25931142.97,32401894.44,29138904.50,27898159.44,22829083.51,997525.01,1004025.01,1004025.01,1004025.01,1270489.35,1268739.35,1568680.48,11003268.19,11009308.19,2072681.96,9337181.76,62459809.52,64841766.70,0,73739638.67,117899436.00,104871369.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
