,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19971231,19961231,19951231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,201800094.12,371845922.84,560516554.23,394918426.32,278878889.26,275120736.99,218501024.92,227541730.67,157384906.90,163660303.48,136996269.57,381662428.12,205570488.41,263837451.99,312020717.71,284993242.41,193661896.68,238734346.31,177204521.60,106571614.74,119327060.61,111594336.00,75218290.73,106464785.30,42708373.19,82928551.15,111600472.57,78798136.58,68070439.45,153080185.03,125892590.09,121016854.11,95178745.04,144138821.60,191761987.77,316344280.68,316957818.87,341739599.44,399619004.32,350662256.64,305249686.51,285106505.67,208147890.35,170826596.80,197217624.04,230732601.46,268135466.49,336800737.29,307301102.66,318344317.53,315387124.54,272942641.48,267204927.39,308620037.11,312401583.28,289255740.36,238585669.64,294987787.04,291601820.30,271698641.35,243734610.92,242588718.93,217509579.96,165498477.41,285986544.71,253793605.68,232292885.28,222729974.49,209551216.01,287044683.41,236532112.83,314906068.95,117059556.66,94368048.49,185184393.77,253037499.13,269258015.37,334806843.69,1955516.14,2076348.56,2924082.61,0.0
3,交易性金融资产,185839916.12,259910628.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89862480.00,0,0,106458700.91,34911746.93,14387215.61,14990526.34,15495698.88,113360.00,0,27238052.08,27051620.28,10905.00,10905.00,7860.00,0,5400540.00,37348826.20,35163884.40,30000000.00,30000000.00,0,20000000.00,0,50735718.36,50735718.36,51035718.36,50580125.01,49773343.04,99497336.00,99842015.07,100391515.07,0,49890016.33,77649974.12,77649974.12,85499101.74,29999972.83,19077702.25,19077702.25,19723743.25,31995344.96,169565409.88,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,1890204336.57,1641522998.30,1609961438.75,1200824414.97,1410313301.27,1420558788.79,1317631323.92,1283999183.95,0,1305806015.32,0,799028084.09,0,1061439415.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,888745440.34,714924507.03,695719674.53,804734206.25,584262155.32,563320158.43,394409038.99,869974776.13,529608804.71,482285221.63,439550097.33,471300508.19,252381347.71,332371649.65,375657094.82,500879276.14,319523929.14,180057275.59,259417380.20,402014833.21,209202668.50,238920921.22,209507270.95,366587987.60,177551776.10,206307515.92,293654676.17,243205253.84,151347308.19,126952434.42,144198488.70,154998545.25,421300072.11,82950063.20,122112271.00,261824068.35,37724749.07,53257300.00,106300181.12,65200480.00,54146731.00,26639456.00,54187743.03,17161266.00,25942003.31,33470715.48,47468497.40,64398049.60,27389518.00,24240000.00,19103200.00,17131500.00,17109945.00,23011500.00,23811500.00,30066690.74,24821006.90,29610254.80,22250110.15,11800000.00,13104330.00,8204058.92,30600000.00,48170000.00,23797162.00,22209700.00,3180787.00,15250000.00,7206500.00,7258690.00,11520560.00,2840725.00,1995500.00,1120000.00,12719900.00,2187710.00,4003550.00,22283440.00,9982420.00,8241411.34,2668212.50,0.0
7,应收账款,1001458896.23,926598491.27,914241764.22,396090208.72,826051145.95,857238630.36,923222284.93,414024407.82,762051782.74,823520793.69,819306251.71,327727575.90,782332654.54,729067766.22,646006528.40,291531064.20,704621217.46,775673920.25,767260220.59,404087903.92,651203410.09,659658121.90,774800476.21,432603220.81,682436695.16,593715571.37,572082337.41,404543312.95,469581580.16,436795150.56,472465154.98,355840082.53,86865585.58,383583590.41,419442597.63,85094077.30,307972314.28,318998282.81,255411893.81,197051830.61,285129181.75,237122243.34,206324513.50,212115956.55,240085823.98,228758290.85,190535143.52,175654458.00,232424869.71,228002349.28,212020709.20,210168364.36,191071478.41,194766071.50,186328389.28,155384944.64,230173006.43,193365572.37,206754977.60,176661287.55,218028221.87,224804501.91,230297719.24,243919184.55,271606869.72,269076873.76,257520671.90,264265483.94,245558196.77,252651661.56,261134418.50,251010707.11,209446558.47,207100326.61,253495806.32,255753917.67,290583878.84,195783291.22,121612725.68,76511054.69,71177658.60,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
