,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,19991231,19981231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,2104925310.27,2246564275.56,2874135642.05,3879569669.99,4522984194.52,3258435376.00,2339226141.69,5211892481.08,4110441812.79,3260331956.30,2914633694.36,3548626332.39,2301436576.70,2571566420.04,1898816546.08,4183038719.09,2421348749.09,2842702068.56,3216999214.34,4101187543.34,2430519442.05,2584204867.47,3127417103.48,3833600107.90,2255444496.05,1769628796.03,2391903233.37,3534257220.83,1929679436.00,1780017215.26,1095032640.39,2076448846.50,722640748.87,1215534772.54,702243077.82,1569156753.03,938265481.71,884129444.06,1085232757.48,1830028383.29,1195518097.95,620575956.84,673069599.15,1197092301.17,967881273.85,1012749144.16,1007391348.20,1358985576.58,851124823.85,944998441.95,858714426.27,1021948561.62,424871779.02,455567334.44,544582715.76,850790512.63,364561447.62,246293190.07,342371569.11,552395393.20,228471991.88,293886709.03,273204423.32,347918089.79,192604274.72,179251027.23,192577738.54,216771334.57,141975347.64,176429410.91,567301383.39,917921105.94,50916865.46,79290417.37,92087448.50,58908948.59,0.0
3,交易性金融资产,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,36596.82,40862.03,1591156.14,1051059.37,1091480.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20499385.00,0,0,0,0,0,0,0,0,0,0,0,15535800.00,0,23245450.00,89552505.00,93450454.29,68759556.79,98948083.40,96861408.80,96760429.77,99313633.53,111578662.57,140447551.15,180682401.52,192585252.44,251413278.28,293585048.33,274339470.41,371578919.78,432872499.37,459563513.00,337860866.10,360529344.59,252421576.94,164187173.68,591475.02,317090.00,0,0,0.0
4,衍生金融资产,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,10603073261.53,9523440901.34,9556483228.03,8387198649.20,8547684311.82,7856786001.82,6931897795.26,6518991573.11,0,6322624628.15,0,4915460425.14,0,4796841213.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,878193787.14,820103194.36,892404515.67,655680139.66,681392604.16,796846575.75,707655449.71,716293222.52,578771036.21,261484627.36,622358089.23,390145595.28,474079689.84,491396380.27,453415482.60,469338761.10,474052138.39,425515946.69,523265395.67,671765225.57,614527742.91,449773296.38,518304372.16,592344563.06,397802301.91,509371323.70,319530429.97,384808634.25,394523321.02,262375326.76,344919963.90,305357327.50,279351357.64,278067787.12,331635492.30,353865179.81,210664015.64,112637969.86,280387847.38,254844834.18,200849531.70,124841156.12,78510616.16,194662782.41,167018793.59,131357718.99,125770792.11,109225384.37,72885170.83,40271984.63,87305286.33,109804686.49,105462930.71,99355047.43,32068712.74,98191137.34,50514940.39,57852576.20,32068644.91,25014111.04,33377168.00,67006210.06,18030990.00,44452353.93,21085674.33,6129394.62,9539178.66,64205755.73,76593756.00,24986981.92,0,0,0,9891640.60,0,0,0.0
7,应收账款,9724879474.39,8703337706.98,8664078712.36,7731518509.54,7866291707.66,7059939426.07,6224242345.55,5802698350.59,5992600351.49,6061140000.79,5013494025.22,4525314829.86,4366041332.72,4305444833.32,4044440306.13,3291422478.05,4771606873.96,4414164204.01,3662277089.80,3339559112.02,4169679598.84,4196557640.54,3464527107.72,3363216000.14,4421237250.44,3749380514.60,3082671305.93,2524976399.42,3266614066.50,2935953399.26,2282566483.28,2167077586.55,2231560264.75,1872255613.07,1640285162.62,1318790551.06,1906425156.81,1802645663.54,1459280536.79,1245799883.57,1565973300.47,1454308042.91,1397242472.79,1180631820.79,1204548113.21,1182788655.55,1037078668.59,947562780.24,1286616391.80,1253869027.81,1147638496.64,1062807670.07,1496275774.67,1402088634.63,1321159169.80,1131059479.49,1304158948.07,1376311651.64,1253248415.88,1124320152.04,1306422464.44,1268802062.00,1298133459.25,1202049418.00,1178409612.82,1099313855.25,1059857922.04,944212350.91,1148795470.63,1169903485.24,923407867.25,747650139.66,784150240.54,666783852.67,269789268.77,144329704.04,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,37521722.12,145257255.16,553178973.24,350913392.73,430621346.42,287213771.70,331909788.14,397974232.98,618458134.45,624177103.27,399547926.41,607908318.23,721139364.79,642314338.50,442423894.16,609769348.88,253909507.71,156583190.70,130593233.73,291438095.06,89071815.50,121080977.12,60977517.43,62559310.11,262959482.84,133503618.44,203714522.69,158779673.35,239073408.57,105396494.56,106282158.25,115243398.06,90077510.07,123552992.01,54804309.25,78635467.89,66663731.87,46290191.12,77913825.42,82336704.95,86412083.51,81807960.16,48446397.01,76494410.97,35139057.09,41149692.26,18840364.69,30895729.47,25001558.86,77427711.33,63483730.25,89134166.22,46099695.96,43211712.10,5455670.22,48243758.70,9821348.86,19928630.58,12453144.95,17103100.11,8843599.52,8348308.78,10998884.14,10520848.03,8268585.38,12239439.11,16811189.87,38957718.65,39641864.68,18730531.96,13841239.09,15915808.28,25714575.43,18156238.66,6686749.80,1627331.24,0.0
10,其他应收款(合计),454400780.40,641097099.74,439505678.83,520585131.02,268445119.33,556929401.05,494666165.30,596077204.57,0,463441515.03,0,371778796.02,0,473862663.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,2933571.54,2593559.30,591384.81,434646.49,5927885.29,6165043.98,6910112.28,1447390.45,1009127.36,914624.93,817738.46,931535.07,789011.46,683978.13,584548.96,337957.15,1633151.74,1847219.44,5387272.08,1132635.42,1539172.22,611550.00,1960382.00,4055631.40,12320925.34,8498291.72,5779987.95,11922570.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,157505408.75,157505408.75,0.00,0,0,3540000.00,0,0,0,0,0,0,2832000.00,25232000.00,0,2124000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2215060.88,2215060.88,2215060.88,2215060.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,480998131.69,0,520150484.53,0,547224357.07,487756053.02,594629814.12,466155986.20,462526890.10,461706128.14,370847260.95,450899139.94,447946684.97,454623955.52,267925795.55,354039732.57,388879844.62,302721254.03,222694913.08,296909506.53,229367415.82,226818718.31,192083817.74,124178669.96,136433047.78,103311078.17,116789100.67,142254491.38,128511635.62,120434835.08,113555856.72,117093561.57,88971960.15,109255517.50,159175876.87,68517527.93,82513795.38,68577729.82,65240330.35,83071304.00,62139622.14,51544255.88,40978237.21,94733368.84,53797879.88,79390744.89,67654718.40,62153550.49,70354354.90,63095615.76,30224674.54,56545539.64,98534853.57,38039614.50,37243752.18,132413846.39,35637869.36,46782596.58,40990512.29,35578377.34,29104463.05,37187225.42,31169970.60,32390505.60,34670765.59,39890193.78,31243877.70,46228585.13,37156525.62,35724594.90,20301329.13,27056394.81,18133386.04,6191957.42,4317146.45,0.0
14,买入返售金融资产,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,10609436826.25,9545029037.76,10872961757.02,9925563259.58,10448559905.96,10767785307.42,11319424097.54,10849641249.12,10902713086.54,10795431209.47,10501956220.61,9901888086.89,9786562040.27,9797963662.29,9822885664.99,7384143538.69,7935422310.10,6472404502.47,5926863831.81,4560046805.10,4827167345.09,4418086098.47,4623129131.45,4295656718.00,3867897389.05,3934172494.51,4268035564.37,4070909429.89,4287900756.70,4132225221.22,4185978361.15,3801154033.22,3952880258.08,3919915260.75,3671677335.43,3152609784.43,3138956165.17,3223529698.27,3053936114.10,2504301600.53,2533427404.61,2578574222.78,2350050132.54,2011452880.42,2221255410.62,1996168611.25,1751967340.43,1608714489.56,1563013967.49,1367492738.31,1192325537.62,1019260288.73,1075693695.81,1060890721.65,914768882.10,807068436.00,898751500.53,810991126.27,786396373.80,803618148.21,896857380.68,930147391.82,962153807.06,838533574.78,821584213.43,776066692.37,738957523.44,629665357.11,614246524.89,708581181.65,832223282.75,843090342.24,843111561.51,471468261.09,240278504.10,210439944.27,0.0
16,划分为持有待售的资产,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559557.12,452080.83,264504.82,690847.70,340242.30,459181.37,524741.68,446904.61,442933.32,1773007.68,2260040.35,447077.89,591567.13,467545.64,323501.65,93149.51,168848.06,1315528.72,1190762.28,1693223.38,1528219.75,3283207.16,2451772.11,1631293.18,2261568.64,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,468417193.08,425490236.31,420417104.97,410075112.45,416789075.45,1190627192.09,1690736497.62,909576256.82,958433788.24,1134014452.97,1057165307.97,1044311301.99,1031395.39,452445.03,170060052.55,48854572.42,5856320.03,2636926.39,5965209.64,3121066.85,609573.85,2452117.64,3939038.43,3670907.50,547000.00,119060.51,6909.80,129884.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49266.23,0,29617.69,0,1698351.82,905551.58,500224.21,0,646502.10,631340.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
