,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020630,20011231,20001231,19991231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,1090638744.65,1092481909.31,977072589.07,1593352121.18,1500145507.77,1143502056.69,1110410523.37,1672180202.67,1295051262.18,1655611980.01,1052703743.14,1394297785.11,1033380252.18,1222766809.07,1256899276.91,1261382882.97,1197992920.87,525711199.36,512552534.86,461748082.42,321779237.52,646643601.78,607289189.90,747254670.05,419053052.10,308686546.98,509463893.22,349894759.88,260881789.50,977692283.90,907111634.79,832665133.55,92521058.88,122148062.26,67362013.83,38326606.52,48114039.33,73354860.85,35996683.73,68076622.09,68791205.97,74129208.26,45240734.11,14491069.75,49511791.20,39081251.95,12519802.37,17500334.96,12469623.00,20410920.68,27677043.16,39094839.38,6469160.00,63060041.00,64760107.00,78899897.00,57749622.00,20193230.00,55480444.00,47007731.00,50290364.00,74693164.00,42230806.00,42325650.00,54379540.00,73205775.00,119884225.00,23068192.00,28287473.00,45618479.00,13381691.00,5995956.00,0.0
3,交易性金融资产,260000000.00,60000000.00,500606253.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2891020.00,2644076.00,17275545.00,16851465.00,17603866.00,18414032.00,28523360.00,41848633.00,15000000.00,5000000.00,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,802704446.11,757086385.48,816425841.55,792712870.80,834153816.46,804510607.41,577947153.96,861461647.11,0,1172017770.92,0,1537188185.91,0,1237734639.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,46021094.41,42402823.90,72354050.88,190845061.96,75016559.04,75626757.31,78546800.81,171587381.50,100649968.00,169170000.00,70714410.48,456678303.50,71782069.67,166712529.65,222761122.90,244041488.78,147076440.36,144374696.00,188640000.00,158192362.00,112201280.00,193262966.56,171300564.00,406521952.88,283939715.40,216656918.99,31585871.60,113098.00,0,43320868.00,1991045.20,80315000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000.00,500000.00,0,650000.00,1100000.00,3508000.00,10205280.00,69450883.00,6083750.00,5077639.00,0,0,0,0,0,0,0,0,0,0,0,0.0
7,应收账款,756683351.70,714683561.58,744071790.67,601867808.84,759137257.42,728883850.10,499400353.15,689874265.61,1031859191.49,1002847770.92,1113585906.14,1080509882.41,1216626198.86,1071022109.68,999223087.52,955139257.61,1012738859.31,929854432.17,948111309.64,898676468.08,823640751.06,590828575.72,408718512.58,410648025.32,633615814.15,534294631.55,555796247.49,698624159.58,261958881.13,279292880.58,502997927.58,592281861.32,80491645.36,66341111.34,44783990.28,48012997.90,39661906.21,37576067.41,30698644.42,29217645.68,36988819.35,31502811.75,31831572.15,20094111.16,36100940.95,54261342.33,35305458.27,25533354.17,29797973.83,30205749.78,29216893.21,28709189.90,31704567.00,21074263.00,21053489.00,24116610.00,34594641.00,31605338.00,31696018.00,27137743.00,29309832.00,25669939.00,20507102.00,18501569.00,17025825.00,16400357.00,16565456.00,14962748.00,10401529.00,8803163.00,7466611.00,569193.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
