,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20021231,20011231,20001231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,6826602284.72,6787767731.36,7939790665.96,9693904600.81,7181873511.70,7035261765.14,8733317084.43,10025611978.23,6334493538.77,6020685215.00,8004746097.04,8613332926.76,8593640006.05,7966191137.40,7747143334.00,9100110692.47,7120679913.34,7229065754.30,4337062776.17,5487955417.36,3626030035.55,3878324464.39,4418173607.62,5141353512.01,4197510649.37,3904700504.63,4458290787.09,4636934344.87,3452498121.31,3622493585.08,3863101379.55,4246369500.82,3300922686.61,3395007857.32,3572076787.90,3745340157.42,3164473303.55,2908351740.00,3076647346.02,3240616297.75,2758107072.48,2696097200.41,2694205233.23,2571449889.02,2184491873.72,2040272392.68,2197267372.09,2203090655.31,2075317846.37,2038673806.25,2131231415.84,2141063016.04,1977841041.63,1901067481.37,1876493394.61,1871507715.46,1824416946.10,1804501302.37,1774508096.10,1752182647.08,2014428053.96,1673328295.08,0,1503092964.75,1591747377.52,821039956.68,313807412.16,155242545.06,213945164.43,0.0
3,交易性金融资产,2057172319.91,1964475449.79,2170146478.71,1692599442.66,1745479811.12,1640323923.16,1917970718.32,2040610543.02,2009872324.08,1825727850.74,2167317733.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7498413.42,9232597.65,9738320.66,42145536.45,42158348.78,42110686.62,69011686.62,36475109.30,36475109.30,37033109.30,84519433.38,0,87868132.40,30173600.00,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3338853666.97,3357005676.02,3257330802.92,2617624674.29,2655154538.90,2842008951.69,2135300495.07,1640666412.26,0,2159567036.70,1948399742.80,1612940904.27,0,1975916330.78,1896111133.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,507518539.25,704015380.48,596651848.19,930270473.49,386220084.05,597249596.13,84215827.00,260204681.16,36050975.25,65318362.75,90448374.50,245740688.08,61061965.51,106271085.11,149512220.41,130145297.31,58830166.61,148444631.00,71680450.00,158665308.85,97733639.80,59069486.20,46043337.49,136843753.03,73718527.51,84746233.66,121404892.93,124097891.41,88553061.34,39960480.88,244234343.72,28384255.60,196609191.00,251725380.00,262498706.06,161492340.60,144430301.75,151955660.78,87744074.60,83218795.00,8332900.00,9295707.00,13569219.00,15659700.00,9707000.00,39275021.83,7782387.00,19676944.90,8765646.06,4852390.00,5601329.00,6803029.34,4188836.00,19564824.00,4137700.00,7267232.00,13029732.30,5205206.12,2374571.00,2005564.00,23350.00,0,0,1800000.00,100000.00,0,0,0,0,0.0
7,应收账款,2831335127.72,2652990295.54,2660678954.73,1687354200.80,2268934454.85,2244759355.56,2051084668.07,1380461731.10,2393561762.45,2094248673.95,1857951368.30,1367200216.19,2389695262.81,1869645245.67,1746598913.26,1197981850.95,1606543883.89,1661052279.30,1304157397.88,975055072.28,1634132208.61,1477370706.20,1390145288.25,683384167.49,1203176255.13,1184454031.08,966539470.33,688516351.99,1165396777.07,991607158.87,775693666.36,417920734.24,720195909.68,657487113.04,672274209.06,467675988.71,565803733.55,463845733.61,424139224.00,390783690.97,404339104.65,346052438.65,337328997.50,287921651.05,368348301.67,282667865.21,238915102.44,273077852.41,259184522.03,200636426.10,192874514.07,178348763.64,123848035.25,146501983.89,122349971.33,135404190.35,200827672.45,119325198.51,117836785.35,153680668.29,82040620.50,44590949.17,0,27765524.63,39681016.90,42052345.20,30497196.78,33018016.30,65344151.08,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,1787324189.87,1220406055.96,858945694.92,707822181.27,1348153549.06,945775448.98,1019667666.16,665370077.39,844107435.77,1074716759.39,928542653.77,747812216.63,1510893855.13,1121651750.47,1327991076.16,939171345.30,1233565161.53,1285516359.62,1633331022.66,851523818.20,1504135949.68,1288837390.80,1054101699.77,963877447.54,899687290.24,681300136.60,611192229.89,450808635.18,1182773949.86,730408702.11,541332324.22,484424290.55,757890199.38,391884978.04,492981228.78,207573091.74,292263848.35,247625047.70,254640315.18,172198228.32,239252766.57,229499017.54,245305251.31,198120512.03,234114058.54,258833572.55,178698161.22,185268917.14,198507740.28,185886902.60,121970860.92,95901811.39,165060653.59,137749531.98,158163004.94,137188130.74,175695697.94,94274140.95,78777862.19,60005185.82,102373597.10,53130591.19,0,42899329.92,18807659.21,23196993.80,33318049.07,37676842.14,65275405.21,0.0
10,其他应收款(合计),401909477.57,303235646.75,296729835.33,254127588.17,291699191.00,305102299.13,311153255.35,232308742.76,0,290296753.53,298362661.95,253164595.85,0,284184806.60,264193389.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,3894703.84,4264510.34,21913522.30,20306336.55,15844647.77,15193617.90,11469370.95,8948376.86,36909132.45,17280800.12,15599484.64,21267080.34,15720536.36,11484223.02,23996328.38,16792216.34,12063345.94,10832492.75,29210712.83,23828061.01,2086438.35,3523989.37,5931724.24,22651511.92,12976743.10,13937346.91,2742131.94,3709138.64,0,866961.90,866961.90,15925068.15,0,0,0,592007.50,0,0,510088.91,510088.91,0,0,0,0,71535.00,71535.00,71535.00,71535.00,0,0,870808.09,870808.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,42358926.86,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606404.69,2203116.76,2203116.76,606404.69,606404.69,606404.69,2377419.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288275.74,0,135075.42,0,0,0,0,0,0,88790.06,0,0,0,0,0,0.0
13,其他应收款,0,298971136.41,0,233821251.62,291699191.00,289908681.23,299683884.40,223360365.90,274273448.96,273015953.41,282763177.31,231897515.51,276419597.05,272700583.58,240197061.24,230440579.06,266376464.51,281228308.03,269809520.95,236697014.02,248095780.03,215843335.22,214055223.48,183031871.62,134568428.56,129077882.70,118300841.91,100257446.94,113299129.27,114904773.65,90637528.21,93618308.69,92720009.55,83134754.74,92660313.15,77156743.06,103661976.86,94287560.14,90480240.75,102618705.29,110427458.05,69748220.54,90453285.94,95892550.44,106160184.86,73398108.17,70269726.59,89464000.13,86384995.92,75209727.24,84115609.75,71864906.95,74332540.90,102806734.76,77551461.08,62030027.08,50587736.07,26680352.96,19321427.61,284968973.29,52245776.60,31446086.79,0,33167236.13,27130958.43,19369413.26,22704008.49,19341261.07,28204108.25,0.0
