,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,20070930,20070630,20070331,20061231,20060930,20060630,20060331,20051231,20050930,20050630,20050331,20041231,20040930,20040630,20040331,20031231,20030930,20030630,20030331,20021231,20020930,20020630,20020331,20011231,20010630,20001231,20000630,19991231,19990630,19981231,19980630,19971231,19970630,19961231,19960630,19951231,19941231,19931231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,18096828.70,35037975.68,15840366.22,19016998.97,63232184.10,59220771.87,163542332.99,164703057.76,247930552.15,510849719.04,628901255.11,638460791.23,77090865.36,709961275.80,17589991.57,33503757.58,42738102.32,33408962.75,41525497.48,37032805.41,26529004.52,33423839.50,46586608.03,75814078.38,93627193.28,80904705.42,66858534.68,50304878.49,81981529.53,24343167.22,34307812.86,51668889.79,55810921.12,23072195.63,71668301.01,126043196.49,168353579.13,98310303.99,26487191.50,28333166.07,37381281.64,33996825.48,19075769.67,48704866.32,18703932.72,18671346.88,21428370.53,18336623.80,27459419.49,11945479.49,20590035.59,19204749.49,43243832.46,14215724.13,20370166.95,21684553.60,25344755.77,30874002.08,37884802.76,65470816.15,82736716.93,166203755.81,167996232.37,398034705.91,362030031.38,278958585.28,344869075.38,355079218.88,329176723.64,291679937.27,320869885.32,233446162.64,229167360.00,250079000.09,205147928.75,159170216.02,264585821.12,124251877.83,120710267.90,69577508.84,37389565.85,0,17640387.00,2172248.00,2081462.00,12351176.00,10832566.00,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2329415.00,2657540.50,2261925.00,2795065.00,1634710.00,1288040.00,838120.00,184230.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443498.21,843498.21,873810.00,2228860.50,213435501.02,198535538.54,130565183.03,129735173.03,50477971.03,50477971.03,606060.50,0,0,0,0,0,0,0,60000000.00,65000000.00,26000000.00,10000000.00,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,33210142.65,33548883.90,30464968.62,30226380.57,31124583.25,26815702.19,26838739.18,24720383.62,29608099.57,0,19171063.55,17987581.81,23139019.19,0,21644363.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
6,应收票据,7705804.46,6050106.97,3437452.33,3983197.79,2654438.34,2250190.00,4839247.49,5381333.69,5738040.50,4698280.44,2027837.23,1468000.00,3006966.00,3169310.00,3643615.76,2945355.40,2110000.00,4707502.62,11978237.43,9075184.20,14152249.31,9123371.98,10007874.88,5032960.97,24110943.47,13307802.55,20223852.89,9443215.61,10703356.93,10941119.29,8636083.28,13713540.13,16299524.67,13204155.80,12334452.40,8792619.80,6253826.23,6642997.00,4889728.89,5419957.71,3508892.12,2613405.67,250000.00,1997730.00,4284385.95,6408801.80,7884664.08,6880754.50,6006787.37,4957892.78,1481946.02,2643407.03,2136987.41,0,0,0,0,0,0,0,0,12752219.20,14959136.27,13120960.40,22131597.00,19652189.00,12884340.72,10626050.00,10528150.00,20000000.00,20333000.00,0,4000000.00,20699000.00,16011729.60,620000.00,1745000.00,1560789.78,1966052.94,720000.00,1445558.00,0,0,0,0,0,0,0.0
7,应收账款,25504338.19,27498776.93,27027516.29,26243182.78,28470144.91,24565512.19,21999491.69,19339049.93,23870059.07,20657092.12,17143226.32,16519581.81,20132053.19,18825806.61,18000747.46,18124634.79,20054338.44,20000141.11,21840809.92,25883751.04,35928442.40,45310748.90,37730079.43,27580067.96,23948354.56,43502059.24,37932980.85,43035949.37,22986649.57,47105639.78,44538560.36,19574328.69,23216611.98,46168978.61,39407554.62,20722397.09,17427277.21,29262673.53,23263745.54,29696908.93,23825383.38,65167428.62,51081996.21,49755190.79,25625283.95,31415889.98,29444205.23,45081635.03,28589738.18,43576774.47,35748051.63,31999626.03,41962805.33,76193952.32,58823179.43,47239412.74,41596208.62,217636354.17,192146548.35,198756381.67,222895939.35,430975302.95,396659780.30,389149827.62,382840899.03,489264351.53,377255334.64,326389449.83,404365282.17,409866975.83,331950612.45,341211549.00,318506327.65,302233892.51,299668437.47,337792067.21,341923829.41,234344641.98,244173023.00,97003392.40,61602947.62,0,40118902.00,47200334.00,42808597.00,21821745.00,793075.00,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
