,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20120630,20120331,20111231,20110930,20110630,20110331,20101231,20100930,20100630,20100331,20091231,20090930,20090630,20090331,20081231,20080930,20080630,20080331,20071231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,货币资金,16294652918.72,16597940210.53,19469048946.86,19516771771.98,15084867750.32,13927575870.66,19937116506.23,15231242743.03,18354477685.46,16106284066.82,16716084200.51,18347450118.52,18091790597.18,16798037937.49,19901990337.24,20689094263.11,23741580894.81,25135290517.49,33529486483.03,18026484925.92,14276983524.90,9654703232.06,7206976786.55,6943040411.29,6868720438.20,7621508593.87,6548811790.36,7280966336.52,10132740161.63,10710631384.52,11617292912.15,13378314894.49,13310746217.53,14515934575.93,15788357424.80,16298222337.74,15762412099.68,18515427035.00,20359871777.94,20765662885.04,24613058098.23,15381267463.03,10048883062.05,11332684645.15,8725019091.76,10108216075.26,9003973455.93,10788696704.80,11999380394.16,0.0
3,其中：客户资金存款,13818939396.08,13765591960.80,15188182595.24,15188853276.39,10677463710.22,10679607947.53,11695117125.56,12250913208.70,10779155492.09,12233835553.41,12630583556.56,12801228863.05,13671958823.18,14549409834.85,18077397351.61,18114897218.83,19463415480.63,20586916953.22,28731010295.02,16122911991.72,10496798007.52,8585064333.30,6125062249.55,5677494503.95,5763841899.81,4720143828.43,5088614308.78,5582375750.55,5945182138.14,5200463110.72,5507876847.75,6487749850.75,5651340224.89,6514811720.45,7812992968.64,8583984506.26,7509778569.64,9085545287.52,10585250748.66,9609015712.11,12534996170.08,11831375897.54,7331898390.96,7810860009.24,6014016682.39,7392199101.97,5894306883.14,8452515866.72,11159449296.75,0.0
4,结算备付金,3285660769.03,3018913224.50,2972123294.97,2879430538.97,2508367694.29,1978230542.72,3093627963.21,3177244334.39,2980639009.12,2648894875.40,3135757264.42,2715291474.12,2925756284.09,2421512997.43,2719132883.32,3334546736.76,4230390726.83,3600653616.12,5327478824.47,3581269669.25,2889969581.39,1544654972.47,1413641563.76,1672277380.24,1514541863.99,1262137934.75,1581863664.75,1427637437.81,934694892.96,929238128.66,834431195.62,826812132.79,857136911.47,866585193.99,846049788.99,1034654759.03,1174599375.65,918250048.14,622363885.58,654790448.26,1135722649.69,921664760.10,1155491971.58,746010915.17,406578517.91,296682403.63,686424588.99,581160573.77,1345595866.72,0.0
5,其中：客户备付金,2819550772.22,2517265486.59,2396665814.71,2420678442.01,1965985344.72,1581587526.11,2339849776.20,2349193740.74,2417316812.50,2281924129.93,2759169456.98,2459107419.68,2654535649.17,2126349385.73,2456568256.65,2970145815.61,3836049012.15,2932292061.53,4883870851.95,3376536499.58,2666192773.16,1305227294.58,1165664123.29,1455224829.50,1176327244.77,898858511.74,1112422895.20,1153644034.00,716897055.96,740585788.83,708836355.07,718920624.31,738186854.16,780948403.64,752938764.80,961878208.21,1094560541.13,824786131.66,578575862.96,562196365.07,892748495.44,833399659.42,683337229.13,618501176.83,386609531.71,250310207.31,465114953.58,502225425.80,708604469.20,0.0
6,融出资金,12309596128.05,11923685721.75,12397872228.78,13058981243.47,10077567140.86,10853557194.15,12399616028.04,13007002031.34,13855270031.61,13960118560.45,13300011483.43,12310418681.31,12227464711.38,11371794231.44,10849565044.27,10850157544.43,15194263869.19,9355199143.91,23672075247.39,16452850347.82,10472728971.41,7957944021.61,5403043600.10,4814724895.92,4468220946.41,3829758849.41,2619299785.20,1992979715.33,1084886166.63,879823791.75,637703381.45,595866829.53,575943753.78,549471614.32,574603633.54,0,287316672.98,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,交易性金融资产,16464138564.50,14848833670.57,16643904865.47,19301134308.65,3023333047.82,1946212572.69,2146748653.58,2573990472.86,1956708663.23,2159170665.62,1290128720.17,1512455041.60,1312644232.54,2065328602.37,1095756065.02,1331073055.61,1431646841.77,4893970462.24,4108915297.24,1109288115.56,234763235.60,1107882910.36,786847564.32,939301593.32,876449194.02,529198541.70,469285823.64,1239375680.52,352541508.99,401732627.56,426699929.81,406082070.38,718093045.51,374654041.00,490503608.55,566046878.29,1219475628.68,934814168.48,899338282.44,966026460.18,1316160585.18,531526835.05,675610717.38,345377558.35,1534480346.70,1335044338.62,1400566518.46,1556319484.68,3055810319.56,0.0
8,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,745264.00,0,0,0,0,0,0,0,0,0,0,0,0,10382820.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,买入返售金融资产,8071074462.78,7922176490.07,7882157584.90,9439777331.72,10797390499.83,10874490351.92,10060225361.08,9748435305.23,8762446724.11,8596368163.45,7842495088.25,6601280542.96,6351501872.10,6619536453.70,6119197101.72,5650079656.10,4663126510.96,5136121761.21,6632172257.07,6465033781.71,6110048266.67,5349116027.48,4668818361.11,4508720519.30,3911404775.88,2255954182.49,1000927690.49,900743280.93,1087390948.47,898558626.80,697048932.61,454615120.85,340003827.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
10,应收账款,637049750.15,530460232.27,959353294.57,404803218.89,323062939.31,714939699.44,549276491.57,486683603.68,431187079.56,832603846.51,380566829.62,619397537.81,653505903.26,689607937.74,648234184.18,337302675.10,470575241.74,468228036.63,1282808104.07,1349514682.40,547110567.73,409944789.77,416543998.07,127235250.53,230610576.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
11,应收利息,0,0,0,0,993215105.46,1052015919.84,1137915585.06,1137598988.10,1030484653.74,935985606.64,877665722.94,873455204.43,746583068.27,592490151.71,508114359.94,525433261.45,463387746.15,516968313.54,520262862.25,490033949.53,423131911.50,342507389.54,318749743.03,309544953.02,222222995.37,287540207.75,224125838.37,194884112.79,119288452.68,116734500.65,115089300.66,111163432.05,104841262.63,89761957.05,57170173.61,63141884.26,39823748.00,1014127.92,1716607.13,783105.30,0,1342680.22,1342680.22,1342680.22,1342680.22,1342680.22,1342680.22,1342680.22,1120833.73,0.0
12,存出保证金,75774025.33,30273903.63,60106145.88,31540975.73,109500017.81,102878980.01,73148258.89,50262686.71,55138526.12,69170971.33,48450613.03,61764458.15,42693079.47,131978453.55,56260504.49,44247616.84,49253072.36,268123657.44,319548871.43,245823456.44,165785661.27,239460378.83,164791069.82,148219401.25,174300805.69,199295348.16,280919132.48,269412789.00,337956966.95,357054136.36,357922441.91,256943805.42,283910902.17,269472549.60,322940344.75,361972008.24,297691310.49,393684058.40,282707634.33,325682151.69,272227401.34,240863272.44,196898178.20,121080119.32,98757171.96,114182538.79,140078061.94,1242120413.30,1304322312.60,0.0
13,可供出售金融资产,0,0,0,0,29685120791.28,29264967166.46,29092214863.88,30623542733.15,27691574424.63,26965943562.38,25100306490.58,25597007997.70,25045207832.19,22428760521.75,21505195986.67,19589253597.94,19272967488.54,18925941947.85,13951907661.71,13306527091.05,14979592643.19,10028021483.06,9219084382.70,9066805223.86,8613247618.97,8707391705.50,8437099569.75,8017687835.78,5316280773.13,4552301127.74,4611348089.31,3821933317.64,3617475752.77,3529034329.75,3840917221.96,4228050420.80,3613337819.62,2455944953.50,2088163350.54,2113344235.13,661585171.37,194634699.21,149320689.14,150804426.30,136151777.72,97030264.75,104827466.68,127460830.49,184753290.39,0.0
14,持有至到期投资,812103966.68,942266575.50,792253899.21,798973708.10,662996592.78,936210220.97,508589032.50,31088500.00,0,0,18858165.76,19289901.12,19435696.00,40086763.20,39793435.20,38796120.00,39007036.80,31486311.53,30251117.97,30384610.94,0,30398804.15,30448288.62,30421436.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,长期股权投资,2822644857.25,2794294560.97,2706780949.32,2702410031.58,2716345786.47,2768530430.31,2756125405.34,2691991825.35,2533621683.79,2146478104.58,2118899405.35,2117133059.96,2094747875.63,2070337953.46,1751920928.90,1731574769.81,888470739.82,877425219.95,435773283.25,411922311.89,411710585.85,395476753.18,840132449.53,917229931.08,902083898.85,897971006.90,905175575.56,919053178.39,902752212.43,894175777.49,889106269.22,895911373.17,874035922.00,870483110.45,857591979.00,910868061.12,899120510.59,560708480.88,491094928.15,534529755.15,492204383.01,439253801.29,408636851.94,380603285.53,420732071.96,415031109.34,417562432.62,514908330.00,485802787.04,0.0
16,固定资产,1368599623.49,1377780768.94,1389913957.74,1398513797.83,1417041592.67,1425267448.43,1433068980.11,1450740524.85,1470969871.17,1472100760.24,1477446730.25,1490529222.91,1501751002.32,1501010090.96,1505398037.79,1503913593.73,1518713983.43,1499136380.14,1505770207.04,1494430633.06,1507610417.26,1547539393.94,1550538112.81,1542346287.39,1518746055.72,1469534274.94,1450714038.16,1462221627.20,1476093845.86,1423778774.69,1414251484.45,1356766776.53,1346191397.46,1118483215.32,1069589599.35,811178607.57,794823944.10,640029393.61,576221339.96,550273371.44,502622370.19,478278505.10,456043277.92,453150907.62,457162740.34,402868231.43,398004368.83,337664147.00,338212640.81,0.0
17,无形资产,48736655.14,47145546.29,49152057.23,50009776.56,55582674.15,53536558.75,51911746.96,48173917.18,52256351.35,41791212.41,37418105.16,35508509.07,37257253.69,26564637.16,27935851.30,28972819.12,30905740.89,30332306.35,26538120.48,22606965.40,25227152.81,23950445.70,26420379.42,26553977.38,27956283.67,19389336.53,17473804.78,19171293.28,20803409.19,20964981.68,21805715.38,20254248.69,22050629.22,22583228.28,22245832.46,19045493.47,18005218.33,14191216.30,14469529.46,14454307.09,15970416.49,16468943.42,18569823.92,18592697.42,20870993.13,21618377.48,23439763.04,25498508.82,27785068.54,0.0
18,其中：交易席位费,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974407.05,1317581.01,1421322.75,1535689.64,1660056.53,1796282.61,1937393.93,2088599.76,2279231.75,2475545.14,3479531.02,2878307.61,3254731.75,3687186.56,4118958.12,4555171.44,6252488.38,7958546.70,9693408.61,11437908.59,13196420.19,14972154.73,16760935.85,0,0.0
19,商誉,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,122706581.19,122706581.19,122706581.19,122706581.19,122706581.19,122706581.19,122706581.19,122706581.19,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,120876333.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
20,递延所得税资产,328697366.58,300055714.08,353652893.03,254545017.51,307511939.13,153029882.15,148275546.31,164129352.94,173123062.19,145554947.40,122134373.17,145971909.88,160620050.37,146448925.15,122070023.27,116259269.46,181849004.67,184521215.50,163874078.93,104467961.91,118656531.57,65910255.21,66694817.48,120838264.91,135476229.42,69427439.75,95976469.07,120376671.46,124202680.49,129167511.31,99809722.48,115652797.04,112404376.61,96560912.89,27146483.23,26241263.01,48322398.41,15515649.16,27465591.37,11875850.72,11640342.04,14675266.39,10651821.78,10826394.40,10275536.99,6508748.50,18388146.46,7488032.73,6534459.02,0.0
21,投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,其他资产,162495662.96,202822874.40,151688505.11,197915699.90,156429963.51,105357653.26,225629544.15,220906278.64,210067545.34,401224501.90,404233156.83,457303511.44,355376572.00,283427606.44,270116294.44,256032544.37,251797567.92,566457377.04,773414553.34,922807844.87,859124813.37,810417489.09,845607702.33,727381344.31,745076542.28,1253011184.20,1209040357.19,863955074.34,990708805.93,523770203.14,446783759.42,570326798.30,429319864.35,676110839.36,612186982.42,1424943619.44,745780074.67,1032057347.66,915179538.02,496785939.64,364412800.13,386458036.54,300539670.46,236175723.20,102246075.79,261207685.21,263958908.43,263198833.84,194869821.49,0.0
23,资产总计,83168823269.31,80936330355.88,83837563142.66,87948084744.84,78039209869.44,76277676825.51,83734366300.66,80763909631.20,79678841645.17,76604396426.32,72993162930.66,73026963752.17,71689042611.68,67310375108.74,67243387618.94,66149444105.02,72550643047.07,71610732600.69,92401153303.42,64134322681.50,53143320198.27,39628804680.20,33079215153.40,32015517204.13,30329934558.63,28426271972.82,24866238125.60,24713149888.25,22885957499.34,21839275622.35,22169838278.47,22811206551.88,22597071935.52,22979525459.94,24511816626.66,25744365332.97,24900708801.20,25481636479.05,26278592464.92,26434208509.64,29385604217.67,18606434262.79,13421988744.59,13796649352.68,11913617004.48,13059732453.23,12458566391.60,15445858539.65,18944187794.06,0.0
24,负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,短期借款,1088103966.00,1113982350.00,1187541000.00,995036400.00,1121536000.00,1003143000.00,889470500.00,444693750.00,334364000.00,892143000.00,1219427600.00,1016519550.00,975005000.00,972896100.00,1055517450.00,666600000.00,1048062780.00,759249250.00,1491261510.00,2190920940.00,635829220.00,498457340.00,297656250.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
26,其中:质押借款,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27,应付短期融资款,4486718063.51,4057462215.38,4852426747.57,8692005966.92,11052460000.00,8652710000.00,11103770000.00,8875064857.58,10999344444.33,12062263164.78,9616604257.98,6582230000.00,8136090000.00,4444220000.00,4664780000.00,1624020000.00,5040100000.00,0,0,1400000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,拆入资金,100000000.00,200000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705000000.00,600000000.00,100000000.00,0,0,0,0,0,0,0,0,43174500.00,0,0,0,111023640.00,0,0,0,0,400000000.00,0,0,0.0
29,交易性金融负债,7799193518.65,6757350189.50,8040314487.90,9074688900.22,8978931548.83,9197159251.09,9667021937.05,10769152012.10,11660408103.73,11149178567.65,11372270008.52,11907801957.26,9896296729.50,7187902006.54,6916967172.70,5392608846.85,5213209945.66,5226714119.41,4269031713.38,4240094699.05,4329644638.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,衍生金融负债,0,0,0,0,0,0,0,0,0,0,0,100000.00,0,0,0,0,0,0,0,0,0,0,0,207000.00,0,155880.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164151000.00,156864000.00,0.0
31,卖出回购金融资产款,14719547530.73,14148061605.73,13183372915.20,15963796488.13,11290925063.25,11977028560.00,12228600340.79,13129470575.00,9183710097.50,8996186940.24,5987430227.50,5769145457.50,4285290080.00,4052260880.00,3724449356.90,5656242337.50,5717597157.00,8529298449.25,13726415504.90,12413630554.40,11285265302.80,6786629996.50,3606338490.85,3408160639.00,2098255354.99,1413391250.00,1560724130.00,1079747631.65,69214000.00,11354000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000000.00,200000000.00,328200000.00,367600000.00,522688186.81,0.0
32,代理买卖证券款,16568082481.32,16265341895.84,17455877300.33,17445597772.10,12646231733.27,12274384178.87,14174095760.74,14607295300.47,13448859260.03,14424128957.91,15498536667.68,15288787878.84,16495810718.77,16808542891.45,20493445728.31,21100691633.60,23236368495.92,23540198336.96,33522819723.32,19345598275.60,13234619713.62,9926460292.85,7457588624.23,7117122717.75,7120767294.07,6300423643.25,7029790194.81,7613698725.18,7468923575.05,6724364948.61,6950966837.87,7465714394.18,7420064512.13,7947324846.25,9319682598.23,9871757898.46,9351510116.51,10267446939.42,11433217603.22,10467887336.56,13684099980.85,12846768677.08,8157833582.84,8512176636.84,6452002207.76,7709455111.80,6451797716.41,9034637551.58,11999704178.19,0.0
33,代理承销证券款,0,0,315000000.00,576423294.30,0,0,600000000.00,0,0,0,0,0,0,0,0,44000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
34,应付职工薪酬,172099114.24,263754051.46,323018938.09,345103831.15,274909485.53,207611136.26,206491381.50,375971167.12,420794078.54,383081615.31,305909845.51,410089886.27,398469269.22,434070645.44,337675317.12,321860232.44,562388444.05,493038615.33,427265462.86,229343838.23,310061868.99,224171094.21,150032000.82,133412923.89,168725579.91,62230112.90,61897968.26,107625038.37,119018262.73,76057092.78,101699308.36,184655617.21,148869981.32,131410578.75,139453177.24,242100110.50,203531973.66,115000677.23,88639990.62,199386282.47,178138880.59,117756380.38,76208886.75,109379713.66,110790944.87,105983570.51,104738076.60,140400420.31,256266068.39,0.0
